item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[1.0, 256.0, 50.0, 68.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.005793094635009766
"[4.0, 64.0, 40.0, 40.0]","[160.0, 160.0]",[False],['nearest'],['False'],['None'],[True],0.0052165985107421875
"[1.0, 256.0, 100.0, 152.0]","[200.0, 304.0]",[False],['nearest'],['False'],['None'],[True],0.018978357315063477
"[1.0, 96.0, 16.0, 24.0]",[False],[2.0],['None'],['False'],['None'],[True],0.0027627944946289062
"[4.0, 64.0, 80.0, 80.0]","[160.0, 160.0]",[False],['nearest'],['False'],['None'],[True],0.010959148406982422
"[1.0, 256.0, 34.0, 25.0]","[68.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.004423379898071289
"[1.0, 96.0, 14.0, 26.0]",[False],[2.0],['None'],['False'],['None'],[True],0.002951383590698242
"[1.0, 256.0, 26.0, 25.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.0031044483184814453
"[1.0, 1.0, 699.0, 608.0]","[22.0, 19.0]",[False],['None'],['False'],['None'],[True],0.0038962364196777344
"[2.0, 768.0, 32.0, 32.0]",[False],[1.0],['bilinear'],['None'],['None'],[True],0.007128000259399414
"[1.0, 256.0, 50.0, 76.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.00671076774597168
"[1.0, 2048.0, 4.0, 16.0, 16.0]","[32.0, 16.0, 16.0]",[False],['None'],['False'],['None'],[True],0.013848543167114258
"[1.0, 256.0, 200.0, 272.0]",[False],[0.5],['bilinear'],['False'],['None'],[True],0.0502469539642334
"[2.0, 256.0, 50.0, 84.0]","[100.0, 168.0]",[False],['nearest'],['False'],['None'],[True],0.010596036911010742
"[1.0, 256.0, 38.0, 25.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.00433659553527832
"[2.0, 512.0, 32.0, 32.0]","[64.0, 64.0]",[False],['bilinear'],['False'],['None'],[True],0.007203340530395508
"[2.0, 256.0, 25.0, 38.0]","[50.0, 76.0]",[False],['nearest'],['False'],['None'],[True],0.004918575286865234
"[2.0, 512.0, 3.0, 3.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.0031812191009521484
"[1.0, 256.0, 50.0, 80.0]","[100.0, 160.0]",[False],['nearest'],['False'],['None'],[True],0.006884574890136719
"[1.0, 96.0, 12.0, 13.0]",[False],[2.0],['None'],['False'],['None'],[True],0.0026574134826660156
"[1.0, 256.0, 136.0, 100.0]","[272.0, 200.0]",[False],['nearest'],['False'],['None'],[True],0.01600170135498047
"[32.0, 64.0, 8.0, 6.0]",[False],[4.0],['nearest'],['None'],['None'],[True],0.0027840137481689453
"[2.0, 16.0, 2.0, 2.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.006654500961303711
"[1.0, 256.0, 152.0, 100.0]","[304.0, 200.0]",[False],['nearest'],['False'],['None'],[True],0.014486551284790039
"[2.0, 256.0, 34.0, 25.0]","[68.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.005303382873535156
"[2.0, 150.0, 16.0, 16.0]","[512.0, 512.0]",[False],['bilinear'],['False'],['None'],[True],0.24187994003295898
"[1.0, 1.0, 480.0, 547.0]","[15.0, 18.0]",[False],['None'],['False'],['None'],[True],0.0037322044372558594
"[1.0, 256.0, 304.0, 200.0]",[False],[0.5],['bilinear'],['False'],['None'],[True],0.058429718017578125
"[1.0, 256.0, 50.0, 76.0]","[100.0, 152.0]",[False],['nearest'],['False'],['None'],[True],0.006709098815917969
"[1.0, 256.0, 24.0, 42.0]","[48.0, 84.0]",[False],['nearest'],['False'],['None'],[True],0.0035555362701416016
"[2.0, 512.0, 1.0, 1.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.004164934158325195
"[1.0, 256.0, 26.0, 25.0]","[52.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.0032231807708740234
"[2.0, 150.0, 32.0, 32.0]","[512.0, 512.0]",[False],['bilinear'],['False'],['None'],[True],0.1807231903076172
"[1.0, 256.0, 100.0, 152.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.02137017250061035
"[1.0, 1.0, 704.0, 723.0]","[22.0, 23.0]",[False],['None'],['False'],['None'],[True],0.004267692565917969
"[1.0, 256.0, 104.0, 100.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.014583110809326172
"[1.0, 256.0, 13.0, 17.0]","[25.0, 34.0]",[False],['bilinear'],['False'],['None'],[True],0.0027532577514648438
"[2.0, 1024.0, 8.0, 8.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.0035054683685302734
"[1.0, 1.0, 806.0, 768.0]","[26.0, 24.0]",[False],['None'],['False'],['None'],[True],0.004343509674072266
"[2.0, 256.0, 50.0, 70.0]","[100.0, 140.0]",[False],['nearest'],['False'],['None'],[True],0.008463621139526367
"[2.0, 512.0, 32.0, 32.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.015093088150024414
"[1.0, 256.0, 32.0, 16.0, 16.0]","[32.0, 16.0, 16.0]",[False],['None'],['False'],['None'],[True],0.010058879852294922
"[2.0, 128.0, 64.0, 64.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0070993900299072266
"[2.0, 2.0, 64.0, 64.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0029222965240478516
"[32.0, 32.0, 32.0, 24.0]",[False],[2.0],['nearest'],['None'],['None'],[True],0.005601644515991211
"[2.0, 768.0, 32.0, 32.0]",[False],[2.0],['bilinear'],['None'],['None'],[True],0.009211063385009766
"[1.0, 256.0, 50.0, 74.0]","[100.0, 148.0]",[False],['nearest'],['False'],['None'],[True],0.0068166255950927734
"[1.0, 1.0, 768.0, 960.0]","[24.0, 30.0]",[False],['None'],['False'],['None'],[True],0.006403446197509766
"[1.0, 768.0, 14.0, 14.0]","[32.0, 32.0]",[False],['bicubic'],['False'],['None'],[True],0.0060749053955078125
"[4.0, 256.0, 80.0, 80.0]","[160.0, 160.0]",[False],['nearest'],['False'],['None'],[True],0.029350757598876953
"[32.0, 128.0, 8.0, 6.0]",[False],[2.0],['nearest'],['None'],['None'],[True],0.003508329391479492
"[2.0, 768.0, 32.0, 32.0]",[False],[0.5],['bilinear'],['None'],['None'],[True],0.00796818733215332
"[1.0, 256.0, 100.0, 136.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.01814413070678711
"[2.0, 256.0, 68.0, 50.0]","[136.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.008242130279541016
"[1.0, 256.0, 100.0, 148.0]","[200.0, 296.0]",[False],['nearest'],['False'],['None'],[True],0.015379190444946289
"[1.0, 1.0, 651.0, 640.0]","[21.0, 20.0]",[False],['None'],['False'],['None'],[True],0.005499839782714844
"[32.0, 32.0, 16.0, 12.0]",[False],[4.0],['nearest'],['None'],['None'],[True],0.004519939422607422
"[2.0, 2.0, 128.0, 128.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0034368038177490234
"[4.0, 256.0, 40.0, 40.0]","[80.0, 80.0]",[False],['nearest'],['False'],['None'],[True],0.00741267204284668
"[2.0, 768.0, 32.0, 32.0]",[False],[4.0],['bilinear'],['None'],['None'],[True],0.020901203155517578
"[1.0, 256.0, 25.0, 37.0]","[50.0, 74.0]",[False],['nearest'],['False'],['None'],[True],0.003690004348754883
"[1.0, 256.0, 25.0, 38.0]","[50.0, 76.0]",[False],['nearest'],['False'],['None'],[True],0.003831148147583008
"[2.0, 512.0, 16.0, 16.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.023546218872070312
"[1.0, 256.0, 68.0, 50.0]","[136.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.005471229553222656
"[1.0, 3.0, 32.0, 256.0, 256.0]",[False],"[0.125, 1.0, 1.0]",['nearest'],['False'],['None'],[True],0.023107290267944336
"[1.0, 256.0, 52.0, 50.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.005754947662353516
"[2.0, 256.0, 38.0, 25.0]","[76.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.004176139831542969
"[1.0, 256.0, 84.0, 48.0]","[168.0, 96.0]",[False],['nearest'],['False'],['None'],[True],0.007208585739135742
"[2.0, 16.0, 6.0, 6.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0046689510345458984
"[1.0, 256.0, 52.0, 50.0]","[104.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.0047914981842041016
"[1.0, 96.0, 8.0, 12.0]",[False],[2.0],['None'],['False'],['None'],[True],0.002485036849975586
"[1.0, 256.0, 25.0, 34.0]","[50.0, 68.0]",[False],['nearest'],['False'],['None'],[True],0.003489255905151367
"[1.0, 1.0, 672.0, 769.0]","[21.0, 25.0]",[False],['None'],['False'],['None'],[True],0.004324674606323242
"[2.0, 150.0, 64.0, 64.0]","[512.0, 512.0]",[False],['bilinear'],['False'],['None'],[True],0.10047388076782227
"[1.0, 256.0, 19.0, 13.0]","[38.0, 25.0]",[False],['bilinear'],['False'],['None'],[True],0.0032646656036376953
"[2.0, 512.0, 1.0, 1.0]","[64.0, 64.0]",[False],['bilinear'],['False'],['None'],[True],0.03816580772399902
"[1.0, 256.0, 50.0, 68.0]","[100.0, 136.0]",[False],['nearest'],['False'],['None'],[True],0.005579471588134766
"[2.0, 512.0, 6.0, 6.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.0030710697174072266
"[2.0, 256.0, 25.0, 34.0]","[50.0, 68.0]",[False],['nearest'],['False'],['None'],[True],0.003778219223022461
"[2.0, 512.0, 64.0, 64.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.02193593978881836
"[1.0, 1.0, 552.0, 480.0]","[18.0, 15.0]",[False],['None'],['False'],['None'],[True],0.0034875869750976562
"[1.0, 256.0, 152.0, 100.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.019258975982666016
"[1.0, 256.0, 200.0, 304.0]",[False],[0.5],['bilinear'],['False'],['None'],[True],0.056154727935791016
"[2.0, 256.0, 84.0, 50.0]","[168.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.009656190872192383
"[1.0, 256.0, 100.0, 160.0]","[200.0, 320.0]",[False],['nearest'],['False'],['None'],[True],0.01690530776977539
"[2.0, 16.0, 1.0, 1.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.006720542907714844
"[2.0, 256.0, 25.0, 39.0]","[50.0, 78.0]",[False],['nearest'],['False'],['None'],[True],0.004292488098144531
"[2.0, 16.0, 3.0, 3.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.005980491638183594
"[1.0, 1.0, 939.0, 704.0]","[30.0, 22.0]",[False],['None'],['False'],['None'],[True],0.004948854446411133
"[1.0, 256.0, 25.0, 38.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.0034646987915039062
"[1.0, 256.0, 48.0, 84.0]","[96.0, 168.0]",[False],['nearest'],['False'],['None'],[True],0.0065364837646484375
"[1.0, 96.0, 7.0, 13.0]",[False],[2.0],['None'],['False'],['None'],[True],0.0027081966400146484
"[1.0, 256.0, 100.0, 136.0]","[200.0, 272.0]",[False],['nearest'],['False'],['None'],[True],0.013457298278808594
"[1.0, 96.0, 10.0, 13.0]",[False],[2.0],['None'],['False'],['None'],[True],0.002437591552734375
"[1.0, 256.0, 38.0, 25.0]","[76.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.0031037330627441406
"[2.0, 256.0, 42.0, 25.0]","[84.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.004209280014038086
"[1.0, 3.0, 32.0, 256.0, 256.0]",[False],"[1.0, 1.0, 1.0]",['nearest'],['False'],['None'],[True],0.024458885192871094
"[2.0, 512.0, 2.0, 2.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.0028727054595947266
"[2.0, 256.0, 76.0, 50.0]","[152.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.00980687141418457
