item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[1.0, 256.0, 152.0, 100.0]","[304.0, 200.0]",[False],['nearest'],['False'],['None'],[True],0.0005612373352050781
"[2.0, 256.0, 34.0, 25.0]","[68.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.0004134178161621094
"[2.0, 150.0, 16.0, 16.0]","[512.0, 512.0]",[False],['bilinear'],['False'],['None'],[True],0.00035381317138671875
"[1.0, 1.0, 480.0, 547.0]","[15.0, 18.0]",[False],['None'],['False'],['None'],[True],0.00045108795166015625
"[1.0, 256.0, 304.0, 200.0]",[False],[0.5],['bilinear'],['False'],['None'],[True],0.0004181861877441406
"[1.0, 256.0, 50.0, 76.0]","[100.0, 152.0]",[False],['nearest'],['False'],['None'],[True],0.0004253387451171875
"[1.0, 256.0, 24.0, 42.0]","[48.0, 84.0]",[False],['nearest'],['False'],['None'],[True],0.0003733634948730469
"[2.0, 512.0, 1.0, 1.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.0003247261047363281
"[1.0, 256.0, 26.0, 25.0]","[52.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.00034236907958984375
"[2.0, 150.0, 32.0, 32.0]","[512.0, 512.0]",[False],['bilinear'],['False'],['None'],[True],0.00027942657470703125
"[1.0, 256.0, 100.0, 152.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.0007815361022949219
"[1.0, 1.0, 704.0, 723.0]","[22.0, 23.0]",[False],['None'],['False'],['None'],[True],0.0004763603210449219
"[1.0, 256.0, 104.0, 100.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.0004260540008544922
"[1.0, 256.0, 13.0, 17.0]","[25.0, 34.0]",[False],['bilinear'],['False'],['None'],[True],0.0006465911865234375
"[2.0, 1024.0, 8.0, 8.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.00038886070251464844
"[1.0, 1.0, 806.0, 768.0]","[26.0, 24.0]",[False],['None'],['False'],['None'],[True],0.000255584716796875
"[2.0, 256.0, 50.0, 70.0]","[100.0, 140.0]",[False],['nearest'],['False'],['None'],[True],0.00025153160095214844
"[2.0, 512.0, 32.0, 32.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0005922317504882812
"[1.0, 256.0, 32.0, 16.0, 16.0]","[32.0, 16.0, 16.0]",[False],['None'],['False'],['None'],[True],0.0004570484161376953
"[2.0, 128.0, 64.0, 64.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0007534027099609375
"[2.0, 2.0, 64.0, 64.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0005345344543457031
"[32.0, 32.0, 32.0, 24.0]",[False],[2.0],['nearest'],['None'],['None'],[True],0.0003910064697265625
"[2.0, 768.0, 32.0, 32.0]",[False],[2.0],['bilinear'],['None'],['None'],[True],0.0005719661712646484
"[1.0, 256.0, 50.0, 74.0]","[100.0, 148.0]",[False],['nearest'],['False'],['None'],[True],0.0005562305450439453
"[1.0, 1.0, 768.0, 960.0]","[24.0, 30.0]",[False],['None'],['False'],['None'],[True],0.0005271434783935547
"[1.0, 768.0, 14.0, 14.0]","[32.0, 32.0]",[False],['bicubic'],['False'],['None'],[True],0.0008924007415771484
"[4.0, 256.0, 80.0, 80.0]","[160.0, 160.0]",[False],['nearest'],['False'],['None'],[True],0.0002722740173339844
"[32.0, 128.0, 8.0, 6.0]",[False],[2.0],['nearest'],['None'],['None'],[True],0.0005373954772949219
"[2.0, 768.0, 32.0, 32.0]",[False],[0.5],['bilinear'],['None'],['None'],[True],0.0002999305725097656
"[1.0, 256.0, 100.0, 136.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.0002677440643310547
"[2.0, 256.0, 68.0, 50.0]","[136.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.0005164146423339844
"[1.0, 256.0, 100.0, 148.0]","[200.0, 296.0]",[False],['nearest'],['False'],['None'],[True],0.0003905296325683594
"[1.0, 1.0, 651.0, 640.0]","[21.0, 20.0]",[False],['None'],['False'],['None'],[True],0.0004596710205078125
"[32.0, 32.0, 16.0, 12.0]",[False],[4.0],['nearest'],['None'],['None'],[True],0.0003337860107421875
"[2.0, 2.0, 128.0, 128.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.00048732757568359375
"[4.0, 256.0, 40.0, 40.0]","[80.0, 80.0]",[False],['nearest'],['False'],['None'],[True],0.00033783912658691406
"[2.0, 768.0, 32.0, 32.0]",[False],[4.0],['bilinear'],['None'],['None'],[True],0.0006449222564697266
"[1.0, 256.0, 25.0, 37.0]","[50.0, 74.0]",[False],['nearest'],['False'],['None'],[True],0.0003039836883544922
"[1.0, 256.0, 25.0, 38.0]","[50.0, 76.0]",[False],['nearest'],['False'],['None'],[True],0.00029206275939941406
"[2.0, 512.0, 16.0, 16.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0005953311920166016
"[1.0, 256.0, 68.0, 50.0]","[136.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.00032401084899902344
"[1.0, 3.0, 32.0, 256.0, 256.0]",[False],"[0.125, 1.0, 1.0]",['nearest'],['False'],['None'],[True],0.00048828125
"[1.0, 256.0, 52.0, 50.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.00038886070251464844
"[2.0, 256.0, 38.0, 25.0]","[76.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.0006246566772460938
"[1.0, 256.0, 84.0, 48.0]","[168.0, 96.0]",[False],['nearest'],['False'],['None'],[True],0.0003590583801269531
"[2.0, 16.0, 6.0, 6.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0002722740173339844
"[1.0, 256.0, 52.0, 50.0]","[104.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.0002598762512207031
"[1.0, 96.0, 8.0, 12.0]",[False],[2.0],['None'],['False'],['None'],[True],0.0002586841583251953
"[1.0, 256.0, 25.0, 34.0]","[50.0, 68.0]",[False],['nearest'],['False'],['None'],[True],0.0002624988555908203
"[1.0, 1.0, 672.0, 769.0]","[21.0, 25.0]",[False],['None'],['False'],['None'],[True],0.0004565715789794922
"[2.0, 150.0, 64.0, 64.0]","[512.0, 512.0]",[False],['bilinear'],['False'],['None'],[True],0.0003597736358642578
"[1.0, 256.0, 19.0, 13.0]","[38.0, 25.0]",[False],['bilinear'],['False'],['None'],[True],0.0005123615264892578
"[2.0, 512.0, 1.0, 1.0]","[64.0, 64.0]",[False],['bilinear'],['False'],['None'],[True],0.0003876686096191406
"[1.0, 256.0, 50.0, 68.0]","[100.0, 136.0]",[False],['nearest'],['False'],['None'],[True],0.0004799365997314453
"[2.0, 512.0, 6.0, 6.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.0003075599670410156
"[2.0, 256.0, 25.0, 34.0]","[50.0, 68.0]",[False],['nearest'],['False'],['None'],[True],0.0005521774291992188
"[2.0, 512.0, 64.0, 64.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0004062652587890625
"[1.0, 1.0, 552.0, 480.0]","[18.0, 15.0]",[False],['None'],['False'],['None'],[True],0.0004355907440185547
"[1.0, 256.0, 152.0, 100.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.00043320655822753906
"[1.0, 256.0, 200.0, 304.0]",[False],[0.5],['bilinear'],['False'],['None'],[True],0.0005686283111572266
"[2.0, 256.0, 84.0, 50.0]","[168.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.0004031658172607422
"[1.0, 256.0, 100.0, 160.0]","[200.0, 320.0]",[False],['nearest'],['False'],['None'],[True],0.0004107952117919922
"[2.0, 16.0, 1.0, 1.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.0005550384521484375
"[2.0, 256.0, 25.0, 39.0]","[50.0, 78.0]",[False],['nearest'],['False'],['None'],[True],0.0004820823669433594
"[2.0, 16.0, 3.0, 3.0]","[128.0, 128.0]",[False],['bilinear'],['False'],['None'],[True],0.00037407875061035156
"[1.0, 1.0, 939.0, 704.0]","[30.0, 22.0]",[False],['None'],['False'],['None'],[True],0.0002911090850830078
"[1.0, 256.0, 25.0, 38.0]",[False],[2.0],['bilinear'],['False'],['None'],[True],0.0002770423889160156
"[1.0, 256.0, 48.0, 84.0]","[96.0, 168.0]",[False],['nearest'],['False'],['None'],[True],0.00026106834411621094
"[1.0, 96.0, 7.0, 13.0]",[False],[2.0],['None'],['False'],['None'],[True],0.0002884864807128906
"[1.0, 256.0, 100.0, 136.0]","[200.0, 272.0]",[False],['nearest'],['False'],['None'],[True],0.0003025531768798828
"[1.0, 96.0, 10.0, 13.0]",[False],[2.0],['None'],['False'],['None'],[True],0.0004181861877441406
"[1.0, 256.0, 38.0, 25.0]","[76.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.0003790855407714844
"[2.0, 256.0, 42.0, 25.0]","[84.0, 50.0]",[False],['nearest'],['False'],['None'],[True],0.0003268718719482422
"[1.0, 3.0, 32.0, 256.0, 256.0]",[False],"[1.0, 1.0, 1.0]",['nearest'],['False'],['None'],[True],0.0004611015319824219
"[2.0, 512.0, 2.0, 2.0]","[16.0, 16.0]",[False],['bilinear'],['False'],['None'],[True],0.0005331039428710938
"[2.0, 256.0, 76.0, 50.0]","[152.0, 100.0]",[False],['nearest'],['False'],['None'],[True],0.0004382133483886719
