item_0,time_cost
"[1024, 12544]",0.00821828842163086
"[1024, 12544]",0.007851362228393555
[1024],1.8358230590820312e-05
[1024],5.245208740234375e-06
"[1024, 1024]",0.0006566047668457031
"[1024, 1024]",0.0005424022674560547
"[256, 256, 2, 2]",0.00012135505676269531
"[256, 256, 2, 2]",9.250640869140625e-05
"[80, 256, 1, 1]",1.52587890625e-05
"[80, 256, 1, 1]",1.4066696166992188e-05
[80],3.814697265625e-06
[80],3.0994415283203125e-06
[33],3.0994415283203125e-06
[33],2.86102294921875e-06
[32],2.86102294921875e-06
[32],2.86102294921875e-06
[4],3.0994415283203125e-06
[4],2.6226043701171875e-06
[2],2.6226043701171875e-06
[2],2.86102294921875e-06
[5],3.0994415283203125e-06
[5],2.6226043701171875e-06
[6],2.86102294921875e-06
[6],2.6226043701171875e-06
[18],3.0994415283203125e-06
[18],2.6226043701171875e-06
"[64, 3, 3, 3]",4.76837158203125e-06
"[64, 3, 3, 3]",4.0531158447265625e-06
[64],2.86102294921875e-06
[64],2.86102294921875e-06
"[128, 64, 3, 3]",4.1484832763671875e-05
"[128, 64, 3, 3]",4.792213439941406e-05
[128],4.0531158447265625e-06
[128],3.0994415283203125e-06
"[256, 128, 3, 3]",0.0001010894775390625
"[256, 128, 3, 3]",7.82012939453125e-05
"[256, 128, 1, 1]",2.193450927734375e-05
"[256, 128, 1, 1]",2.09808349609375e-05
"[512, 256, 3, 3]",0.0005319118499755859
"[512, 256, 3, 3]",0.000408172607421875
"[512, 512, 3, 3]",0.0011782646179199219
"[512, 512, 3, 3]",0.0011494159698486328
"[512, 256, 1, 1]",9.179115295410156e-05
"[512, 256, 1, 1]",5.698204040527344e-05
"[2048, 512]",0.0004372596740722656
"[2048, 512]",0.00030541419982910156
[2048],7.3909759521484375e-06
[2048],4.291534423828125e-06
"[512, 512]",8.96453857421875e-05
"[512, 512]",7.05718994140625e-05
"[1, 512]",4.0531158447265625e-06
"[1, 512]",3.337860107421875e-06
[1],2.86102294921875e-06
[1],2.86102294921875e-06
"[93, 512]",2.9325485229492188e-05
"[93, 512]",2.9325485229492188e-05
"[92, 1536]",6.175041198730469e-05
"[92, 1536]",4.1484832763671875e-05
[92],3.814697265625e-06
[92],2.86102294921875e-06
"[128, 256, 1, 1]",2.1696090698242188e-05
"[128, 256, 1, 1]",1.9788742065429688e-05
"[128, 128, 3, 3]",4.100799560546875e-05
"[128, 128, 3, 3]",3.8623809814453125e-05
"[512, 128, 1, 1]",4.124641418457031e-05
"[512, 128, 1, 1]",3.7670135498046875e-05
"[128, 512, 1, 1]",3.981590270996094e-05
"[128, 512, 1, 1]",3.6716461181640625e-05
"[256, 512, 1, 1]",3.695487976074219e-05
"[256, 512, 1, 1]",3.719329833984375e-05
"[1024, 256, 1, 1]",0.00013637542724609375
"[1024, 256, 1, 1]",6.723403930664062e-05
"[1024, 512, 1, 1]",0.000213623046875
"[1024, 512, 1, 1]",0.00013399124145507812
"[256, 1024, 1, 1]",7.224082946777344e-05
"[256, 1024, 1, 1]",7.772445678710938e-05
"[512, 1024, 1, 1]",0.00020122528076171875
"[512, 1024, 1, 1]",0.0001232624053955078
"[2048, 512, 1, 1]",0.0002865791320800781
"[2048, 512, 1, 1]",0.0002689361572265625
"[2048, 1024, 1, 1]",0.0009195804595947266
"[2048, 1024, 1, 1]",0.0009403228759765625
"[512, 2048, 1, 1]",0.0003230571746826172
"[512, 2048, 1, 1]",0.0002689361572265625
"[768, 256]",7.700920104980469e-05
"[768, 256]",6.723403930664062e-05
"[256, 256]",4.100799560546875e-05
"[256, 256]",3.5762786865234375e-05
"[2048, 256]",0.0002200603485107422
"[2048, 256]",0.00012731552124023438
"[256, 2048]",0.0001270771026611328
"[256, 2048]",0.00012350082397460938
"[256, 2048, 1, 1]",0.00012087821960449219
"[256, 2048, 1, 1]",0.00011944770812988281
"[81, 256]",1.7642974853515625e-05
"[81, 256]",1.3828277587890625e-05
"[4, 256]",4.5299530029296875e-06
"[4, 256]",3.5762786865234375e-06
"[100, 256]",1.621246337890625e-05
"[100, 256]",1.5974044799804688e-05
"[1, 1, 38, 38]",5.7220458984375e-06
"[1, 1, 38, 38]",3.814697265625e-06
[11],3.5762786865234375e-06
[11],3.0994415283203125e-06
[19],3.0994415283203125e-06
[19],2.86102294921875e-06
[468],3.5762786865234375e-06
[468],3.5762786865234375e-06
[362],3.337860107421875e-06
[362],3.337860107421875e-06
[692],3.337860107421875e-06
[692],3.337860107421875e-06
[497],2.86102294921875e-06
[497],3.337860107421875e-06
[153],3.0994415283203125e-06
[153],3.0994415283203125e-06
[1562],3.5762786865234375e-06
[1562],4.0531158447265625e-06
[498],3.337860107421875e-06
[498],3.337860107421875e-06
[366],3.0994415283203125e-06
[366],3.0994415283203125e-06
[760],3.814697265625e-06
[760],3.814697265625e-06
[262],3.0994415283203125e-06
[262],3.0994415283203125e-06
[194],3.0994415283203125e-06
[194],3.814697265625e-06
[71],3.0994415283203125e-06
[71],2.86102294921875e-06
[106],3.0994415283203125e-06
[106],2.6226043701171875e-06
[226],3.0994415283203125e-06
[226],3.0994415283203125e-06
[329],3.337860107421875e-06
[329],3.0994415283203125e-06
[346],3.0994415283203125e-06
[346],3.0994415283203125e-06
[162],3.0994415283203125e-06
[162],3.0994415283203125e-06
[424],5.0067901611328125e-06
[424],3.0994415283203125e-06
[435],3.337860107421875e-06
[435],2.86102294921875e-06
"[64, 3, 7, 7]",8.821487426757812e-06
"[64, 3, 7, 7]",7.152557373046875e-06
"[64, 64, 1, 1]",5.245208740234375e-06
"[64, 64, 1, 1]",5.0067901611328125e-06
"[64, 64, 3, 3]",2.2411346435546875e-05
"[64, 64, 3, 3]",2.3126602172851562e-05
"[256, 64, 1, 1]",1.2874603271484375e-05
"[256, 64, 1, 1]",1.1920928955078125e-05
"[64, 256, 1, 1]",1.1205673217773438e-05
"[64, 256, 1, 1]",1.1444091796875e-05
"[34, 2048]",3.838539123535156e-05
"[34, 2048]",4.124641418457031e-05
[34],4.0531158447265625e-06
[34],3.0994415283203125e-06
"[1, 1, 768]",3.814697265625e-06
"[1, 1, 768]",3.5762786865234375e-06
"[1, 1025, 768]",0.00019097328186035156
"[1, 1025, 768]",0.00018143653869628906
"[768, 3, 16, 16]",0.00013780593872070312
"[768, 3, 16, 16]",0.0001373291015625
"[768, 768, 1, 1]",0.00013756752014160156
"[768, 768, 1, 1]",0.0001354217529296875
"[768, 768, 3, 3]",0.0033719539642333984
"[768, 768, 3, 3]",0.003246307373046875
"[150, 512, 1, 1]",6.079673767089844e-05
"[150, 512, 1, 1]",4.553794860839844e-05
[150],5.0067901611328125e-06
[150],3.814697265625e-06
"[512, 768, 1, 1]",0.0001742839813232422
"[512, 768, 1, 1]",0.00012230873107910156
"[512, 2816, 3, 3]",0.00802159309387207
"[512, 2816, 3, 3]",0.007905244827270508
"[512, 2048, 3, 3]",0.0057485103607177734
"[512, 2048, 3, 3]",0.0057146549224853516
"[150, 256, 1, 1]",5.459785461425781e-05
"[150, 256, 1, 1]",2.6464462280273438e-05
"[256, 768, 3, 3]",0.0011184215545654297
"[256, 768, 3, 3]",0.001074075698852539
"[20267, 1]",1.71661376953125e-05
"[20267, 1]",1.4543533325195312e-05
[8],3.814697265625e-06
[8],3.0994415283203125e-06
"[18134, 1]",1.2874603271484375e-05
"[18134, 1]",1.2636184692382812e-05
[9],3.337860107421875e-06
[9],2.86102294921875e-06
"[21486, 13]",0.00014400482177734375
"[21486, 13]",8.416175842285156e-05
[85],4.0531158447265625e-06
[85],2.86102294921875e-06
"[20267, 15]",0.0001289844512939453
"[20267, 15]",8.034706115722656e-05
[67],3.814697265625e-06
[67],2.86102294921875e-06
[7],3.337860107421875e-06
[7],2.86102294921875e-06
[27],3.337860107421875e-06
[27],3.0994415283203125e-06
"[20267, 2]",2.4557113647460938e-05
"[20267, 2]",2.6464462280273438e-05
"[32, 256, 3, 3]",4.506111145019531e-05
"[32, 256, 3, 3]",4.649162292480469e-05
"[64, 256, 3, 3]",5.698204040527344e-05
"[64, 256, 3, 3]",5.53131103515625e-05
"[32, 32, 3, 3]",8.821487426757812e-06
"[32, 32, 3, 3]",7.867813110351562e-06
"[32, 64, 1, 1]",5.0067901611328125e-06
"[32, 64, 1, 1]",4.0531158447265625e-06
"[64, 32, 3, 3]",1.1682510375976562e-05
"[64, 32, 3, 3]",1.2874603271484375e-05
"[32, 128, 1, 1]",5.245208740234375e-06
"[32, 128, 1, 1]",4.76837158203125e-06
"[64, 128, 1, 1]",6.9141387939453125e-06
"[64, 128, 1, 1]",5.9604644775390625e-06
"[128, 32, 3, 3]",2.0503997802734375e-05
"[128, 32, 3, 3]",2.1696090698242188e-05
"[32, 256, 1, 1]",8.344650268554688e-06
"[32, 256, 1, 1]",6.9141387939453125e-06
"[256, 32, 3, 3]",4.029273986816406e-05
"[256, 32, 3, 3]",3.9577484130859375e-05
"[256, 64, 3, 3]",4.00543212890625e-05
"[256, 64, 3, 3]",4.220008850097656e-05
"[17, 32, 1, 1]",4.0531158447265625e-06
"[17, 32, 1, 1]",2.86102294921875e-06
[17],2.86102294921875e-06
[17],2.6226043701171875e-06
