item_0,item_1,item_2,time_cost
"[150, 256, 1, 1]","[150, 256, 1, 1]","[150, 256, 1, 1]",0.0003936290740966797
[320],[320],[320],8.678436279296875e-05
"[768, 1536]","[768, 1536]","[768, 1536]",0.0023679733276367188
"[256, 32, 3, 3]","[256, 32, 3, 3]","[256, 32, 3, 3]",0.0004763603210449219
"[384, 768]","[384, 768]","[384, 768]",0.0012412071228027344
"[1024, 512, 1, 1]","[1024, 512, 1, 1]","[1024, 512, 1, 1]",0.0016911029815673828
"[512, 2048, 3, 3]","[512, 2048, 3, 3]","[512, 2048, 3, 3]",0.11736679077148438
"[1152, 384]","[1152, 384]","[1152, 384]",0.001934051513671875
[34],[34],[34],9.465217590332031e-05
"[12, 256, 1, 1]","[12, 256, 1, 1]","[12, 256, 1, 1]",0.00011444091796875
"[64, 128, 1, 1]","[64, 128, 1, 1]","[64, 128, 1, 1]",0.00014138221740722656
"[2304, 768]","[2304, 768]","[2304, 768]",0.004111051559448242
[17],[17],[17],0.00010466575622558594
"[64, 3, 3, 3]","[64, 3, 3, 3]","[64, 3, 3, 3]",0.0001068115234375
"[2048, 512, 1, 1]","[2048, 512, 1, 1]","[2048, 512, 1, 1]",0.002665996551513672
"[92, 1536]","[92, 1536]","[92, 1536]",0.0010988712310791016
"[384, 384]","[384, 384]","[384, 384]",0.0011539459228515625
[32],[32],[32],0.00010061264038085938
"[256, 256, 2, 2]","[256, 256, 2, 2]","[256, 256, 2, 2]",0.0015194416046142578
"[128, 32, 3, 3]","[128, 32, 3, 3]","[128, 32, 3, 3]",0.0004444122314453125
"[100, 256]","[100, 256]","[100, 256]",0.0002384185791015625
[2304],[2304],[2304],0.0001068115234375
"[64, 64, 1, 1]","[64, 64, 1, 1]","[64, 64, 1, 1]",0.0001201629638671875
[128],[128],[128],9.083747863769531e-05
"[2048, 256]","[2048, 256]","[2048, 256]",0.0018372535705566406
[4],[4],[4],9.1552734375e-05
[96],[96],[96],9.34600830078125e-05
"[2048, 512]","[2048, 512]","[2048, 512]",0.0026836395263671875
"[32, 256, 3, 3]","[32, 256, 3, 3]","[32, 256, 3, 3]",0.0006744861602783203
"[512, 128, 1, 1]","[512, 128, 1, 1]","[512, 128, 1, 1]",0.0006418228149414062
"[128, 256, 1, 1]","[128, 256, 1, 1]","[128, 256, 1, 1]",0.0002815723419189453
[1],[1],[1],9.965896606445312e-05
"[256, 256, 3, 3]","[256, 256, 3, 3]","[256, 256, 3, 3]",0.001917123794555664
"[4, 256]","[4, 256]","[4, 256]",9.72747802734375e-05
[288],[288],[288],9.036064147949219e-05
"[128, 512, 1, 1]","[128, 512, 1, 1]","[128, 512, 1, 1]",0.0006377696990966797
"[256, 96, 1, 1]","[256, 96, 1, 1]","[256, 96, 1, 1]",0.0002372264862060547
"[256, 2048]","[256, 2048]","[256, 2048]",0.0019683837890625
[81],[81],[81],9.942054748535156e-05
"[64, 256, 3, 3]","[64, 256, 3, 3]","[64, 256, 3, 3]",0.0011622905731201172
"[320, 1024]","[320, 1024]","[320, 1024]",0.001611948013305664
"[128, 64, 3, 3]","[128, 64, 3, 3]","[128, 64, 3, 3]",0.0007092952728271484
[576],[576],[576],9.822845458984375e-05
[80],[80],[80],8.869171142578125e-05
"[150, 512, 1, 1]","[150, 512, 1, 1]","[150, 512, 1, 1]",0.0008003711700439453
"[576, 192]","[576, 192]","[576, 192]",0.0010075569152832031
"[1, 512]","[1, 512]","[1, 512]",9.083747863769531e-05
"[768, 3072]","[768, 3072]","[768, 3072]",0.0053288936614990234
"[169, 3]","[169, 3]","[169, 3]",0.00010037422180175781
"[1, 1025, 768]","[1, 1025, 768]","[1, 1025, 768]",0.0021638870239257812
"[80, 256, 1, 1]","[80, 256, 1, 1]","[80, 256, 1, 1]",0.00022721290588378906
