item_0,item_1,time_cost
"[1, 3, 13, 20]","[0, 2, 3, 1]",1.8596649169921875e-05
"[1, 22, 23, 256]","[0, 3, 1, 2]",1.811981201171875e-05
"[1, 80, 7, 10]","[0, 2, 3, 1]",1.9788742065429688e-05
"[1, 3, 272, 200]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 24, 10, 10]","[0, 2, 3, 1]",1.8358230590820312e-05
"[2, 4, 19, 13]","[0, 2, 3, 1]",1.8835067749023438e-05
"[1, 8, 7, 11, 7, 384]","[0, 1, 3, 2, 4, 5]",3.743171691894531e-05
"[660, 1, 256]","[1, 2, 0]",2.0503997802734375e-05
"[16, 49, 3, 12, 32]","[2, 0, 3, 1, 4]",2.0265579223632812e-05
"[1, 80, 168, 96]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 3, 100, 148]","[0, 2, 3, 1]",1.9550323486328125e-05
"[1, 14, 14, 768]","[0, 3, 1, 2]",1.8596649169921875e-05
"[1, 3, 200, 296]","[0, 2, 3, 1]",1.8596649169921875e-05
"[2, 1, 17, 13]","[0, 2, 3, 1]",2.2649765014648438e-05
"[1, 4, 7, 6, 7, 768]","[0, 1, 3, 2, 4, 5]",4.506111145019531e-05
"[1, 36, 100, 152]","[0, 2, 3, 1]",2.0742416381835938e-05
"[1, 50, 76, 384]","[0, 3, 1, 2]",1.9550323486328125e-05
"[2, 4, 13, 19]","[0, 2, 3, 1]",2.1696090698242188e-05
"[2, 1, 34, 25]","[0, 2, 3, 1]",1.9550323486328125e-05
"[1, 256, 420]","[2, 0, 1]",3.6716461181640625e-05
"[1, 36, 76, 50]","[0, 2, 3, 1]",1.9550323486328125e-05
"[2, 4, 152, 100]","[0, 2, 3, 1]",2.0265579223632812e-05
"[1, 255, 40, 52]","[0, 2, 3, 1]",2.002716064453125e-05
"[1, 4, 7, 4, 7, 1]","[0, 1, 3, 2, 4, 5]",2.1219253540039062e-05
"[2, 80, 68, 50]","[0, 2, 3, 1]",1.9550323486328125e-05
"[2, 1, 100, 136]","[0, 2, 3, 1]",1.8358230590820312e-05
"[1, 4, 84, 48]","[0, 2, 3, 1]",1.9550323486328125e-05
"[1, 80, 38, 25]","[0, 2, 3, 1]",1.9073486328125e-05
"[1, 256, 270]","[2, 0, 1]",1.8835067749023438e-05
"[2, 4, 25, 38]","[0, 2, 3, 1]",1.9073486328125e-05
"[2, 1, 13, 18]","[0, 2, 3, 1]",1.8596649169921875e-05
"[2, 80, 50, 70]","[0, 2, 3, 1]",1.8358230590820312e-05
"[4, 8, 7, 8, 7, 96]","[0, 1, 3, 2, 4, 5]",2.0742416381835938e-05
"[1, 4, 100, 136]","[0, 2, 3, 1]",1.9073486328125e-05
"[4, 49, 3, 24, 32]","[2, 0, 3, 1, 4]",2.002716064453125e-05
"[1, 1, 50, 68]","[0, 2, 3, 1]",1.9073486328125e-05
"[1, 720, 25, 38]","[0, 2, 3, 1]",1.9073486328125e-05
"[1, 80, 100, 152]","[0, 2, 3, 1]",1.9073486328125e-05
"[4, 4, 4, 7, 7, 192]","[0, 1, 3, 2, 4, 5]",4.124641418457031e-05
"[1, 4, 25, 34]","[0, 2, 3, 1]",1.9788742065429688e-05
"[1, 255, 32, 48]","[0, 2, 3, 1]",1.9550323486328125e-05
"[1, 486, 5, 5]","[0, 2, 3, 1]",2.1219253540039062e-05
"[1, 1, 100, 136]","[0, 2, 3, 1]",1.8835067749023438e-05
"[1, 720, 50, 76]","[0, 2, 3, 1]",3.8623809814453125e-05
"[1, 3, 50, 74]","[0, 2, 3, 1]",2.0742416381835938e-05
"[1, 720, 13, 17]","[0, 2, 3, 1]",1.9073486328125e-05
"[2, 4, 11, 7]","[0, 2, 3, 1]",1.8835067749023438e-05
"[2, 4, 13, 21]","[0, 2, 3, 1]",2.09808349609375e-05
"[1, 80, 13, 17]","[0, 2, 3, 1]",1.9311904907226562e-05
"[12, 13, 17]","[1, 2, 0]",1.8835067749023438e-05
"[2, 1, 7, 11]","[0, 2, 3, 1]",1.8835067749023438e-05
"[2, 80, 7, 9]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 255, 24, 26]","[0, 2, 3, 1]",1.9550323486328125e-05
"[1, 8, 7, 10, 7, 1]","[0, 1, 3, 2, 4, 5]",2.1219253540039062e-05
"[24, 49, 3, 24, 32]","[2, 0, 3, 1, 4]",2.0503997802734375e-05
"[1, 486, 10, 10]","[0, 2, 3, 1]",1.9788742065429688e-05
"[1, 324, 1, 1]","[0, 2, 3, 1]",1.9073486328125e-05
"[1, 3, 25, 40]","[0, 2, 3, 1]",1.9550323486328125e-05
"[1, 720, 34, 25]","[0, 2, 3, 1]",2.384185791015625e-05
"[4, 2, 7, 2, 7, 384]","[0, 1, 3, 2, 4, 5]",2.2411346435546875e-05
"[1, 1, 25, 34]","[0, 2, 3, 1]",2.002716064453125e-05
"[1, 200, 272, 96]","[0, 3, 1, 2]",1.9073486328125e-05
"[2, 80, 13, 18]","[0, 2, 3, 1]",3.7670135498046875e-05
"[1, 12, 25, 38]","[0, 2, 3, 1]",2.1219253540039062e-05
"[4, 14, 14, 768]","[0, 3, 1, 2]",1.9073486328125e-05
"[1, 12, 25, 37]","[0, 2, 3, 1]",2.002716064453125e-05
"[2, 1, 11, 7]","[0, 2, 3, 1]",1.9788742065429688e-05
"[4, 2, 2, 7, 7, 384]","[0, 1, 3, 2, 4, 5]",4.57763671875e-05
"[3, 272, 200]","[1, 2, 0]",2.002716064453125e-05
"[1, 1, 38, 25]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 80, 25, 38]","[0, 2, 3, 1]",3.933906555175781e-05
"[1, 255, 12, 13]","[0, 2, 3, 1]",2.0265579223632812e-05
"[2, 4, 34, 25]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 256, 624]","[2, 0, 1]",1.9550323486328125e-05
"[32, 26, 38]","[1, 0, 2]",1.8835067749023438e-05
"[4, 1, 1, 7, 7, 768]","[0, 1, 3, 2, 4, 5]",2.0742416381835938e-05
"[1, 100, 136, 192]","[0, 3, 1, 2]",3.457069396972656e-05
"[2, 80, 25, 34]","[0, 2, 3, 1]",2.0503997802734375e-05
"[3, 13, 19]","[1, 2, 0]",1.9311904907226562e-05
"[2, 80, 25, 35]","[0, 2, 3, 1]",1.8835067749023438e-05
"[1, 256, 418]","[2, 0, 1]",1.9311904907226562e-05
"[1, 36, 25, 34]","[0, 2, 3, 1]",1.9550323486328125e-05
"[2, 4, 136, 100]","[0, 2, 3, 1]",2.2172927856445312e-05
"[2, 4, 50, 84]","[0, 2, 3, 1]",3.838539123535156e-05
"[2, 1, 136, 100]","[0, 2, 3, 1]",3.504753112792969e-05
"[1, 12, 25, 40]","[0, 2, 3, 1]",3.528594970703125e-05
"[2, 80, 100, 168]","[0, 2, 3, 1]",3.504753112792969e-05
"[3, 25, 34]","[1, 2, 0]",3.4332275390625e-05
"[1, 1, 10, 7]","[0, 2, 3, 1]",3.457069396972656e-05
"[4, 8, 8, 7, 7, 96]","[0, 1, 3, 2, 4, 5]",3.981590270996094e-05
"[1, 25, 34, 768]","[0, 3, 1, 2]",3.552436828613281e-05
"[16, 3, 300, 17, 2]","[0, 4, 3, 1, 2]",3.743171691894531e-05
"[1, 255, 10, 13]","[0, 2, 3, 1]",6.67572021484375e-05
"[2, 1, 50, 78]","[0, 2, 3, 1]",3.600120544433594e-05
"[1, 4, 10, 7]","[0, 2, 3, 1]",3.528594970703125e-05
"[1, 1, 168, 96]","[0, 2, 3, 1]",8.130073547363281e-05
"[1, 324, 38, 38]","[0, 2, 3, 1]",3.695487976074219e-05
"[2, 80, 100, 152]","[0, 2, 3, 1]",3.719329833984375e-05
"[32, 512, 26]","[2, 0, 1]",3.790855407714844e-05
"[1, 486, 19, 19]","[0, 2, 3, 1]",3.504753112792969e-05
"[1, 26, 24, 256]","[0, 3, 1, 2]",3.4809112548828125e-05
"[1, 720, 50, 68]","[0, 2, 3, 1]",3.5762786865234375e-05
"[2, 80, 13, 21]","[0, 2, 3, 1]",4.172325134277344e-05
"[1, 12, 272, 200]","[0, 2, 3, 1]",3.719329833984375e-05
"[1, 15, 7, 20, 7, 1]","[0, 1, 3, 2, 4, 5]",3.9577484130859375e-05
"[2, 4, 25, 34]","[0, 2, 3, 1]",3.62396240234375e-05
"[12, 200, 296]","[1, 2, 0]",3.4809112548828125e-05
"[12, 272, 200]","[1, 2, 0]",3.457069396972656e-05
"[3, 13, 20]","[1, 2, 0]",3.4332275390625e-05
"[1, 80, 76, 50]","[0, 2, 3, 1]",3.528594970703125e-05
"[2, 1, 76, 50]","[0, 2, 3, 1]",3.409385681152344e-05
"[300, 49, 3, 6, 32]","[2, 0, 3, 1, 4]",3.695487976074219e-05
"[1, 80, 24, 24]","[0, 2, 3, 1]",5.1975250244140625e-05
"[1, 256, 660]","[2, 0, 1]",3.62396240234375e-05
"[1, 29, 7, 44, 7, 96]","[0, 1, 3, 2, 4, 5]",3.910064697265625e-05
"[1, 24, 19, 19]","[0, 2, 3, 1]",3.6716461181640625e-05
"[1, 720, 38, 25]","[0, 2, 3, 1]",3.5762786865234375e-05
"[2, 1, 50, 76]","[0, 2, 3, 1]",3.457069396972656e-05
"[2, 80, 13, 20]","[0, 2, 3, 1]",5.173683166503906e-05
"[2, 4, 168, 100]","[0, 2, 3, 1]",3.790855407714844e-05
"[1, 36, 136, 100]","[0, 2, 3, 1]",3.719329833984375e-05
"[700, 1, 256]","[1, 2, 0]",3.4809112548828125e-05
"[1, 3, 13, 17]","[0, 2, 3, 1]",6.723403930664062e-05
"[1, 12, 13, 20]","[0, 2, 3, 1]",3.528594970703125e-05
"[1, 3, 50, 68]","[0, 2, 3, 1]",3.4809112548828125e-05
"[1, 29, 7, 39, 7, 96]","[0, 1, 3, 2, 4, 5]",6.842613220214844e-05
"[1, 12, 17, 13]","[0, 2, 3, 1]",3.647804260253906e-05
"[1, 256, 525]","[2, 0, 1]",3.4809112548828125e-05
"[1, 36, 38, 25]","[0, 2, 3, 1]",4.887580871582031e-05
"[12, 200, 304]","[1, 2, 0]",3.743171691894531e-05
"[1, 4, 11, 6]","[0, 2, 3, 1]",3.695487976074219e-05
"[3, 200, 296]","[1, 2, 0]",3.647804260253906e-05
"[1, 720, 76, 50]","[0, 2, 3, 1]",3.5762786865234375e-05
"[4, 56, 56, 96]","[0, 3, 1, 2]",3.5762786865234375e-05
"[12, 100, 160]","[1, 2, 0]",3.6716461181640625e-05
"[1, 16, 3, 3]","[0, 2, 3, 1]",3.600120544433594e-05
"[1, 36, 19, 13]","[0, 2, 3, 1]",3.600120544433594e-05
"[2, 80, 50, 84]","[0, 2, 3, 1]",3.743171691894531e-05
"[2, 1, 25, 34]","[0, 2, 3, 1]",3.647804260253906e-05
"[1, 80, 84, 48]","[0, 2, 3, 1]",3.600120544433594e-05
"[1, 1, 25, 38]","[0, 2, 3, 1]",3.504753112792969e-05
"[3, 50, 80]","[1, 2, 0]",3.528594970703125e-05
"[1, 1, 11, 6]","[0, 2, 3, 1]",3.4809112548828125e-05
"[2, 80, 34, 25]","[0, 2, 3, 1]",3.647804260253906e-05
"[3, 25, 37]","[1, 2, 0]",3.504753112792969e-05
"[1, 1, 7, 10]","[0, 2, 3, 1]",0.00011944770812988281
"[49, 49, 12]","[2, 0, 1]",2.5033950805664062e-05
"[3, 25, 40]","[1, 2, 0]",4.220008850097656e-05
"[2, 4, 7, 9]","[0, 2, 3, 1]",2.6941299438476562e-05
"[32, 512, 40]","[0, 2, 1]",2.2172927856445312e-05
"[1, 4, 7, 9]","[0, 2, 3, 1]",5.1975250244140625e-05
"[32, 31, 6, 40, 1]","[0, 1, 4, 2, 3]",2.2411346435546875e-05
"[1, 24, 5, 5]","[0, 2, 3, 1]",2.193450927734375e-05
"[2, 80, 25, 39]","[0, 2, 3, 1]",2.3365020751953125e-05
"[1, 4, 5, 7, 7, 768]","[0, 1, 3, 2, 4, 5]",2.5510787963867188e-05
"[1, 255, 16, 24]","[0, 2, 3, 1]",2.2411346435546875e-05
"[1, 16, 38, 38]","[0, 2, 3, 1]",2.2411346435546875e-05
"[2, 1, 100, 140]","[0, 2, 3, 1]",2.0742416381835938e-05
"[2, 4, 42, 25]","[0, 2, 3, 1]",2.0503997802734375e-05
"[1, 12, 100, 148]","[0, 2, 3, 1]",2.1219253540039062e-05
"[1, 720, 136, 100]","[0, 2, 3, 1]",2.09808349609375e-05
"[2, 1, 10, 7]","[0, 2, 3, 1]",2.09808349609375e-05
"[1, 720, 13, 19]","[0, 2, 3, 1]",2.09808349609375e-05
"[12, 25, 34]","[1, 2, 0]",2.09808349609375e-05
"[1, 15, 7, 22, 7, 1]","[0, 1, 3, 2, 4, 5]",2.384185791015625e-05
"[1, 8, 7, 8, 7, 1]","[0, 1, 3, 2, 4, 5]",2.5272369384765625e-05
"[1, 8, 11, 7, 7, 384]","[0, 1, 3, 2, 4, 5]",2.2649765014648438e-05
"[1, 3, 100, 152]","[0, 2, 3, 1]",2.09808349609375e-05
"[2, 4, 21, 13]","[0, 2, 3, 1]",2.1457672119140625e-05
"[1, 200, 304, 96]","[0, 3, 1, 2]",2.1219253540039062e-05
"[2, 4, 50, 76]","[0, 2, 3, 1]",2.1457672119140625e-05
"[1276, 49, 3, 3, 32]","[2, 0, 3, 1, 4]",3.62396240234375e-05
"[2, 1, 9, 7]","[0, 2, 3, 1]",2.3126602172851562e-05
"[2, 4, 50, 68]","[0, 2, 3, 1]",2.1696090698242188e-05
"[1, 80, 11, 6]","[0, 2, 3, 1]",6.985664367675781e-05
"[1, 720, 152, 100]","[0, 2, 3, 1]",2.4318695068359375e-05
"[2, 1, 13, 21]","[0, 2, 3, 1]",2.1219253540039062e-05
"[1, 256, 720]","[2, 0, 1]",4.744529724121094e-05
"[1, 4, 19, 13]","[0, 2, 3, 1]",2.193450927734375e-05
"[1, 4, 152, 100]","[0, 2, 3, 1]",2.1219253540039062e-05
"[1, 12, 50, 76]","[0, 2, 3, 1]",4.410743713378906e-05
"[1, 12, 50, 74]","[0, 2, 3, 1]",2.1219253540039062e-05
"[2, 1, 168, 100]","[0, 2, 3, 1]",2.1219253540039062e-05
"[2, 4, 25, 42]","[0, 2, 3, 1]",2.09808349609375e-05
"[1, 3, 200, 320]","[0, 2, 3, 1]",2.1457672119140625e-05
"[1, 21, 20, 256]","[0, 3, 1, 2]",2.09808349609375e-05
"[2, 80, 76, 50]","[0, 2, 3, 1]",2.0742416381835938e-05
"[1, 1, 50, 76]","[0, 2, 3, 1]",2.1219253540039062e-05
"[1, 8, 7, 10, 7, 384]","[0, 1, 3, 2, 4, 5]",2.384185791015625e-05
"[256, 49, 3, 3, 32]","[2, 0, 3, 1, 4]",2.2172927856445312e-05
"[12, 50, 68]","[1, 2, 0]",2.09808349609375e-05
"[720, 1, 256]","[1, 2, 0]",2.0742416381835938e-05
"[88, 49, 3, 12, 32]","[2, 0, 3, 1, 4]",2.288818359375e-05
"[1, 4, 7, 5, 7, 1]","[0, 1, 3, 2, 4, 5]",2.6226043701171875e-05
"[1, 80, 12, 12]","[0, 2, 3, 1]",2.2649765014648438e-05
"[2, 1, 19, 13]","[0, 2, 3, 1]",2.193450927734375e-05
"[4, 28, 28, 192]","[0, 3, 1, 2]",2.1457672119140625e-05
"[2, 4, 68, 50]","[0, 2, 3, 1]",2.1219253540039062e-05
"[1, 3, 200, 304]","[0, 2, 3, 1]",3.981590270996094e-05
"[12, 13, 19]","[1, 2, 0]",2.2172927856445312e-05
"[1, 720, 7, 10]","[0, 2, 3, 1]",2.1219253540039062e-05
"[2, 1, 100, 156]","[0, 2, 3, 1]",2.0742416381835938e-05
"[1, 12, 100, 136]","[0, 2, 3, 1]",4.38690185546875e-05
"[418, 1, 256]","[1, 2, 0]",2.1457672119140625e-05
"[1, 36, 9, 7]","[0, 2, 3, 1]",2.0503997802734375e-05
"[2, 1, 38, 25]","[0, 2, 3, 1]",2.3126602172851562e-05
"[3, 50, 68]","[1, 2, 0]",2.0503997802734375e-05
"[420, 1, 256]","[1, 2, 0]",2.0265579223632812e-05
"[2, 80, 17, 13]","[0, 2, 3, 1]",0.0001571178436279297
"[12, 100, 148]","[1, 2, 0]",2.5033950805664062e-05
"[2, 1, 152, 100]","[0, 2, 3, 1]",0.00010800361633300781
"[12, 50, 74]","[1, 2, 0]",2.4318695068359375e-05
"[1, 50, 76, 384]","[0, 3, 1, 2]",2.6226043701171875e-05
"[1, 36, 25, 38]","[0, 2, 3, 1]",2.2411346435546875e-05
"[1, 1, 84, 48]","[0, 2, 3, 1]",2.0742416381835938e-05
"[2, 1, 25, 38]","[0, 2, 3, 1]",2.09808349609375e-05
"[1, 36, 48, 84]","[0, 2, 3, 1]",2.0742416381835938e-05
"[1, 4, 21, 12]","[0, 2, 3, 1]",7.987022399902344e-05
"[2, 80, 136, 100]","[0, 2, 3, 1]",1.9550323486328125e-05
"[1, 25, 28, 256]","[0, 3, 1, 2]",1.8596649169921875e-05
"[2, 4, 50, 78]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 36, 7, 10]","[0, 2, 3, 1]",1.9073486328125e-05
"[26, 32, 38]","[1, 0, 2]",1.8596649169921875e-05
"[1, 12, 50, 68]","[0, 2, 3, 1]",1.9073486328125e-05
"[3, 50, 74]","[1, 2, 0]",1.8358230590820312e-05
"[2, 80, 7, 11]","[0, 2, 3, 1]",1.9073486328125e-05
"[1, 100, 152, 192]","[0, 3, 1, 2]",1.8358230590820312e-05
"[3, 68, 50]","[1, 2, 0]",1.8358230590820312e-05
"[12, 200, 272]","[1, 2, 0]",1.8835067749023438e-05
"[3, 100, 152]","[1, 2, 0]",1.811981201171875e-05
"[1, 36, 50, 76]","[0, 2, 3, 1]",3.170967102050781e-05
"[1, 256, 506]","[2, 0, 1]",1.9550323486328125e-05
"[624, 1, 256]","[1, 2, 0]",1.8835067749023438e-05
"[1, 1, 152, 100]","[0, 2, 3, 1]",2.002716064453125e-05
"[1, 8, 7, 11, 7, 1]","[0, 1, 3, 2, 4, 5]",2.193450927734375e-05
"[1, 3, 25, 38]","[0, 2, 3, 1]",3.8623809814453125e-05
"[1, 2, 7, 2, 7, 1]","[0, 1, 3, 2, 4, 5]",2.2649765014648438e-05
"[1, 4, 7, 10]","[0, 2, 3, 1]",2.0503997802734375e-05
"[2, 1, 7, 10]","[0, 2, 3, 1]",4.3392181396484375e-05
"[49, 49, 6]","[2, 0, 1]",1.9788742065429688e-05
"[1, 720, 68, 50]","[0, 2, 3, 1]",1.9788742065429688e-05
"[1, 80, 10, 7]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 36, 34, 25]","[0, 2, 3, 1]",1.9788742065429688e-05
"[12, 200, 320]","[1, 2, 0]",1.8835067749023438e-05
"[1, 12, 25, 34]","[0, 2, 3, 1]",2.6702880859375e-05
"[2, 80, 25, 38]","[0, 2, 3, 1]",2.0265579223632812e-05
"[2, 1, 50, 70]","[0, 2, 3, 1]",1.8596649169921875e-05
"[2, 4, 7, 11]","[0, 2, 3, 1]",1.8835067749023438e-05
"[1, 12, 13, 17]","[0, 2, 3, 1]",1.8835067749023438e-05
"[1, 15, 20, 7, 7, 192]","[0, 1, 3, 2, 4, 5]",2.193450927734375e-05
"[12, 25, 40]","[1, 2, 0]",1.9311904907226562e-05
"[2, 1, 100, 152]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 30, 22, 256]","[0, 3, 1, 2]",1.8835067749023438e-05
"[1, 4, 38, 25]","[0, 2, 3, 1]",1.9311904907226562e-05
"[1, 720, 25, 34]","[0, 2, 3, 1]",1.8596649169921875e-05
