id,source_neural_network,num_of_calls,parameters
#84,detectors_htc_r50_1x_coco,1,"{'condition': [[1560, 4]], 'tensor1': [[1560, 4]], 'tensor2': [[1560, 4]]}"
#85,detectors_htc_r50_1x_coco,1,"{'condition': [[14, 4]], 'tensor1': [[14, 4]], 'tensor2': [[14, 4]]}"
#86,detectors_htc_r50_1x_coco,2,"{'condition': [[13, 4]], 'tensor1': [[13, 4]], 'tensor2': [[13, 4]]}"
#87,detectors_htc_r50_1x_coco,1,"{'condition': [[56, 4]], 'tensor1': [[56, 4]], 'tensor2': [[56, 4]]}"
#88,detectors_htc_r50_1x_coco,1,"{'condition': [[45, 4]], 'tensor1': [[45, 4]], 'tensor2': [[45, 4]]}"
#89,detectors_htc_r50_1x_coco,1,"{'condition': [[44, 4]], 'tensor1': [[44, 4]], 'tensor2': [[44, 4]]}"
#90,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[257, 4]], 'tensor1': [[257, 4]], 'tensor2': [[257, 4]]}"
#91,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[233, 4]], 'tensor1': [[233, 4]], 'tensor2': [[233, 4]]}"
#92,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[207, 4]], 'tensor1': [[207, 4]], 'tensor2': [[207, 4]]}"
#93,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[115, 4]], 'tensor1': [[115, 4]], 'tensor2': [[115, 4]]}"
#94,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[99, 4]], 'tensor1': [[99, 4]], 'tensor2': [[99, 4]]}"
#95,sabl_faster_rcnn_r50_fpn_1x_coco,5,"{'condition': [[1024, 28]], 'tensor1': [[1024, 28]], 'tensor2': [[1024, 28]]}"
#96,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'condition': [[29, 4]], 'tensor1': [[29, 4]], 'tensor2': [[29, 4]]}"
#97,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'condition': [[18, 4]], 'tensor1': [[18, 4]], 'tensor2': [[18, 4]]}"
#98,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'condition': [[14, 4]], 'tensor1': [[14, 4]], 'tensor2': [[14, 4]]}"
#99,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'condition': [[58, 4]], 'tensor1': [[58, 4]], 'tensor2': [[58, 4]]}"
#100,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[338688, 4]], 'tensor1': [[338688, 4]], 'tensor2': [[338688, 4]]}"
#101,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[84672, 4]], 'tensor1': [[84672, 4]], 'tensor2': [[84672, 4]]}"
#102,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[21168, 4]], 'tensor1': [[21168, 4]], 'tensor2': [[21168, 4]]}"
#103,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5292, 4]], 'tensor1': [[5292, 4]], 'tensor2': [[5292, 4]]}"
#104,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[1386, 4]], 'tensor1': [[1386, 4]], 'tensor2': [[1386, 4]]}"
#105,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[44, 4]], 'tensor1': [[44, 4]], 'tensor2': [[44, 4]]}"
#106,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,10,"{'condition': [[1024]], 'tensor1': [[1024]], 'tensor2': [[1024]]}"
#107,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[24, 4]], 'tensor1': [[24, 4]], 'tensor2': [[24, 4]]}"
#108,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[20, 4]], 'tensor1': [[20, 4]], 'tensor2': [[20, 4]]}"
#109,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[374400, 4]], 'tensor1': [[374400, 4]], 'tensor2': [[374400, 4]]}"
#110,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[93600, 4]], 'tensor1': [[93600, 4]], 'tensor2': [[93600, 4]]}"
#111,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[23400, 4]], 'tensor1': [[23400, 4]], 'tensor2': [[23400, 4]]}"
#112,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5850, 4]], 'tensor1': [[5850, 4]], 'tensor2': [[5850, 4]]}"
#113,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[1560, 4]], 'tensor1': [[1560, 4]], 'tensor2': [[1560, 4]]}"
#114,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[33, 4]], 'tensor1': [[33, 4]], 'tensor2': [[33, 4]]}"
#115,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[21, 4]], 'tensor1': [[21, 4]], 'tensor2': [[21, 4]]}"
#116,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[16, 4]], 'tensor1': [[16, 4]], 'tensor2': [[16, 4]]}"
#117,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[326400, 4]], 'tensor1': [[326400, 4]], 'tensor2': [[326400, 4]]}"
#118,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[81600, 4]], 'tensor1': [[81600, 4]], 'tensor2': [[81600, 4]]}"
#119,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[20400, 4]], 'tensor1': [[20400, 4]], 'tensor2': [[20400, 4]]}"
#120,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5100, 4]], 'tensor1': [[5100, 4]], 'tensor2': [[5100, 4]]}"
#121,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[1326, 4]], 'tensor1': [[1326, 4]], 'tensor2': [[1326, 4]]}"
#122,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[15, 4]], 'tensor1': [[15, 4]], 'tensor2': [[15, 4]]}"
#123,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[10, 4]], 'tensor1': [[10, 4]], 'tensor2': [[10, 4]]}"
#124,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[316800, 4]], 'tensor1': [[316800, 4]], 'tensor2': [[316800, 4]]}"
#125,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[79200, 4]], 'tensor1': [[79200, 4]], 'tensor2': [[79200, 4]]}"
#126,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[19800, 4]], 'tensor1': [[19800, 4]], 'tensor2': [[19800, 4]]}"
#127,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[4950, 4]], 'tensor1': [[4950, 4]], 'tensor2': [[4950, 4]]}"
#128,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[22, 4]], 'tensor1': [[22, 4]], 'tensor2': [[22, 4]]}"
#129,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[11, 4]], 'tensor1': [[11, 4]], 'tensor2': [[11, 4]]}"
#130,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[322560, 4]], 'tensor1': [[322560, 4]], 'tensor2': [[322560, 4]]}"
#131,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[80640, 4]], 'tensor1': [[80640, 4]], 'tensor2': [[80640, 4]]}"
#132,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[20160, 4]], 'tensor1': [[20160, 4]], 'tensor2': [[20160, 4]]}"
#133,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5040, 4]], 'tensor1': [[5040, 4]], 'tensor2': [[5040, 4]]}"
#134,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[1296, 4]], 'tensor1': [[1296, 4]], 'tensor2': [[1296, 4]]}"
#135,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[49, 4]], 'tensor1': [[49, 4]], 'tensor2': [[49, 4]]}"
#136,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[26, 4]], 'tensor1': [[26, 4]], 'tensor2': [[26, 4]]}"
#137,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[261120, 4]], 'tensor1': [[261120, 4]], 'tensor2': [[261120, 4]]}"
#138,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[65280, 4]], 'tensor1': [[65280, 4]], 'tensor2': [[65280, 4]]}"
#139,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[16320, 4]], 'tensor1': [[16320, 4]], 'tensor2': [[16320, 4]]}"
#140,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[4080, 4]], 'tensor1': [[4080, 4]], 'tensor2': [[4080, 4]]}"
#141,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,3,"{'condition': [[1020, 4]], 'tensor1': [[1020, 4]], 'tensor2': [[1020, 4]]}"
#142,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[248064, 4]], 'tensor1': [[248064, 4]], 'tensor2': [[248064, 4]]}"
#143,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[62016, 4]], 'tensor1': [[62016, 4]], 'tensor2': [[62016, 4]]}"
#144,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[15504, 4]], 'tensor1': [[15504, 4]], 'tensor2': [[15504, 4]]}"
#145,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[3876, 4]], 'tensor1': [[3876, 4]], 'tensor2': [[3876, 4]]}"
#146,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[300288, 4]], 'tensor1': [[300288, 4]], 'tensor2': [[300288, 4]]}"
#147,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[75072, 4]], 'tensor1': [[75072, 4]], 'tensor2': [[75072, 4]]}"
#148,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[18768, 4]], 'tensor1': [[18768, 4]], 'tensor2': [[18768, 4]]}"
#149,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[4692, 4]], 'tensor1': [[4692, 4]], 'tensor2': [[4692, 4]]}"
#150,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[1224, 4]], 'tensor1': [[1224, 4]], 'tensor2': [[1224, 4]]}"
#151,centripetalnet_hourglass104_mstest_16x6_210e_coco,60,"{'condition': [[6, 2, 128, 128]], 'tensor1': [[6, 2, 128, 128]], 'tensor2': [[6, 2, 128, 128]]}"
#152,ssd300_coco,10,"{'condition': [[8732, 4]], 'tensor1': [[8732, 4]], 'tensor2': [[8732, 4]]}"
#153,fsdetview_r101_c4_8xb4_voc-split1_base-training,1,"{'condition': [[13, 4]], 'tensor1': [[13, 4]], 'tensor2': [[13, 4]]}"
#154,fsdetview_r101_c4_8xb4_voc-split1_base-training,1,"{'condition': [[11, 4]], 'tensor1': [[11, 4]], 'tensor2': [[11, 4]]}"
#155,fsdetview_r101_c4_8xb4_voc-split1_base-training,1,"{'condition': [[3, 4]], 'tensor1': [[3, 4]], 'tensor2': [[3, 4]]}"
#156,fsdetview_r101_c4_8xb4_voc-split1_base-training,1,"{'condition': [[10, 4]], 'tensor1': [[10, 4]], 'tensor2': [[10, 4]]}"
#157,fsdetview_r101_c4_8xb4_voc-split1_base-training,1,"{'condition': [[32, 4]], 'tensor1': [[32, 4]], 'tensor2': [[32, 4]]}"
#158,dynamic_rcnn_r50_fpn_1x_coco,1,"{'condition': [[5, 4]], 'tensor1': [[5, 4]], 'tensor2': [[5, 4]]}"
#159,dynamic_rcnn_r50_fpn_1x_coco,1,"{'condition': [[54, 4]], 'tensor1': [[54, 4]], 'tensor2': [[54, 4]]}"
#160,dynamic_rcnn_r50_fpn_1x_coco,1,"{'condition': [[23, 4]], 'tensor1': [[23, 4]], 'tensor2': [[23, 4]]}"
#161,dynamic_rcnn_r50_fpn_1x_coco,1,"{'condition': [[15, 4]], 'tensor1': [[15, 4]], 'tensor2': [[15, 4]]}"
#162,dynamic_rcnn_r50_fpn_1x_coco,1,"{'condition': [[8, 4]], 'tensor1': [[8, 4]], 'tensor2': [[8, 4]]}"
#163,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,3,"{'condition': [[326400, 4]], 'tensor1': [[326400, 4]], 'tensor2': [[326400, 4]]}"
#164,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,3,"{'condition': [[81600, 4]], 'tensor1': [[81600, 4]], 'tensor2': [[81600, 4]]}"
#165,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,3,"{'condition': [[20400, 4]], 'tensor1': [[20400, 4]], 'tensor2': [[20400, 4]]}"
