id,source_neural_network,num_of_calls,parameters
#54,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input': [[1, 384, 640]], 'dim': [' 0'], 'index': [[13]]}"
#55,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input': [[1, 384, 640]], 'dim': [' 0'], 'index': [[22]]}"
#56,masktrack_rcnn_r50_fpn_12e_youtubevis2019,2,"{'input': [[2, 384, 640]], 'dim': [' 0'], 'index': [[32]]}"
#57,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[17, 672, 992]], 'dim': [' 0'], 'index': [[40]]}"
#58,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[2, 640, 1344]], 'dim': [' 0'], 'index': [[4]]}"
#59,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[17, 672, 992]], 'dim': [' 0'], 'index': [[22]]}"
#60,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'input': [[2, 640, 1344]], 'dim': [' 0'], 'index': [[2]]}"
#61,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[17, 672, 992]], 'dim': [' 0'], 'index': [[18]]}"
#62,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[9, 704, 928]], 'dim': [' 0'], 'index': [[20]]}"
#63,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[5, 800, 1248]], 'dim': [' 0'], 'index': [[13]]}"
#64,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[9, 704, 928]], 'dim': [' 0'], 'index': [[14]]}"
#65,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[5, 800, 1248]], 'dim': [' 0'], 'index': [[7]]}"
#66,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[9, 704, 928]], 'dim': [' 0'], 'index': [[10]]}"
#67,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[5, 800, 1248]], 'dim': [' 0'], 'index': [[6]]}"
#68,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,3,"{'input': [[5, 1088, 800]], 'dim': [' 0'], 'index': [[5]]}"
#69,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[5, 1088, 736]], 'dim': [' 0'], 'index': [[10]]}"
#70,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'input': [[5, 1088, 736]], 'dim': [' 0'], 'index': [[5]]}"
#71,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[8, 1056, 704]], 'dim': [' 0'], 'index': [[14]]}"
#72,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[2, 1056, 800]], 'dim': [' 0'], 'index': [[8]]}"
#73,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'input': [[8, 1056, 704]], 'dim': [' 0'], 'index': [[8]]}"
#74,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'input': [[2, 1056, 800]], 'dim': [' 0'], 'index': [[3]]}"
#75,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[14, 672, 992]], 'dim': [' 0'], 'index': [[33]]}"
#76,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[8, 768, 1120]], 'dim': [' 0'], 'index': [[16]]}"
#77,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[14, 672, 992]], 'dim': [' 0'], 'index': [[15]]}"
#78,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[8, 768, 1120]], 'dim': [' 0'], 'index': [[11]]}"
#79,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[14, 672, 992]], 'dim': [' 0'], 'index': [[14]]}"
#80,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'input': [[8, 768, 1120]], 'dim': [' 0'], 'index': [[10]]}"
#81,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[1, 800, 1088]], 'dim': [' 0'], 'index': [[1]]}"
#82,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[9, 800, 1216]], 'dim': [' 0'], 'index': [[9]]}"
#83,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[3, 1088, 800]], 'dim': [' 0'], 'index': [[3]]}"
#84,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[2, 1216, 800]], 'dim': [' 0'], 'index': [[2]]}"
#85,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[12, 800, 1088]], 'dim': [' 0'], 'index': [[13]]}"
#86,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[4, 800, 1088]], 'dim': [' 0'], 'index': [[4]]}"
#87,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[3, 800, 1184]], 'dim': [' 0'], 'index': [[3]]}"
#88,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[15, 800, 1216]], 'dim': [' 0'], 'index': [[15]]}"
#89,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[2]]}"
#90,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[4]]}"
#91,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[14, 832, 1088]], 'dim': [' 0'], 'index': [[16]]}"
#92,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[6, 832, 1088]], 'dim': [' 0'], 'index': [[7]]}"
#93,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[7, 832, 832]], 'dim': [' 0'], 'index': [[13]]}"
#94,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[3, 896, 832]], 'dim': [' 0'], 'index': [[3]]}"
#95,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[2, 832, 832]], 'dim': [' 0'], 'index': [[2]]}"
#96,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[3, 1024, 832]], 'dim': [' 0'], 'index': [[3]]}"
#97,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[2, 832, 1088]], 'dim': [' 0'], 'index': [[2]]}"
#98,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[2, 832, 1088]], 'dim': [' 0'], 'index': [[5]]}"
#99,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[7, 832, 1088]], 'dim': [' 0'], 'index': [[11]]}"
#100,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input': [[3, 832, 960]], 'dim': [' 0'], 'index': [[7]]}"
#101,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[18, 800, 1216]], 'dim': [' 0'], 'index': [[20]]}"
#102,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[3]]}"
#103,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[9, 800, 1120]], 'dim': [' 0'], 'index': [[11]]}"
#104,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[3, 800, 1120]], 'dim': [' 0'], 'index': [[7]]}"
#105,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[1, 800, 1088]], 'dim': [' 0'], 'index': [[1]]}"
#106,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[4]]}"
#107,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[2, 1216, 800]], 'dim': [' 0'], 'index': [[2]]}"
#108,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[2, 1184, 800]], 'dim': [' 0'], 'index': [[2]]}"
#109,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[9]]}"
#110,mask_rcnn_x101_32x4d_fpn_2x_coco,1,"{'input': [[4, 800, 1216]], 'dim': [' 0'], 'index': [[6]]}"
#111,ssd300_coco,3,"{'input': [[6, 4]], 'dim': [' 0'], 'index': [[4]]}"
#112,ssd300_coco,3,"{'input': [[10, 4]], 'dim': [' 0'], 'index': [[6]]}"
#113,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,9,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[2]]}"
#114,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[7, 800, 1088]], 'dim': [' 0'], 'index': [[10]]}"
#115,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,3,"{'input': [[3, 800, 1216]], 'dim': [' 0'], 'index': [[3]]}"
#116,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[7, 800, 1088]], 'dim': [' 0'], 'index': [[8]]}"
#117,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[7, 800, 1088]], 'dim': [' 0'], 'index': [[7]]}"
#118,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[7, 800, 832]], 'dim': [' 0'], 'index': [[19]]}"
#119,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[7, 800, 832]], 'dim': [' 0'], 'index': [[11]]}"
#120,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[7, 800, 832]], 'dim': [' 0'], 'index': [[7]]}"
#121,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[6, 1088, 800]], 'dim': [' 0'], 'index': [[8]]}"
#122,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[5, 1216, 800]], 'dim': [' 0'], 'index': [[8]]}"
#123,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,2,"{'input': [[6, 1088, 800]], 'dim': [' 0'], 'index': [[6]]}"
#124,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,2,"{'input': [[5, 1216, 800]], 'dim': [' 0'], 'index': [[6]]}"
#125,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,1,"{'input': [[18, 800, 1088]], 'dim': [' 0'], 'index': [[24]]}"
#126,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,3,"{'input': [[4, 800, 1088]], 'dim': [' 0'], 'index': [[4]]}"
#127,cascade_mask_rcnn_r50_fpn_rsb-pretrain_1x_coco,2,"{'input': [[18, 800, 1088]], 'dim': [' 0'], 'index': [[19]]}"
#128,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[11, 1152, 800]], 'dim': [' 0'], 'index': [[16]]}"
#129,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[1, 1088, 800]], 'dim': [' 0'], 'index': [[2]]}"
#130,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[11, 1152, 800]], 'dim': [' 0'], 'index': [[12]]}"
#131,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,2,"{'input': [[1, 1088, 800]], 'dim': [' 0'], 'index': [[1]]}"
#132,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[11, 1152, 800]], 'dim': [' 0'], 'index': [[11]]}"
#133,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,2,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[4]]}"
#134,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[9]]}"
#135,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,5,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[2]]}"
#136,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,2,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[6]]}"
#137,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[7]]}"
#138,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[5]]}"
#139,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[7]]}"
#140,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[12, 800, 1088]], 'dim': [' 0'], 'index': [[17]]}"
#141,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,2,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[3]]}"
#142,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[12, 800, 1088]], 'dim': [' 0'], 'index': [[13]]}"
#143,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[12, 800, 1088]], 'dim': [' 0'], 'index': [[12]]}"
#144,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[2, 800, 1216]], 'dim': [' 0'], 'index': [[4]]}"
#145,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[8, 800, 1088]], 'dim': [' 0'], 'index': [[13]]}"
#146,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[2, 800, 1216]], 'dim': [' 0'], 'index': [[3]]}"
#147,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[8, 800, 1088]], 'dim': [' 0'], 'index': [[9]]}"
#148,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[2, 800, 1216]], 'dim': [' 0'], 'index': [[2]]}"
#149,cascade_mask_rcnn_r50_fpn_instaboost_4x_coco,1,"{'input': [[8, 800, 1088]], 'dim': [' 0'], 'index': [[8]]}"
#150,htc_r2_101_fpn_20e_coco,1,"{'input': [[6, 800, 1216]], 'dim': [' 0'], 'index': [[25]]}"
#151,htc_r2_101_fpn_20e_coco,1,"{'input': [[18, 800, 1344]], 'dim': [' 0'], 'index': [[24]]}"
#152,htc_r2_101_fpn_20e_coco,2,"{'input': [[6, 800, 1216]], 'dim': [' 0'], 'index': [[11]]}"
#153,htc_r2_101_fpn_20e_coco,1,"{'input': [[18, 800, 1344]], 'dim': [' 0'], 'index': [[20]]}"
#154,htc_r2_101_fpn_20e_coco,2,"{'input': [[6, 800, 1216]], 'dim': [' 0'], 'index': [[6]]}"
#155,htc_r2_101_fpn_20e_coco,1,"{'input': [[18, 800, 1344]], 'dim': [' 0'], 'index': [[19]]}"
#156,htc_r2_101_fpn_20e_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[15]]}"
#157,htc_r2_101_fpn_20e_coco,1,"{'input': [[6, 800, 1216]], 'dim': [' 0'], 'index': [[7]]}"
#158,htc_r2_101_fpn_20e_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[6]]}"
#159,htc_r2_101_fpn_20e_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[5]]}"
#160,htc_r2_101_fpn_20e_coco,1,"{'input': [[6, 800, 1088]], 'dim': [' 0'], 'index': [[16]]}"
#161,htc_r2_101_fpn_20e_coco,1,"{'input': [[7, 800, 928]], 'dim': [' 0'], 'index': [[20]]}"
#162,htc_r2_101_fpn_20e_coco,1,"{'input': [[6, 800, 1088]], 'dim': [' 0'], 'index': [[8]]}"
#163,htc_r2_101_fpn_20e_coco,1,"{'input': [[7, 800, 928]], 'dim': [' 0'], 'index': [[14]]}"
#164,htc_r2_101_fpn_20e_coco,1,"{'input': [[6, 800, 1088]], 'dim': [' 0'], 'index': [[6]]}"
#165,htc_r2_101_fpn_20e_coco,1,"{'input': [[7, 800, 928]], 'dim': [' 0'], 'index': [[9]]}"
#166,htc_r2_101_fpn_20e_coco,1,"{'input': [[7, 800, 1088]], 'dim': [' 0'], 'index': [[14]]}"
#167,htc_r2_101_fpn_20e_coco,1,"{'input': [[12, 800, 1216]], 'dim': [' 0'], 'index': [[40]]}"
#168,htc_r2_101_fpn_20e_coco,1,"{'input': [[7, 800, 1088]], 'dim': [' 0'], 'index': [[8]]}"
#169,htc_r2_101_fpn_20e_coco,1,"{'input': [[12, 800, 1216]], 'dim': [' 0'], 'index': [[26]]}"
#170,htc_r2_101_fpn_20e_coco,1,"{'input': [[7, 800, 1088]], 'dim': [' 0'], 'index': [[7]]}"
#171,htc_r2_101_fpn_20e_coco,1,"{'input': [[12, 800, 1216]], 'dim': [' 0'], 'index': [[14]]}"
#172,htc_r2_101_fpn_20e_coco,1,"{'input': [[11, 800, 800]], 'dim': [' 0'], 'index': [[24]]}"
#173,htc_r2_101_fpn_20e_coco,1,"{'input': [[5, 1216, 800]], 'dim': [' 0'], 'index': [[6]]}"
#174,htc_r2_101_fpn_20e_coco,1,"{'input': [[11, 800, 800]], 'dim': [' 0'], 'index': [[14]]}"
#175,htc_r2_101_fpn_20e_coco,2,"{'input': [[5, 1216, 800]], 'dim': [' 0'], 'index': [[5]]}"
#176,htc_r2_101_fpn_20e_coco,1,"{'input': [[11, 800, 800]], 'dim': [' 0'], 'index': [[12]]}"
#177,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[2]]}"
#178,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[4, 800, 1088]], 'dim': [' 0'], 'index': [[5]]}"
#179,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[12, 800, 1216]], 'dim': [' 0'], 'index': [[18]]}"
#180,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[5, 800, 1088]], 'dim': [' 0'], 'index': [[5]]}"
#181,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[18, 704, 1344]], 'dim': [' 0'], 'index': [[28]]}"
#182,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[16, 800, 1088]], 'dim': [' 0'], 'index': [[16]]}"
#183,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[14, 800, 1216]], 'dim': [' 0'], 'index': [[15]]}"
#184,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[2, 1088, 800]], 'dim': [' 0'], 'index': [[2]]}"
#185,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input': [[4, 1088, 800]], 'dim': [' 0'], 'index': [[4]]}"
#186,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[2, 1088, 800]], 'dim': [' 0'], 'index': [[2]]}"
#187,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[10, 1344, 768]], 'dim': [' 0'], 'index': [[14]]}"
#188,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[21, 800, 1216]], 'dim': [' 0'], 'index': [[28]]}"
#189,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[7, 800, 1088]], 'dim': [' 0'], 'index': [[7]]}"
#190,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[18, 800, 1088]], 'dim': [' 0'], 'index': [[22]]}"
#191,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[2, 800, 1312]], 'dim': [' 0'], 'index': [[2]]}"
#192,ms_rcnn_r50_fpn_1x_coco,2,"{'input': [[2, 800, 1216]], 'dim': [' 0'], 'index': [[2]]}"
#193,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[3, 800, 1216]], 'dim': [' 0'], 'index': [[8]]}"
#194,ms_rcnn_r50_fpn_1x_coco,1,"{'input': [[25, 800, 1216]], 'dim': [' 0'], 'index': [[30]]}"
#195,htc_x101_64x4d_fpn_16x1_20e_coco,5,"{'input': [[2, 800, 1216]], 'dim': [' 0'], 'index': [[2]]}"
#196,htc_x101_64x4d_fpn_16x1_20e_coco,1,"{'input': [[2, 1216, 800]], 'dim': [' 0'], 'index': [[6]]}"
