id,source_neural_network,num_of_calls,parameters
#43,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[172, 1]], 'dim': [-1]}"
#44,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[10139, 1]], 'dim': [-1]}"
#45,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[41, 1]], 'dim': [[]]}"
#46,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[41, 1]], 'dim': [-1]}"
#47,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[12503, 1]], 'dim': [-1]}"
#48,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[144, 1]], 'dim': [1]}"
#49,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[28, 1]], 'dim': [1]}"
#50,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[15, 1]], 'dim': [1]}"
#51,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_shape': [[26, 1]], 'dim': [1]}"
#52,apcnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_shape': [[2, 1, 512, 1024]], 'dim': [1]}"
#53,configs--face--2d_kpt_sview_rgb_img--topdown_heatmap--wflw--res50_wflw_256x256.py,980,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}"
#54,fcn_r50-d8_480x480_80k_pascal_context,10,"{'input_shape': [[4, 1, 480, 480]], 'dim': [1]}"
#55,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--jhmdb--res50_2deconv_jhmdb_sub1_256x256.py,90,"{'input_shape': [[2, 1, 1024]], 'dim': [1]}"
#56,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--jhmdb--res50_2deconv_jhmdb_sub1_256x256.py,60,"{'input_shape': [[1, 1, 1024]], 'dim': [1]}"
#57,fcn_hr48_512x512_80k_potsdam,5,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}"
#58,stylegan3_t_noaug_fp16_gamma2.0_ffhq_256_b4x8,100,"{'input_shape': [[2, 128, 1]], 'dim': [2]}"
#59,stylegan3_t_noaug_fp16_gamma2.0_ffhq_256_b4x8,100,"{'input_shape': [[2, 36, 36, 1, 128]], 'dim': [3]}"
#60,stylegan3_t_noaug_fp16_gamma2.0_ffhq_256_b4x8,150,"{'input_shape': [[1, 1, 1, 1, 1]], 'dim': [2]}"
#61,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--seresnet101_coco_384x288.py,170,"{'input_shape': [[2, 1, 6912]], 'dim': [1]}"
#62,apcnet_r50-d8_769x769_40k_cityscapes,10,"{'input_shape': [[2, 1, 769, 769]], 'dim': [1]}"
#63,deeplabv3_unet_s5-d16_ce-1.0-dice-3.0_64x64_40k_drive,10,"{'input_shape': [[4, 1, 64, 64]], 'dim': [1]}"
#64,configs--hand--2d_kpt_sview_rgb_img--topdown_heatmap--coco_wholebody_hand--mobilenetv2_coco_wholebody_hand_256x256.py,210,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}"
#65,isanet_r50-d8_512x1024_40k_cityscapes,10,"{'input_shape': [[2, 1, 512, 1024]], 'dim': [1]}"
#66,configs--animal--2d_kpt_sview_rgb_img--topdown_heatmap--horse10--hrnet_w48_horse10_256x256-split3.py,132,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}"
#67,configs--animal--2d_kpt_sview_rgb_img--topdown_heatmap--horse10--hrnet_w48_horse10_256x256-split3.py,88,"{'input_shape': [[1, 1, 4096]], 'dim': [1]}"
#68,gcnet_r50-d8_512x512_80k_ade20k,10,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}"
#69,pspnet_r101-d8_512x512_160k_ade20k,10,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}"
#70,nonlocal_r101-d8_512x1024_80k_cityscapes,10,"{'input_shape': [[2, 1, 512, 1024]], 'dim': [1]}"
#71,configs--body--2d_kpt_sview_rgb_vid--posewarper--posetrack18--hrnet_w48_posetrack18_384x288_posewarper_stage2.py,170,"{'input_shape': [[1, 1, 6912]], 'dim': [1]}"
#72,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--alexnet_coco_256x192.py,170,"{'input_shape': [[2, 1, 2240]], 'dim': [1]}"
#73,fcn_hr48_4x4_512x512_80k_vaihingen,5,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}"
#74,pspnet_unet_s5-d16_128x128_40k_chase_db1,10,"{'input_shape': [[4, 1, 128, 128]], 'dim': [1]}"
#75,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[10, 1]], 'dim': [1]}"
#76,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[24242, 1]], 'dim': [1]}"
#77,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[6, 1]], 'dim': [[]]}"
#78,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[9, 1]], 'dim': [1]}"
#79,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[1994, 1]], 'dim': [1]}"
#80,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[4, 1]], 'dim': [[]]}"
#81,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[7, 1]], 'dim': [1]}"
#82,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[1996, 1]], 'dim': [1]}"
#83,attention-rpn_r50_c4_voc-split1_base-training,30,"{'input_shape': [[128, 2048, 1, 1]], 'dim': [3]}"
#84,attention-rpn_r50_c4_voc-split1_base-training,30,"{'input_shape': [[128, 2048, 1]], 'dim': [2]}"
#85,attention-rpn_r50_c4_voc-split1_base-training,10,"{'input_shape': [[1, 2048, 1, 1]], 'dim': [3]}"
#86,attention-rpn_r50_c4_voc-split1_base-training,10,"{'input_shape': [[1, 2048, 1]], 'dim': [2]}"
#87,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[9, 1]], 'dim': [-1]}"
#88,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[247, 1]], 'dim': [-1]}"
#89,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[16, 1]], 'dim': [1]}"
#90,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[15793, 1]], 'dim': [1]}"
#91,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[22, 1]], 'dim': [[]]}"
#92,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[23, 1]], 'dim': [1]}"
#93,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[1978, 1]], 'dim': [1]}"
#94,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[19, 1]], 'dim': [[]]}"
#95,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[20, 1]], 'dim': [1]}"
#96,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[1981, 1]], 'dim': [1]}"
#97,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[23, 1]], 'dim': [-1]}"
#98,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[233, 1]], 'dim': [-1]}"
#99,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[59, 1]], 'dim': [1]}"
#100,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[16794, 1]], 'dim': [1]}"
#101,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[13, 1]], 'dim': [[]]}"
#102,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[15, 1]], 'dim': [1]}"
#103,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[1987, 1]], 'dim': [1]}"
#104,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[15, 1]], 'dim': [[]]}"
#105,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[17, 1]], 'dim': [1]}"
#106,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[1985, 1]], 'dim': [1]}"
#107,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[15, 1]], 'dim': [-1]}"
#108,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[241, 1]], 'dim': [-1]}"
#109,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[46, 1]], 'dim': [1]}"
#110,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[24936, 1]], 'dim': [1]}"
#111,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[12, 1]], 'dim': [[]]}"
#112,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[13, 1]], 'dim': [1]}"
#113,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[1988, 1]], 'dim': [1]}"
#114,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[11, 1]], 'dim': [[]]}"
#115,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[12, 1]], 'dim': [1]}"
#116,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[1989, 1]], 'dim': [1]}"
#117,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[13, 1]], 'dim': [-1]}"
#118,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[243, 1]], 'dim': [-1]}"
#119,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[53, 1]], 'dim': [1]}"
#120,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_shape': [[13736, 1]], 'dim': [1]}"
#121,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[14, 1]], 'dim': [1]}"
#122,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[14, 1]], 'dim': [-1]}"
#123,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_shape': [[242, 1]], 'dim': [-1]}"
#124,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii_trb--res50_mpii_trb_256x256.py,320,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}"
#125,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii_trb--res50_mpii_trb_256x256.py,80,"{'input_shape': [[1, 1, 4096]], 'dim': [1]}"
#126,deeplabv3plus_r101-d8_480x480_80k_pascal_context_59,10,"{'input_shape': [[4, 1, 480, 480]], 'dim': [1]}"
#127,fcn_hr18s_480x480_80k_pascal_context,5,"{'input_shape': [[4, 1, 480, 480]], 'dim': [1]}"
#128,ann_r50-d8_769x769_40k_cityscapes,10,"{'input_shape': [[2, 1, 769, 769]], 'dim': [1]}"
#129,fcn_hr48_512x512_40k_voc12aug,5,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}"
#130,dmnet_r50-d8_512x512_160k_ade20k,10,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}"
#131,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvt-s_coco_256x192.py,170,"{'input_shape': [[2, 1, 3072]], 'dim': [1]}"
#132,yolact_r50_8x8_coco,3,"{'input_shape': [[3, 1]], 'dim': [[]]}"
#133,yolact_r50_8x8_coco,3,"{'input_shape': [[3, 1]], 'dim': [-1]}"
#134,yolact_r50_8x8_coco,2,"{'input_shape': [[19241, 1]], 'dim': [-1]}"
#135,yolact_r50_8x8_coco,2,"{'input_shape': [[26, 1]], 'dim': [[]]}"
#136,yolact_r50_8x8_coco,2,"{'input_shape': [[26, 1]], 'dim': [-1]}"
#137,yolact_r50_8x8_coco,2,"{'input_shape': [[19145, 1]], 'dim': [-1]}"
#138,yolact_r50_8x8_coco,2,"{'input_shape': [[36, 1]], 'dim': [[]]}"
#139,yolact_r50_8x8_coco,2,"{'input_shape': [[36, 1]], 'dim': [-1]}"
#140,yolact_r50_8x8_coco,1,"{'input_shape': [[19146, 1]], 'dim': [-1]}"
#141,yolact_r50_8x8_coco,3,"{'input_shape': [[7, 1]], 'dim': [[]]}"
#142,yolact_r50_8x8_coco,3,"{'input_shape': [[7, 1]], 'dim': [-1]}"
#143,yolact_r50_8x8_coco,2,"{'input_shape': [[19229, 1]], 'dim': [-1]}"
#144,yolact_r50_8x8_coco,3,"{'input_shape': [[10, 1]], 'dim': [[]]}"
#145,yolact_r50_8x8_coco,3,"{'input_shape': [[10, 1]], 'dim': [-1]}"
#146,yolact_r50_8x8_coco,1,"{'input_shape': [[19214, 1]], 'dim': [-1]}"
#147,yolact_r50_8x8_coco,1,"{'input_shape': [[12, 1]], 'dim': [[]]}"
#148,yolact_r50_8x8_coco,1,"{'input_shape': [[12, 1]], 'dim': [-1]}"
#149,yolact_r50_8x8_coco,1,"{'input_shape': [[19226, 1]], 'dim': [-1]}"
#150,yolact_r50_8x8_coco,2,"{'input_shape': [[19228, 1]], 'dim': [-1]}"
#151,yolact_r50_8x8_coco,1,"{'input_shape': [[18, 1]], 'dim': [[]]}"
#152,yolact_r50_8x8_coco,1,"{'input_shape': [[18, 1]], 'dim': [-1]}"
#153,yolact_r50_8x8_coco,2,"{'input_shape': [[19194, 1]], 'dim': [-1]}"
#154,yolact_r50_8x8_coco,11,"{'input_shape': [[1, 1, 69, 69]], 'dim': [0]}"
#155,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 10, 69, 69]], 'dim': [0]}"
#156,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 17, 69, 69]], 'dim': [0]}"
#157,yolact_r50_8x8_coco,3,"{'input_shape': [[1, 3, 69, 69]], 'dim': [0]}"
#158,yolact_r50_8x8_coco,5,"{'input_shape': [[1, 2, 69, 69]], 'dim': [0]}"
#159,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 6, 69, 69]], 'dim': [0]}"
#160,yolact_r50_8x8_coco,3,"{'input_shape': [[1, 8, 69, 69]], 'dim': [0]}"
#161,yolact_r50_8x8_coco,11,"{'input_shape': [[1, 1, 138, 138]], 'dim': [0]}"
#162,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 10, 138, 138]], 'dim': [0]}"
#163,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 17, 138, 138]], 'dim': [0]}"
#164,yolact_r50_8x8_coco,3,"{'input_shape': [[1, 3, 138, 138]], 'dim': [0]}"
#165,yolact_r50_8x8_coco,5,"{'input_shape': [[1, 2, 138, 138]], 'dim': [0]}"
#166,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 6, 138, 138]], 'dim': [0]}"
#167,yolact_r50_8x8_coco,3,"{'input_shape': [[1, 8, 138, 138]], 'dim': [0]}"
#168,yolact_r50_8x8_coco,1,"{'input_shape': [[19240, 1]], 'dim': [-1]}"
#169,yolact_r50_8x8_coco,1,"{'input_shape': [[29, 1]], 'dim': [[]]}"
#170,yolact_r50_8x8_coco,1,"{'input_shape': [[29, 1]], 'dim': [-1]}"
#171,yolact_r50_8x8_coco,3,"{'input_shape': [[4, 1]], 'dim': [[]]}"
#172,yolact_r50_8x8_coco,3,"{'input_shape': [[4, 1]], 'dim': [-1]}"
#173,yolact_r50_8x8_coco,2,"{'input_shape': [[19237, 1]], 'dim': [-1]}"
#174,yolact_r50_8x8_coco,3,"{'input_shape': [[9, 1]], 'dim': [[]]}"
#175,yolact_r50_8x8_coco,3,"{'input_shape': [[9, 1]], 'dim': [-1]}"
#176,yolact_r50_8x8_coco,1,"{'input_shape': [[19231, 1]], 'dim': [-1]}"
#177,yolact_r50_8x8_coco,2,"{'input_shape': [[13, 1]], 'dim': [[]]}"
#178,yolact_r50_8x8_coco,2,"{'input_shape': [[13, 1]], 'dim': [-1]}"
#179,yolact_r50_8x8_coco,1,"{'input_shape': [[19196, 1]], 'dim': [-1]}"
#180,yolact_r50_8x8_coco,3,"{'input_shape': [[11, 1]], 'dim': [[]]}"
#181,yolact_r50_8x8_coco,3,"{'input_shape': [[11, 1]], 'dim': [-1]}"
#182,yolact_r50_8x8_coco,1,"{'input_shape': [[19232, 1]], 'dim': [-1]}"
#183,yolact_r50_8x8_coco,1,"{'input_shape': [[22, 1]], 'dim': [[]]}"
#184,yolact_r50_8x8_coco,1,"{'input_shape': [[22, 1]], 'dim': [-1]}"
#185,yolact_r50_8x8_coco,1,"{'input_shape': [[19180, 1]], 'dim': [-1]}"
#186,yolact_r50_8x8_coco,1,"{'input_shape': [[6, 1]], 'dim': [[]]}"
#187,yolact_r50_8x8_coco,1,"{'input_shape': [[6, 1]], 'dim': [-1]}"
#188,yolact_r50_8x8_coco,1,"{'input_shape': [[19239, 1]], 'dim': [-1]}"
#189,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 12, 69, 69]], 'dim': [0]}"
#190,yolact_r50_8x8_coco,5,"{'input_shape': [[1, 4, 69, 69]], 'dim': [0]}"
#191,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 12, 138, 138]], 'dim': [0]}"
#192,yolact_r50_8x8_coco,5,"{'input_shape': [[1, 4, 138, 138]], 'dim': [0]}"
#193,yolact_r50_8x8_coco,1,"{'input_shape': [[42, 1]], 'dim': [[]]}"
#194,yolact_r50_8x8_coco,1,"{'input_shape': [[42, 1]], 'dim': [-1]}"
#195,yolact_r50_8x8_coco,1,"{'input_shape': [[19150, 1]], 'dim': [-1]}"
#196,yolact_r50_8x8_coco,2,"{'input_shape': [[19234, 1]], 'dim': [-1]}"
#197,yolact_r50_8x8_coco,1,"{'input_shape': [[37, 1]], 'dim': [[]]}"
#198,yolact_r50_8x8_coco,1,"{'input_shape': [[37, 1]], 'dim': [-1]}"
#199,yolact_r50_8x8_coco,1,"{'input_shape': [[19143, 1]], 'dim': [-1]}"
#200,yolact_r50_8x8_coco,1,"{'input_shape': [[19236, 1]], 'dim': [-1]}"
#201,yolact_r50_8x8_coco,1,"{'input_shape': [[19169, 1]], 'dim': [-1]}"
#202,yolact_r50_8x8_coco,1,"{'input_shape': [[19219, 1]], 'dim': [-1]}"
#203,yolact_r50_8x8_coco,1,"{'input_shape': [[16, 1]], 'dim': [[]]}"
#204,yolact_r50_8x8_coco,1,"{'input_shape': [[16, 1]], 'dim': [-1]}"
#205,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 16, 69, 69]], 'dim': [0]}"
#206,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 35, 69, 69]], 'dim': [0]}"
#207,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 22, 69, 69]], 'dim': [0]}"
#208,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 16, 138, 138]], 'dim': [0]}"
#209,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 35, 138, 138]], 'dim': [0]}"
#210,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 22, 138, 138]], 'dim': [0]}"
#211,yolact_r50_8x8_coco,1,"{'input_shape': [[19225, 1]], 'dim': [-1]}"
#212,yolact_r50_8x8_coco,1,"{'input_shape': [[19216, 1]], 'dim': [-1]}"
#213,yolact_r50_8x8_coco,1,"{'input_shape': [[19244, 1]], 'dim': [-1]}"
#214,yolact_r50_8x8_coco,1,"{'input_shape': [[19158, 1]], 'dim': [-1]}"
#215,yolact_r50_8x8_coco,1,"{'input_shape': [[8, 1]], 'dim': [[]]}"
#216,yolact_r50_8x8_coco,1,"{'input_shape': [[8, 1]], 'dim': [-1]}"
#217,yolact_r50_8x8_coco,1,"{'input_shape': [[19233, 1]], 'dim': [-1]}"
#218,yolact_r50_8x8_coco,1,"{'input_shape': [[19190, 1]], 'dim': [-1]}"
#219,yolact_r50_8x8_coco,1,"{'input_shape': [[5, 1]], 'dim': [[]]}"
#220,yolact_r50_8x8_coco,1,"{'input_shape': [[5, 1]], 'dim': [-1]}"
#221,yolact_r50_8x8_coco,1,"{'input_shape': [[23, 1]], 'dim': [[]]}"
#222,yolact_r50_8x8_coco,1,"{'input_shape': [[23, 1]], 'dim': [-1]}"
#223,yolact_r50_8x8_coco,1,"{'input_shape': [[19182, 1]], 'dim': [-1]}"
#224,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 11, 69, 69]], 'dim': [0]}"
#225,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 5, 69, 69]], 'dim': [0]}"
#226,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 11, 138, 138]], 'dim': [0]}"
#227,yolact_r50_8x8_coco,1,"{'input_shape': [[1, 5, 138, 138]], 'dim': [0]}"
#228,yolact_r50_8x8_coco,1,"{'input_shape': [[25, 1]], 'dim': [[]]}"
#229,yolact_r50_8x8_coco,1,"{'input_shape': [[25, 1]], 'dim': [-1]}"
#230,yolact_r50_8x8_coco,1,"{'input_shape': [[19192, 1]], 'dim': [-1]}"
#231,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 1]], 'dim': [[]]}"
#232,yolact_r50_8x8_coco,2,"{'input_shape': [[1, 1]], 'dim': [-1]}"
#233,yolact_r50_8x8_coco,1,"{'input_shape': [[19230, 1]], 'dim': [-1]}"
#234,yolact_r50_8x8_coco,1,"{'input_shape': [[19222, 1]], 'dim': [-1]}"
#235,yolact_r50_8x8_coco,1,"{'input_shape': [[58, 1]], 'dim': [[]]}"
#236,yolact_r50_8x8_coco,1,"{'input_shape': [[58, 1]], 'dim': [-1]}"
#237,yolact_r50_8x8_coco,1,"{'input_shape': [[19108, 1]], 'dim': [-1]}"
#238,yolact_r50_8x8_coco,1,"{'input_shape': [[27, 1]], 'dim': [[]]}"
#239,yolact_r50_8x8_coco,1,"{'input_shape': [[27, 1]], 'dim': [-1]}"
