id,source_neural_network,num_of_calls,parameters
#63,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[7, 800, 1216]], 'dim': [[0]]}"
#64,decoupled_solo_r50_fpn_1x_coco,8,"{'input_tensor': [[7]], 'dim': [[0]]}"
#65,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[6, 800, 1216]], 'dim': [[0]]}"
#66,decoupled_solo_r50_fpn_1x_coco,8,"{'input_tensor': [[6]], 'dim': [[0]]}"
#67,decoupled_solo_r50_fpn_1x_coco,4,"{'input_tensor': [[1, 800, 1216]], 'dim': [[0]]}"
#68,decoupled_solo_r50_fpn_1x_coco,3,"{'input_tensor': [[1, 1088, 800]], 'dim': [[0]]}"
#69,decoupled_solo_r50_fpn_1x_coco,2,"{'input_tensor': [[3, 1088, 800]], 'dim': [[0]]}"
#70,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[10, 800, 800]], 'dim': [[0]]}"
#71,decoupled_solo_r50_fpn_1x_coco,4,"{'input_tensor': [[10]], 'dim': [[0]]}"
#72,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[11, 800, 800]], 'dim': [[0]]}"
#73,decoupled_solo_r50_fpn_1x_coco,4,"{'input_tensor': [[11]], 'dim': [[0]]}"
#74,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[7, 800, 800]], 'dim': [[0]]}"
#75,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[3, 800, 800]], 'dim': [[0]]}"
#76,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[1, 800, 800]], 'dim': [[0]]}"
#77,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[6, 608, 1344]], 'dim': [[0]]}"
#78,decoupled_solo_r50_fpn_1x_coco,1,"{'input_tensor': [[2, 608, 1344]], 'dim': [[0]]}"
#79,decoupled_solo_r50_fpn_1x_coco,2,"{'input_tensor': [[1, 608, 1344]], 'dim': [[0]]}"
#80,simmim_swin-base_8xb256-coslr-100e_in1k-192,1,"{'input_tensor': [[24]], 'dim': [[0]]}"
#81,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,1,"{'input_tensor': [[24]], 'dim': [[0]]}"
#82,deepfillv1_256x256_4x4_celeba,60,"{'input_tensor': [[4]], 'dim': [[0]]}"
#83,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,1,"{'input_tensor': [[24]], 'dim': [[0]]}"
#84,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,66,"{'input_tensor': [[3]], 'dim': [[0]]}"
#85,conformer-tiny-p16_8xb128_in1k,1,"{'input_tensor': [[12]], 'dim': [[0]]}"
#86,bytetrack_yolox_x_crowdhuman_mot17-private-half,10,"{'input_tensor': [[4, 23625, 4]], 'dim': [[0]]}"
#87,bytetrack_yolox_x_crowdhuman_mot17-private-half,5,"{'input_tensor': [[4, 23625, 1]], 'dim': [[0]]}"
#88,bytetrack_yolox_x_crowdhuman_mot17-private-half,5,"{'input_tensor': [[4, 23625]], 'dim': [[0]]}"
#89,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,50,"{'input_tensor': [[3]], 'dim': [[0]]}"
#90,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[2, 163206, 80]], 'dim': [[0]]}"
#91,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[2, 163206, 4]], 'dim': [[0]]}"
#92,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[2, 182403, 80]], 'dim': [[0]]}"
#93,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[2, 182403, 4]], 'dim': [[0]]}"
#94,upernet_vit-b16_ln_mln_512x512_160k_ade20k,1,"{'input_tensor': [[12]], 'dim': [[0]]}"
#95,wgangp_GN_celeba-cropped_128_b64x1_160kiter,20,"{'input_tensor': [[4]], 'dim': [[0]]}"
#96,wgangp_GN_celeba-cropped_128_b64x1_160kiter,5,"{'input_tensor': [[4, 3, 128, 128]], 'dim': [[0]]}"
#97,wgangp_GN_celeba-cropped_128_b64x1_160kiter,20,"{'input_tensor': [[3, 128, 128]], 'dim': [[0]]}"
#98,wgangp_GN_celeba-cropped_128_b64x1_160kiter,10,"{'input_tensor': [[432]], 'dim': [[0]]}"
#99,fovea_align_r101_fpn_gn-head_4x4_2x_coco,75,"{'input_tensor': [[2]], 'dim': [[0]]}"
#100,fovea_align_r101_fpn_gn-head_4x4_2x_coco,15,"{'input_tensor': [[2, 4]], 'dim': [[0]]}"
#101,fovea_align_r101_fpn_gn-head_4x4_2x_coco,290,"{'input_tensor': [[4]], 'dim': [[0]]}"
#102,fovea_align_r101_fpn_gn-head_4x4_2x_coco,30,"{'input_tensor': [[5]], 'dim': [[0]]}"
#103,fovea_align_r101_fpn_gn-head_4x4_2x_coco,6,"{'input_tensor': [[5, 4]], 'dim': [[0]]}"
#104,fovea_align_r101_fpn_gn-head_4x4_2x_coco,50,"{'input_tensor': [[3]], 'dim': [[0]]}"
#105,fovea_align_r101_fpn_gn-head_4x4_2x_coco,10,"{'input_tensor': [[3, 4]], 'dim': [[0]]}"
#106,fovea_align_r101_fpn_gn-head_4x4_2x_coco,6,"{'input_tensor': [[4, 4]], 'dim': [[0]]}"
#107,fovea_align_r101_fpn_gn-head_4x4_2x_coco,95,"{'input_tensor': [[1]], 'dim': [[0]]}"
#108,fovea_align_r101_fpn_gn-head_4x4_2x_coco,19,"{'input_tensor': [[1, 4]], 'dim': [[0]]}"
#109,fovea_align_r101_fpn_gn-head_4x4_2x_coco,10,"{'input_tensor': [[11]], 'dim': [[0]]}"
#110,fovea_align_r101_fpn_gn-head_4x4_2x_coco,2,"{'input_tensor': [[11, 4]], 'dim': [[0]]}"
#111,fovea_align_r101_fpn_gn-head_4x4_2x_coco,15,"{'input_tensor': [[10]], 'dim': [[0]]}"
#112,fovea_align_r101_fpn_gn-head_4x4_2x_coco,3,"{'input_tensor': [[10, 4]], 'dim': [[0]]}"
#113,fovea_align_r101_fpn_gn-head_4x4_2x_coco,25,"{'input_tensor': [[7]], 'dim': [[0]]}"
#114,fovea_align_r101_fpn_gn-head_4x4_2x_coco,5,"{'input_tensor': [[7, 4]], 'dim': [[0]]}"
#115,fovea_align_r101_fpn_gn-head_4x4_2x_coco,10,"{'input_tensor': [[8]], 'dim': [[0]]}"
#116,fovea_align_r101_fpn_gn-head_4x4_2x_coco,2,"{'input_tensor': [[8, 4]], 'dim': [[0]]}"
#117,fovea_align_r101_fpn_gn-head_4x4_2x_coco,10,"{'input_tensor': [[9]], 'dim': [[0]]}"
#118,fovea_align_r101_fpn_gn-head_4x4_2x_coco,2,"{'input_tensor': [[9, 4]], 'dim': [[0]]}"
#119,fovea_align_r101_fpn_gn-head_4x4_2x_coco,5,"{'input_tensor': [[6]], 'dim': [[0]]}"
#120,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'input_tensor': [[6, 4]], 'dim': [[0]]}"
#121,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvtv2-b2_coco_256x192.py,1,"{'input_tensor': [[16]], 'dim': [[0]]}"
#122,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[18]], 'dim': [[0]]}"
#123,van-tiny_8xb128_in1k,1,"{'input_tensor': [[13]], 'dim': [[0]]}"
#124,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,1,"{'input_tensor': [[24]], 'dim': [[0]]}"
#125,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,2,"{'input_tensor': [[4]], 'dim': [[0]]}"
#126,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,5,"{'input_tensor': [[64, 3, 224, 224]], 'dim': [[0]]}"
#127,dbnetpp_r50dcnv2_fpnc_100k_iter_synthtext,5,"{'input_tensor': [[4]], 'dim': [[0]]}"
#128,tridentnet_r50_caffe_mstrain_3x_coco,27,"{'input_tensor': [[1]], 'dim': [[0]]}"
#129,centernet_resnet18_140e_coco,15,"{'input_tensor': [[2, 2]], 'dim': [[0]]}"
#130,centernet_resnet18_140e_coco,798,"{'input_tensor': [[2]], 'dim': [[0]]}"
#131,centernet_resnet18_140e_coco,5,"{'input_tensor': [[4, 2]], 'dim': [[0]]}"
#132,centernet_resnet18_140e_coco,3,"{'input_tensor': [[5, 2]], 'dim': [[0]]}"
#133,centernet_resnet18_140e_coco,13,"{'input_tensor': [[3, 2]], 'dim': [[0]]}"
#134,centernet_resnet18_140e_coco,16,"{'input_tensor': [[1, 2]], 'dim': [[0]]}"
#135,centernet_resnet18_140e_coco,2,"{'input_tensor': [[13, 2]], 'dim': [[0]]}"
#136,centernet_resnet18_140e_coco,4,"{'input_tensor': [[8, 2]], 'dim': [[0]]}"
#137,centernet_resnet18_140e_coco,6,"{'input_tensor': [[6, 2]], 'dim': [[0]]}"
#138,centernet_resnet18_140e_coco,1,"{'input_tensor': [[12, 2]], 'dim': [[0]]}"
#139,centernet_resnet18_140e_coco,3,"{'input_tensor': [[9, 2]], 'dim': [[0]]}"
#140,centernet_resnet18_140e_coco,3,"{'input_tensor': [[11, 2]], 'dim': [[0]]}"
#141,centernet_resnet18_140e_coco,1,"{'input_tensor': [[21, 2]], 'dim': [[0]]}"
#142,centernet_resnet18_140e_coco,3,"{'input_tensor': [[7, 2]], 'dim': [[0]]}"
#143,centernet_resnet18_140e_coco,1,"{'input_tensor': [[18, 2]], 'dim': [[0]]}"
#144,centernet_resnet18_140e_coco,2,"{'input_tensor': [[10, 2]], 'dim': [[0]]}"
#145,centernet_resnet18_140e_coco,1,"{'input_tensor': [[14, 2]], 'dim': [[0]]}"
#146,centernet_resnet18_140e_coco,1,"{'input_tensor': [[19, 2]], 'dim': [[0]]}"
#147,relation-net_conv4_1xb105_cub_5way-1shot,5,"{'input_tensor': [[5]], 'dim': [[0]]}"
#148,relation-net_conv4_1xb105_cub_5way-1shot,5,"{'input_tensor': [[80]], 'dim': [[0]]}"
#149,panet_r18_fpem_ffm_600e_icdar2015,10,"{'input_tensor': [[8, 33856]], 'dim': [[0]]}"
#150,panet_r18_fpem_ffm_600e_icdar2015,5,"{'input_tensor': [[8, 4, 33856]], 'dim': [[0]]}"
#151,upernet_mae-base_fp16_512x512_160k_ade20k_ms,1,"{'input_tensor': [[12]], 'dim': [[0]]}"
#152,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,1,"{'input_tensor': [[16]], 'dim': [[0]]}"
#153,darts_subnet_1xb96_cifar10,800,"{'input_tensor': [[8]], 'dim': [[0]]}"
#154,configs--body--3d_kpt_mview_rgb_img--voxelpose--panoptic--voxelpose_prn64x64x64_cpn80x80x20_panoptic_cam5.py,50,"{'input_tensor': [[3]], 'dim': [[0]]}"
#155,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,180,"{'input_tensor': [[6]], 'dim': [[0]]}"
#156,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,60,"{'input_tensor': [[128]], 'dim': [[0]]}"
#157,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,60,"{'input_tensor': [[256]], 'dim': [[0]]}"
#158,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,30,"{'input_tensor': [[512]], 'dim': [[0]]}"
#159,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,90,"{'input_tensor': [[64]], 'dim': [[0]]}"
#160,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,60,"{'input_tensor': [[576]], 'dim': [[0]]}"
#161,dmnet_r50-d8_512x1024_80k_cityscapes,25,"{'input_tensor': [[1, 1024, 64, 128]], 'dim': [[0]]}"
#162,dmnet_r50-d8_512x1024_80k_cityscapes,8,"{'input_tensor': [[74]], 'dim': [[0]]}"
#163,dmnet_r50-d8_512x1024_80k_cityscapes,30,"{'input_tensor': [[1, 1, 1]], 'dim': [[0]]}"
#164,dmnet_r50-d8_512x1024_80k_cityscapes,30,"{'input_tensor': [[1, 1]], 'dim': [[0]]}"
#165,dmnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[6]], 'dim': [[0]]}"
#166,dmnet_r50-d8_512x1024_80k_cityscapes,5,"{'input_tensor': [[1, 1024, 66, 130]], 'dim': [[0]]}"
#167,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[63]], 'dim': [[0]]}"
#168,dmnet_r50-d8_512x1024_80k_cityscapes,30,"{'input_tensor': [[1, 3, 3]], 'dim': [[0]]}"
#169,dmnet_r50-d8_512x1024_80k_cityscapes,30,"{'input_tensor': [[3, 3]], 'dim': [[0]]}"
#170,dmnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[54]], 'dim': [[0]]}"
#171,dmnet_r50-d8_512x1024_80k_cityscapes,5,"{'input_tensor': [[1, 1024, 68, 132]], 'dim': [[0]]}"
#172,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[15]], 'dim': [[0]]}"
#173,dmnet_r50-d8_512x1024_80k_cityscapes,30,"{'input_tensor': [[1, 5, 5]], 'dim': [[0]]}"
#174,dmnet_r50-d8_512x1024_80k_cityscapes,30,"{'input_tensor': [[5, 5]], 'dim': [[0]]}"
#175,dmnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[150]], 'dim': [[0]]}"
#176,dmnet_r50-d8_512x1024_80k_cityscapes,5,"{'input_tensor': [[1, 1024, 70, 134]], 'dim': [[0]]}"
#177,dmnet_r50-d8_512x1024_80k_cityscapes,30,"{'input_tensor': [[1, 7, 7]], 'dim': [[0]]}"
#178,dmnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[216]], 'dim': [[0]]}"
#179,dmnet_r50-d8_512x1024_80k_cityscapes,6,"{'input_tensor': [[96]], 'dim': [[0]]}"
#180,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[46]], 'dim': [[0]]}"
#181,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[14]], 'dim': [[0]]}"
#182,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[40]], 'dim': [[0]]}"
#183,dmnet_r50-d8_512x1024_80k_cityscapes,4,"{'input_tensor': [[12]], 'dim': [[0]]}"
#184,dmnet_r50-d8_512x1024_80k_cityscapes,4,"{'input_tensor': [[109]], 'dim': [[0]]}"
#185,dmnet_r50-d8_512x1024_80k_cityscapes,4,"{'input_tensor': [[47]], 'dim': [[0]]}"
#186,dmnet_r50-d8_512x1024_80k_cityscapes,6,"{'input_tensor': [[102]], 'dim': [[0]]}"
#187,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[11]], 'dim': [[0]]}"
#188,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[137]], 'dim': [[0]]}"
#189,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[103]], 'dim': [[0]]}"
#190,dmnet_r50-d8_512x1024_80k_cityscapes,6,"{'input_tensor': [[114]], 'dim': [[0]]}"
#191,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[129]], 'dim': [[0]]}"
#192,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[106]], 'dim': [[0]]}"
#193,dmnet_r50-d8_512x1024_80k_cityscapes,4,"{'input_tensor': [[91]], 'dim': [[0]]}"
#194,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[111]], 'dim': [[0]]}"
#195,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[82]], 'dim': [[0]]}"
#196,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[105]], 'dim': [[0]]}"
#197,dmnet_r50-d8_512x1024_80k_cityscapes,2,"{'input_tensor': [[107]], 'dim': [[0]]}"
#198,maskflownet_8x1_800k_flyingchairs_384x448,5,"{'input_tensor': [[2]], 'dim': [[0]]}"
#199,siamese_rpn_r50_20e_lasot,28,"{'input_tensor': [[4]], 'dim': [[0]]}"
#200,convnext-tiny_32xb128_in1k,1,"{'input_tensor': [[18]], 'dim': [[0]]}"
#201,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input_tensor': [[17]], 'dim': [[0]]}"
#202,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input_tensor': [[13]], 'dim': [[0]]}"
#203,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input_tensor': [[22]], 'dim': [[0]]}"
#204,masktrack_rcnn_r50_fpn_12e_youtubevis2019,2,"{'input_tensor': [[32]], 'dim': [[0]]}"
#205,dmnet_r50-d8_512x1024_40k_cityscapes,25,"{'input_tensor': [[1, 1024, 64, 128]], 'dim': [[0]]}"
#206,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[89]], 'dim': [[0]]}"
#207,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 1, 1]], 'dim': [[0]]}"
#208,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 1]], 'dim': [[0]]}"
#209,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[6]], 'dim': [[0]]}"
#210,dmnet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 66, 130]], 'dim': [[0]]}"
#211,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[30]], 'dim': [[0]]}"
#212,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 3, 3]], 'dim': [[0]]}"
#213,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[3, 3]], 'dim': [[0]]}"
#214,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[54]], 'dim': [[0]]}"
#215,dmnet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 68, 132]], 'dim': [[0]]}"
#216,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[16]], 'dim': [[0]]}"
#217,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 5, 5]], 'dim': [[0]]}"
#218,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[5, 5]], 'dim': [[0]]}"
#219,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[150]], 'dim': [[0]]}"
#220,dmnet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 70, 134]], 'dim': [[0]]}"
#221,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 7, 7]], 'dim': [[0]]}"
#222,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[216]], 'dim': [[0]]}"
#223,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[71]], 'dim': [[0]]}"
#224,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[36]], 'dim': [[0]]}"
#225,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[11]], 'dim': [[0]]}"
#226,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[69]], 'dim': [[0]]}"
#227,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[39]], 'dim': [[0]]}"
#228,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[12]], 'dim': [[0]]}"
#229,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[91]], 'dim': [[0]]}"
#230,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[31]], 'dim': [[0]]}"
#231,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[80]], 'dim': [[0]]}"
#232,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[38]], 'dim': [[0]]}"
#233,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[9]], 'dim': [[0]]}"
#234,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[127]], 'dim': [[0]]}"
#235,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[117]], 'dim': [[0]]}"
