item_0,item_1,item_2,time_cost
"[17, 4]","[17, 4]","[17, 4]",1.7642974853515625e-05
"[22, 4]","[22, 4]","[22, 4]",1.621246337890625e-05
"[21, 4]","[21, 4]","[21, 4]",1.5497207641601562e-05
"[32, 4]","[32, 4]","[32, 4]",1.5497207641601562e-05
"[27, 4]","[27, 4]","[27, 4]",1.5974044799804688e-05
"[2, 98, 2]","[2, 98, 2]","[2, 98, 2]",1.5735626220703125e-05
"[30400, 4]","[30400, 4]","[30400, 4]",2.1457672119140625e-05
"[7600, 4]","[7600, 4]","[7600, 4]",2.09808349609375e-05
"[1900, 4]","[1900, 4]","[1900, 4]",1.8358230590820312e-05
"[494, 4]","[494, 4]","[494, 4]",1.7404556274414062e-05
"[140, 4]","[140, 4]","[140, 4]",1.6450881958007812e-05
"[20000, 4]","[20000, 4]","[20000, 4]",2.1219253540039062e-05
"[5000, 4]","[5000, 4]","[5000, 4]",2.3603439331054688e-05
"[1250, 4]","[1250, 4]","[1250, 4]",1.9073486328125e-05
"[338, 4]","[338, 4]","[338, 4]",2.4080276489257812e-05
"[98, 4]","[98, 4]","[98, 4]",2.0742416381835938e-05
"[33600, 4]","[33600, 4]","[33600, 4]",2.2172927856445312e-05
"[8400, 4]","[8400, 4]","[8400, 4]",2.0742416381835938e-05
"[2100, 4]","[2100, 4]","[2100, 4]",1.9311904907226562e-05
"[546, 4]","[546, 4]","[546, 4]",1.7642974853515625e-05
"[154, 4]","[154, 4]","[154, 4]",1.6689300537109375e-05
"[5, 50, 4]","[5, 50, 4]","[5, 50, 4]",1.7404556274414062e-05
"[6, 50, 4]","[6, 50, 4]","[6, 50, 4]",1.6689300537109375e-05
"[12, 50, 4]","[12, 50, 4]","[12, 50, 4]",1.6927719116210938e-05
"[1, 50, 4]","[1, 50, 4]","[1, 50, 4]",1.811981201171875e-05
"[7, 50, 4]","[7, 50, 4]","[7, 50, 4]",1.6927719116210938e-05
"[11, 50, 4]","[11, 50, 4]","[11, 50, 4]",1.6689300537109375e-05
"[326400, 4]","[326400, 4]","[326400, 4]",8.702278137207031e-05
"[81600, 4]","[81600, 4]","[81600, 4]",5.5789947509765625e-05
"[20400, 4]","[20400, 4]","[20400, 4]",3.147125244140625e-05
"[5100, 4]","[5100, 4]","[5100, 4]",3.600120544433594e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.288818359375e-05
"[50, 4]","[50, 4]","[50, 4]",2.1457672119140625e-05
"[28, 4]","[28, 4]","[28, 4]",1.9788742065429688e-05
"[25, 4]","[25, 4]","[25, 4]",2.0265579223632812e-05
"[403200, 4]","[403200, 4]","[403200, 4]",0.0009682178497314453
"[100800, 4]","[100800, 4]","[100800, 4]",4.38690185546875e-05
"[25200, 4]","[25200, 4]","[25200, 4]",3.24249267578125e-05
"[6300, 4]","[6300, 4]","[6300, 4]",2.5272369384765625e-05
"[1638, 4]","[1638, 4]","[1638, 4]",2.193450927734375e-05
"[26, 4]","[26, 4]","[26, 4]",2.0742416381835938e-05
"[23, 4]","[23, 4]","[23, 4]",1.8596649169921875e-05
"[19, 4]","[19, 4]","[19, 4]",1.7881393432617188e-05
"[364800, 4]","[364800, 4]","[364800, 4]",3.361701965332031e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.6941299438476562e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.4318695068359375e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.0503997802734375e-05
"[6, 4]","[6, 4]","[6, 4]",1.9311904907226562e-05
"[4, 4]","[4, 4]","[4, 4]",1.7404556274414062e-05
"[3, 4]","[3, 4]","[3, 4]",1.7642974853515625e-05
"[374400, 4]","[374400, 4]","[374400, 4]",4.601478576660156e-05
"[93600, 4]","[93600, 4]","[93600, 4]",3.528594970703125e-05
"[23400, 4]","[23400, 4]","[23400, 4]",2.6702880859375e-05
"[5850, 4]","[5850, 4]","[5850, 4]",2.4080276489257812e-05
"[1560, 4]","[1560, 4]","[1560, 4]",2.1457672119140625e-05
"[14, 4]","[14, 4]","[14, 4]",1.9073486328125e-05
"[13, 4]","[13, 4]","[13, 4]",1.7642974853515625e-05
"[56, 4]","[56, 4]","[56, 4]",1.811981201171875e-05
"[45, 4]","[45, 4]","[45, 4]",1.8835067749023438e-05
"[44, 4]","[44, 4]","[44, 4]",1.7404556274414062e-05
"[257, 4]","[257, 4]","[257, 4]",1.8835067749023438e-05
"[233, 4]","[233, 4]","[233, 4]",1.811981201171875e-05
"[207, 4]","[207, 4]","[207, 4]",1.8358230590820312e-05
"[115, 4]","[115, 4]","[115, 4]",1.8358230590820312e-05
"[99, 4]","[99, 4]","[99, 4]",1.7881393432617188e-05
"[1024, 28]","[1024, 28]","[1024, 28]",2.4080276489257812e-05
"[29, 4]","[29, 4]","[29, 4]",1.9550323486328125e-05
"[18, 4]","[18, 4]","[18, 4]",1.7881393432617188e-05
"[14, 4]","[14, 4]","[14, 4]",1.7642974853515625e-05
"[58, 4]","[58, 4]","[58, 4]",1.8358230590820312e-05
"[338688, 4]","[338688, 4]","[338688, 4]",2.8133392333984375e-05
"[84672, 4]","[84672, 4]","[84672, 4]",2.5033950805664062e-05
"[21168, 4]","[21168, 4]","[21168, 4]",2.4318695068359375e-05
"[5292, 4]","[5292, 4]","[5292, 4]",2.3365020751953125e-05
"[1386, 4]","[1386, 4]","[1386, 4]",2.09808349609375e-05
"[44, 4]","[44, 4]","[44, 4]",1.8835067749023438e-05
[1024],[1024],[1024],2.002716064453125e-05
"[24, 4]","[24, 4]","[24, 4]",1.9073486328125e-05
"[20, 4]","[20, 4]","[20, 4]",1.8358230590820312e-05
"[374400, 4]","[374400, 4]","[374400, 4]",2.9087066650390625e-05
"[93600, 4]","[93600, 4]","[93600, 4]",2.5510787963867188e-05
"[23400, 4]","[23400, 4]","[23400, 4]",2.4557113647460938e-05
"[5850, 4]","[5850, 4]","[5850, 4]",2.384185791015625e-05
"[1560, 4]","[1560, 4]","[1560, 4]",2.0265579223632812e-05
"[33, 4]","[33, 4]","[33, 4]",1.9073486328125e-05
"[21, 4]","[21, 4]","[21, 4]",1.8358230590820312e-05
"[16, 4]","[16, 4]","[16, 4]",1.7642974853515625e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.5987625122070312e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.384185791015625e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.384185791015625e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.3126602172851562e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.09808349609375e-05
"[15, 4]","[15, 4]","[15, 4]",1.9073486328125e-05
"[10, 4]","[10, 4]","[10, 4]",1.7881393432617188e-05
"[316800, 4]","[316800, 4]","[316800, 4]",2.6464462280273438e-05
"[79200, 4]","[79200, 4]","[79200, 4]",2.4557113647460938e-05
"[19800, 4]","[19800, 4]","[19800, 4]",2.4318695068359375e-05
"[4950, 4]","[4950, 4]","[4950, 4]",2.6226043701171875e-05
"[22, 4]","[22, 4]","[22, 4]",1.9788742065429688e-05
"[11, 4]","[11, 4]","[11, 4]",1.7881393432617188e-05
"[322560, 4]","[322560, 4]","[322560, 4]",2.6941299438476562e-05
"[80640, 4]","[80640, 4]","[80640, 4]",2.4080276489257812e-05
"[20160, 4]","[20160, 4]","[20160, 4]",2.4557113647460938e-05
"[5040, 4]","[5040, 4]","[5040, 4]",2.288818359375e-05
"[1296, 4]","[1296, 4]","[1296, 4]",2.0742416381835938e-05
"[49, 4]","[49, 4]","[49, 4]",1.9788742065429688e-05
"[26, 4]","[26, 4]","[26, 4]",1.7881393432617188e-05
"[261120, 4]","[261120, 4]","[261120, 4]",2.8133392333984375e-05
"[65280, 4]","[65280, 4]","[65280, 4]",3.0040740966796875e-05
"[16320, 4]","[16320, 4]","[16320, 4]",2.574920654296875e-05
"[4080, 4]","[4080, 4]","[4080, 4]",2.47955322265625e-05
"[1020, 4]","[1020, 4]","[1020, 4]",2.0742416381835938e-05
"[248064, 4]","[248064, 4]","[248064, 4]",2.574920654296875e-05
"[62016, 4]","[62016, 4]","[62016, 4]",2.47955322265625e-05
"[15504, 4]","[15504, 4]","[15504, 4]",2.4318695068359375e-05
"[3876, 4]","[3876, 4]","[3876, 4]",2.2172927856445312e-05
"[300288, 4]","[300288, 4]","[300288, 4]",2.6464462280273438e-05
"[75072, 4]","[75072, 4]","[75072, 4]",2.4318695068359375e-05
"[18768, 4]","[18768, 4]","[18768, 4]",2.4080276489257812e-05
"[4692, 4]","[4692, 4]","[4692, 4]",2.2411346435546875e-05
"[1224, 4]","[1224, 4]","[1224, 4]",2.1219253540039062e-05
"[6, 2, 128, 128]","[6, 2, 128, 128]","[6, 2, 128, 128]",2.574920654296875e-05
"[8732, 4]","[8732, 4]","[8732, 4]",2.4080276489257812e-05
"[13, 4]","[13, 4]","[13, 4]",1.9550323486328125e-05
"[11, 4]","[11, 4]","[11, 4]",1.7881393432617188e-05
"[3, 4]","[3, 4]","[3, 4]",1.7404556274414062e-05
"[10, 4]","[10, 4]","[10, 4]",1.7404556274414062e-05
"[32, 4]","[32, 4]","[32, 4]",1.7404556274414062e-05
"[5, 4]","[5, 4]","[5, 4]",1.71661376953125e-05
"[54, 4]","[54, 4]","[54, 4]",1.7404556274414062e-05
"[23, 4]","[23, 4]","[23, 4]",1.7404556274414062e-05
"[15, 4]","[15, 4]","[15, 4]",1.71661376953125e-05
"[8, 4]","[8, 4]","[8, 4]",1.6689300537109375e-05
"[326400, 4]","[326400, 4]","[326400, 4]",5.221366882324219e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.9325485229492188e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.8848648071289062e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.3126602172851562e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.1457672119140625e-05
"[4, 4]","[4, 4]","[4, 4]",1.9788742065429688e-05
[1024],[1024],[1024],2.0265579223632812e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.8848648071289062e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.6464462280273438e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.384185791015625e-05
"[1482, 4]","[1482, 4]","[1482, 4]",3.123283386230469e-05
"[13, 4]","[13, 4]","[13, 4]",2.0503997802734375e-05
"[11, 4]","[11, 4]","[11, 4]",1.811981201171875e-05
"[10, 4]","[10, 4]","[10, 4]",1.7881393432617188e-05
"[21, 4]","[21, 4]","[21, 4]",1.71661376953125e-05
"[9, 4]","[9, 4]","[9, 4]",1.8835067749023438e-05
"[16, 4]","[16, 4]","[16, 4]",1.8358230590820312e-05
"[12, 4]","[12, 4]","[12, 4]",1.8358230590820312e-05
"[28, 4]","[28, 4]","[28, 4]",1.7642974853515625e-05
"[23, 4]","[23, 4]","[23, 4]",1.6927719116210938e-05
"[3, 2, 128, 128]","[3, 2, 128, 128]","[3, 2, 128, 128]",2.5510787963867188e-05
"[345600, 4]","[345600, 4]","[345600, 4]",2.9802322387695312e-05
"[86400, 4]","[86400, 4]","[86400, 4]",2.5272369384765625e-05
"[21600, 4]","[21600, 4]","[21600, 4]",2.47955322265625e-05
"[5400, 4]","[5400, 4]","[5400, 4]",2.288818359375e-05
"[1404, 4]","[1404, 4]","[1404, 4]",2.0503997802734375e-05
"[18, 4]","[18, 4]","[18, 4]",1.9550323486328125e-05
[1024],[1024],[1024],1.9788742065429688e-05
"[13, 4]","[13, 4]","[13, 4]",1.811981201171875e-05
"[12, 4]","[12, 4]","[12, 4]",1.7881393432617188e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.6941299438476562e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.5272369384765625e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.4318695068359375e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.288818359375e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.1219253540039062e-05
"[6, 4]","[6, 4]","[6, 4]",1.811981201171875e-05
"[4, 4]","[4, 4]","[4, 4]",1.7881393432617188e-05
"[11, 4]","[11, 4]","[11, 4]",1.7881393432617188e-05
"[24, 4]","[24, 4]","[24, 4]",1.7404556274414062e-05
"[16, 4]","[16, 4]","[16, 4]",1.71661376953125e-05
"[15, 4]","[15, 4]","[15, 4]",1.6927719116210938e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.8133392333984375e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.5987625122070312e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.47955322265625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.3126602172851562e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.0742416381835938e-05
"[17, 4]","[17, 4]","[17, 4]",2.0265579223632812e-05
"[10, 4]","[10, 4]","[10, 4]",1.811981201171875e-05
"[403200, 4]","[403200, 4]","[403200, 4]",3.0517578125e-05
"[100800, 4]","[100800, 4]","[100800, 4]",5.054473876953125e-05
"[25200, 4]","[25200, 4]","[25200, 4]",2.5987625122070312e-05
"[6300, 4]","[6300, 4]","[6300, 4]",2.4080276489257812e-05
"[1638, 4]","[1638, 4]","[1638, 4]",2.2649765014648438e-05
"[49, 4]","[49, 4]","[49, 4]",1.8835067749023438e-05
"[31, 4]","[31, 4]","[31, 4]",1.7642974853515625e-05
"[25, 4]","[25, 4]","[25, 4]",1.8358230590820312e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.9802322387695312e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.5987625122070312e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.4557113647460938e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.3365020751953125e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.0503997802734375e-05
"[13, 4]","[13, 4]","[13, 4]",2.6464462280273438e-05
"[11, 4]","[11, 4]","[11, 4]",1.7881393432617188e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.956390380859375e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.5510787963867188e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.384185791015625e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.288818359375e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.09808349609375e-05
"[36, 4]","[36, 4]","[36, 4]",1.8835067749023438e-05
"[22, 4]","[22, 4]","[22, 4]",1.7404556274414062e-05
"[15, 4]","[15, 4]","[15, 4]",1.811981201171875e-05
"[55, 4]","[55, 4]","[55, 4]",2.6464462280273438e-05
"[34, 4]","[34, 4]","[34, 4]",1.7404556274414062e-05
"[21, 4]","[21, 4]","[21, 4]",1.71661376953125e-05
"[30, 4]","[30, 4]","[30, 4]",1.7881393432617188e-05
"[19, 4]","[19, 4]","[19, 4]",1.71661376953125e-05
"[17, 4]","[17, 4]","[17, 4]",1.71661376953125e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.956390380859375e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.5987625122070312e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.3603439331054688e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.0503997802734375e-05
"[345600, 4]","[345600, 4]","[345600, 4]",2.9087066650390625e-05
"[86400, 4]","[86400, 4]","[86400, 4]",2.5033950805664062e-05
"[21600, 4]","[21600, 4]","[21600, 4]",2.4318695068359375e-05
"[5400, 4]","[5400, 4]","[5400, 4]",2.3126602172851562e-05
"[1404, 4]","[1404, 4]","[1404, 4]",1.9788742065429688e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.6941299438476562e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.4557113647460938e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.3603439331054688e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.2649765014648438e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.1696090698242188e-05
"[182400, 4]","[182400, 4]","[182400, 4]",2.5510787963867188e-05
"[45600, 4]","[45600, 4]","[45600, 4]",2.4318695068359375e-05
"[11400, 4]","[11400, 4]","[11400, 4]",2.3603439331054688e-05
"[2850, 4]","[2850, 4]","[2850, 4]",2.193450927734375e-05
"[741, 4]","[741, 4]","[741, 4]",2.002716064453125e-05
"[2, 4]","[2, 4]","[2, 4]",1.9550323486328125e-05
"[6, 4]","[6, 4]","[6, 4]",1.7404556274414062e-05
"[5, 4]","[5, 4]","[5, 4]",1.7404556274414062e-05
"[3, 4]","[3, 4]","[3, 4]",1.7404556274414062e-05
"[172800, 4]","[172800, 4]","[172800, 4]",2.9087066650390625e-05
"[43200, 4]","[43200, 4]","[43200, 4]",2.5033950805664062e-05
"[10800, 4]","[10800, 4]","[10800, 4]",2.4318695068359375e-05
"[2700, 4]","[2700, 4]","[2700, 4]",2.1696090698242188e-05
"[702, 4]","[702, 4]","[702, 4]",1.9788742065429688e-05
"[1, 4]","[1, 4]","[1, 4]",1.9311904907226562e-05
"[7, 4]","[7, 4]","[7, 4]",1.811981201171875e-05
"[4, 4]","[4, 4]","[4, 4]",1.7642974853515625e-05
"[403200, 4]","[403200, 4]","[403200, 4]",3.0279159545898438e-05
"[100800, 4]","[100800, 4]","[100800, 4]",2.47955322265625e-05
"[25200, 4]","[25200, 4]","[25200, 4]",2.4080276489257812e-05
"[6300, 4]","[6300, 4]","[6300, 4]",2.2649765014648438e-05
"[1638, 4]","[1638, 4]","[1638, 4]",2.0265579223632812e-05
"[27, 4]","[27, 4]","[27, 4]",1.8835067749023438e-05
"[18, 4]","[18, 4]","[18, 4]",1.7642974853515625e-05
"[16, 4]","[16, 4]","[16, 4]",1.7404556274414062e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.8848648071289062e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.5987625122070312e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.4318695068359375e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.3126602172851562e-05
"[1482, 4]","[1482, 4]","[1482, 4]",1.9550323486328125e-05
"[19, 4]","[19, 4]","[19, 4]",1.9073486328125e-05
"[15, 4]","[15, 4]","[15, 4]",1.7404556274414062e-05
"[13, 4]","[13, 4]","[13, 4]",1.71661376953125e-05
"[336000, 4]","[336000, 4]","[336000, 4]",4.172325134277344e-05
"[84000, 4]","[84000, 4]","[84000, 4]",2.5987625122070312e-05
"[21000, 4]","[21000, 4]","[21000, 4]",2.3603439331054688e-05
"[5250, 4]","[5250, 4]","[5250, 4]",2.2649765014648438e-05
"[1404, 4]","[1404, 4]","[1404, 4]",2.0265579223632812e-05
"[20, 4]","[20, 4]","[20, 4]",1.8358230590820312e-05
"[14, 4]","[14, 4]","[14, 4]",1.7404556274414062e-05
"[17, 4]","[17, 4]","[17, 4]",1.71661376953125e-05
"[24, 4]","[24, 4]","[24, 4]",1.7642974853515625e-05
"[27216, 4]","[27216, 4]","[27216, 4]",2.47955322265625e-05
"[2, 4]","[2, 4]","[2, 4]",1.9073486328125e-05
"[25992, 4]","[25992, 4]","[25992, 4]",2.4080276489257812e-05
"[6, 4]","[6, 4]","[6, 4]",2.765655517578125e-05
"[3, 4]","[3, 4]","[3, 4]",1.7642974853515625e-05
"[11, 4]","[11, 4]","[11, 4]",1.7404556274414062e-05
[2],[2],[2],1.7881393432617188e-05
"[2, 1, 1]","[2, 1, 1]","[2, 1, 1]",1.7404556274414062e-05
"[2, 98, 2]","[2, 98, 2]","[2, 98, 2]",1.7642974853515625e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.4557113647460938e-05
"[13, 4]","[13, 4]","[13, 4]",1.8835067749023438e-05
"[20064, 4]","[20064, 4]","[20064, 4]",2.4080276489257812e-05
"[12, 4]","[12, 4]","[12, 4]",1.8596649169921875e-05
"[25992, 4]","[25992, 4]","[25992, 4]",2.384185791015625e-05
"[14, 4]","[14, 4]","[14, 4]",2.8848648071289062e-05
"[27216, 4]","[27216, 4]","[27216, 4]",2.4080276489257812e-05
"[6, 4]","[6, 4]","[6, 4]",1.8596649169921875e-05
"[5, 4]","[5, 4]","[5, 4]",1.7881393432617188e-05
"[214272, 4]","[214272, 4]","[214272, 4]",2.7418136596679688e-05
"[53568, 4]","[53568, 4]","[53568, 4]",2.4318695068359375e-05
"[13392, 4]","[13392, 4]","[13392, 4]",2.4080276489257812e-05
"[3348, 4]","[3348, 4]","[3348, 4]",2.3126602172851562e-05
"[864, 4]","[864, 4]","[864, 4]",1.9788742065429688e-05
"[252, 4]","[252, 4]","[252, 4]",1.8835067749023438e-05
"[391680, 4]","[391680, 4]","[391680, 4]",3.3855438232421875e-05
"[97920, 4]","[97920, 4]","[97920, 4]",2.7179718017578125e-05
"[24480, 4]","[24480, 4]","[24480, 4]",2.5272369384765625e-05
"[6120, 4]","[6120, 4]","[6120, 4]",2.288818359375e-05
"[1530, 4]","[1530, 4]","[1530, 4]",2.0742416381835938e-05
"[167, 4]","[167, 4]","[167, 4]",1.9550323486328125e-05
"[261120, 4]","[261120, 4]","[261120, 4]",2.6464462280273438e-05
"[65280, 4]","[65280, 4]","[65280, 4]",2.5510787963867188e-05
"[16320, 4]","[16320, 4]","[16320, 4]",2.4080276489257812e-05
"[4080, 4]","[4080, 4]","[4080, 4]",2.2172927856445312e-05
"[1020, 4]","[1020, 4]","[1020, 4]",2.002716064453125e-05
"[256, 4]","[256, 4]","[256, 4]",1.7881393432617188e-05
"[189312, 4]","[189312, 4]","[189312, 4]",2.5987625122070312e-05
"[47328, 4]","[47328, 4]","[47328, 4]",2.5272369384765625e-05
"[11832, 4]","[11832, 4]","[11832, 4]",2.3603439331054688e-05
"[2958, 4]","[2958, 4]","[2958, 4]",2.1219253540039062e-05
"[810, 4]","[810, 4]","[810, 4]",1.9550323486328125e-05
"[300288, 4]","[300288, 4]","[300288, 4]",3.0517578125e-05
"[75072, 4]","[75072, 4]","[75072, 4]",2.5510787963867188e-05
"[18768, 4]","[18768, 4]","[18768, 4]",2.5033950805664062e-05
"[4692, 4]","[4692, 4]","[4692, 4]",2.2649765014648438e-05
"[1224, 4]","[1224, 4]","[1224, 4]",2.1457672119140625e-05
"[223, 4]","[223, 4]","[223, 4]",2.0742416381835938e-05
"[13, 4]","[13, 4]","[13, 4]",2.002716064453125e-05
"[3, 4]","[3, 4]","[3, 4]",1.7642974853515625e-05
"[6, 4]","[6, 4]","[6, 4]",1.7642974853515625e-05
"[5, 4]","[5, 4]","[5, 4]",1.7404556274414062e-05
"[32, 4]","[32, 4]","[32, 4]",1.7404556274414062e-05
"[27216, 4]","[27216, 4]","[27216, 4]",2.4557113647460938e-05
"[6, 4]","[6, 4]","[6, 4]",1.9073486328125e-05
"[25992, 4]","[25992, 4]","[25992, 4]",2.4557113647460938e-05
"[4, 4]","[4, 4]","[4, 4]",1.8358230590820312e-05
"[11, 4]","[11, 4]","[11, 4]",1.8358230590820312e-05
"[17328, 4]","[17328, 4]","[17328, 4]",2.4080276489257812e-05
"[9, 4]","[9, 4]","[9, 4]",1.9073486328125e-05
"[3, 4]","[3, 4]","[3, 4]",1.71661376953125e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.8371810913085938e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.5510787963867188e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.4557113647460938e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.3126602172851562e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.0265579223632812e-05
"[8, 4]","[8, 4]","[8, 4]",1.811981201171875e-05
[1024],[1024],[1024],2.765655517578125e-05
"[7, 4]","[7, 4]","[7, 4]",1.8596649169921875e-05
"[6, 4]","[6, 4]","[6, 4]",1.7642974853515625e-05
"[364800, 4]","[364800, 4]","[364800, 4]",0.0001049041748046875
"[91200, 4]","[91200, 4]","[91200, 4]",6.580352783203125e-05
"[22800, 4]","[22800, 4]","[22800, 4]",4.482269287109375e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.5510787963867188e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.0265579223632812e-05
"[97, 4]","[97, 4]","[97, 4]",2.5987625122070312e-05
"[62, 4]","[62, 4]","[62, 4]",2.7894973754882812e-05
"[45, 4]","[45, 4]","[45, 4]",2.193450927734375e-05
"[24, 4]","[24, 4]","[24, 4]",2.47955322265625e-05
"[21, 4]","[21, 4]","[21, 4]",1.811981201171875e-05
"[17, 4]","[17, 4]","[17, 4]",2.2411346435546875e-05
"[4, 4]","[4, 4]","[4, 4]",1.811981201171875e-05
"[20, 4]","[20, 4]","[20, 4]",2.0742416381835938e-05
