item_0,item_1,item_2,time_cost
nc/ck->nk,"[32, 128]","[128, 65536]",0.00016379356384277344
bcn/bnk->bck,"[2, 512, 9409]","[2, 9409, 64]",0.00015306472778320312
b c h w/ c -> b c h w,"[1, 2, 12, 24]",[2],5.745887756347656e-05
bchw/bciw->bwhi,"[2, 64, 64, 128]","[2, 64, 64, 128]",0.00014925003051757812
lbqc/bchw->lbqhw,"[6, 1, 100, 256]","[1, 256, 152, 165]",0.00018095970153808594
bnhw/bchw->bnc,"[2, 150, 128, 128]","[2, 512, 128, 128]",0.00015783309936523438
bchj/bhwj->bchw,"[2, 512, 64, 128]","[2, 64, 128, 128]",0.00018525123596191406
nkctv/kvw->nctw,"[32, 3, 128, 300, 17]","[3, 17, 17]",0.00024437904357910156
bck/bnk->bcn,"[2, 512, 64]","[2, 8192, 64]",0.0001277923583984375
b c h w/ c -> b c h w,"[1, 2, 48, 56]",[2],5.602836608886719e-05
b c h w/ c -> b c h w,"[1, 2, 24, 48]",[2],4.0531158447265625e-05
bnd/df->bnf,"[29, 14, 256]","[256, 64]",0.0001251697540283203
bchj/bhwj->bchw,"[2, 512, 97, 97]","[2, 97, 97, 97]",0.0001857280731201172
ak/ kn-> an,"[60000, 11]","[11, 50]",0.0001418590545654297
nc/mc->nm,"[100, 44896]","[20, 44896]",0.00018525123596191406
nc/mc->nm,"[100, 12544]","[2, 12544]",0.00014281272888183594
b c h w/ c -> b c h w,"[1, 2, 384, 768]",[2],7.009506225585938e-05
bchw/bciw->bwhi,"[2, 64, 97, 97]","[2, 64, 97, 97]",0.00014638900756835938
lbqc/bchw->lbqhw,"[6, 1, 100, 256]","[1, 256, 120, 175]",0.0001823902130126953
bnd/df->bnf,"[16, 14, 1024]","[1024, 256]",0.000148773193359375
nc/mc->nm,"[128, 256]","[128, 256]",0.00011229515075683594
m/d->md,[196],[96],5.936622619628906e-05
b c h w/ c -> b c h w,"[1, 2, 96, 192]",[2],4.792213439941406e-05
bts/bcs->bct,"[64, 256, 256]","[64, 64, 256]",0.00014400482177734375
