id,source_neural_network,num_of_calls,parameters,running_time
#10,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 8, 6]], 'tensor1': [[2, 4, 8, 6]], 'tensor2': [[2, 4, 8, 6]]}",1.790285110473633e-05
#11,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 76, 104]], 'tensor1': [[2, 4, 76, 104]], 'tensor2': [[2, 4, 76, 104]]}",2.0809173583984375e-05
#12,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 38, 52]], 'tensor1': [[2, 4, 38, 52]], 'tensor2': [[2, 4, 38, 52]]}",2.033233642578125e-05
#13,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 19, 26]], 'tensor1': [[2, 4, 19, 26]], 'tensor2': [[2, 4, 19, 26]]}",2.0301342010498048e-05
#14,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 10, 13]], 'tensor1': [[2, 4, 10, 13]], 'tensor2': [[2, 4, 10, 13]]}",1.740694046020508e-05
#15,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 5, 7]], 'tensor1': [[2, 4, 5, 7]], 'tensor2': [[2, 4, 5, 7]]}",1.758575439453125e-05
#16,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 80, 144]], 'tensor1': [[2, 4, 80, 144]], 'tensor2': [[2, 4, 80, 144]]}",2.0406246185302735e-05
#17,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 40, 72]], 'tensor1': [[2, 4, 40, 72]], 'tensor2': [[2, 4, 40, 72]]}",1.9605159759521485e-05
#18,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 20, 36]], 'tensor1': [[2, 4, 20, 36]], 'tensor2': [[2, 4, 20, 36]]}",1.7952919006347656e-05
#19,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 10, 18]], 'tensor1': [[2, 4, 10, 18]], 'tensor2': [[2, 4, 10, 18]]}",1.7399787902832032e-05
#20,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 5, 9]], 'tensor1': [[2, 4, 5, 9]], 'tensor2': [[2, 4, 5, 9]]}",1.7650127410888672e-05
#21,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 84, 112]], 'tensor1': [[2, 4, 84, 112]], 'tensor2': [[2, 4, 84, 112]]}",2.1250247955322265e-05
#22,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 42, 56]], 'tensor1': [[2, 4, 42, 56]], 'tensor2': [[2, 4, 42, 56]]}",1.755952835083008e-05
#23,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 21, 28]], 'tensor1': [[2, 4, 21, 28]], 'tensor2': [[2, 4, 21, 28]]}",1.7778873443603514e-05
#24,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 11, 14]], 'tensor1': [[2, 4, 11, 14]], 'tensor2': [[2, 4, 11, 14]]}",1.5890598297119142e-05
#25,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'condition': [[2, 4, 6, 7]], 'tensor1': [[2, 4, 6, 7]], 'tensor2': [[2, 4, 6, 7]]}",1.5540122985839845e-05
#26,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,10,"{'condition': [[0, 3, 32, 32]], 'tensor1': [[0, 3, 32, 32]], 'tensor2': [[0, 3, 32, 32]]}",7.822513580322266e-06
#27,yolact_r50_8x8_coco,40,"{'condition': [[19248, 4]], 'tensor1': [[19248, 4]], 'tensor2': [[19248, 4]]}",2.020120620727539e-05
#28,neg-margin_cosine_conv4_1xb64_cub_5way-1shot,5,"{'condition': [[64, 100]], 'tensor1': [[64, 100]], 'tensor2': [[64, 100]]}",1.798868179321289e-05
#29,dh_faster_rcnn_r50_fpn_1x_coco,1,"{'condition': [[17, 4]], 'tensor1': [[17, 4]], 'tensor2': [[17, 4]]}",1.7797946929931642e-05
#30,dh_faster_rcnn_r50_fpn_1x_coco,1,"{'condition': [[22, 4]], 'tensor1': [[22, 4]], 'tensor2': [[22, 4]]}",1.58381462097168e-05
#31,dh_faster_rcnn_r50_fpn_1x_coco,1,"{'condition': [[21, 4]], 'tensor1': [[21, 4]], 'tensor2': [[21, 4]]}",1.6355514526367186e-05
#32,dh_faster_rcnn_r50_fpn_1x_coco,1,"{'condition': [[32, 4]], 'tensor1': [[32, 4]], 'tensor2': [[32, 4]]}",1.6279220581054688e-05
#33,dh_faster_rcnn_r50_fpn_1x_coco,1,"{'condition': [[27, 4]], 'tensor1': [[27, 4]], 'tensor2': [[27, 4]]}",1.7242431640625e-05
#34,configs--face--2d_kpt_sview_rgb_img--deeppose--wflw--res50_wflw_256x256_wingloss.py,5,"{'condition': [[2, 98, 2]], 'tensor1': [[2, 98, 2]], 'tensor2': [[2, 98, 2]]}",1.6367435455322267e-05
#35,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'condition': [[30400, 4]], 'tensor1': [[30400, 4]], 'tensor2': [[30400, 4]]}",2.4194717407226563e-05
#36,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'condition': [[7600, 4]], 'tensor1': [[7600, 4]], 'tensor2': [[7600, 4]]}",1.878976821899414e-05
#37,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'condition': [[1900, 4]], 'tensor1': [[1900, 4]], 'tensor2': [[1900, 4]]}",1.867532730102539e-05
#38,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'condition': [[494, 4]], 'tensor1': [[494, 4]], 'tensor2': [[494, 4]]}",1.7309188842773436e-05
#39,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'condition': [[140, 4]], 'tensor1': [[140, 4]], 'tensor2': [[140, 4]]}",1.683235168457031e-05
#40,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[20000, 4]], 'tensor1': [[20000, 4]], 'tensor2': [[20000, 4]]}",2.0592212677001954e-05
#41,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[5000, 4]], 'tensor1': [[5000, 4]], 'tensor2': [[5000, 4]]}",1.858234405517578e-05
#42,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[1250, 4]], 'tensor1': [[1250, 4]], 'tensor2': [[1250, 4]]}",1.9001960754394532e-05
#43,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[338, 4]], 'tensor1': [[338, 4]], 'tensor2': [[338, 4]]}",1.6570091247558594e-05
#44,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[98, 4]], 'tensor1': [[98, 4]], 'tensor2': [[98, 4]]}",1.6508102416992186e-05
#45,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[33600, 4]], 'tensor1': [[33600, 4]], 'tensor2': [[33600, 4]]}",2.1083354949951174e-05
#46,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[8400, 4]], 'tensor1': [[8400, 4]], 'tensor2': [[8400, 4]]}",1.916170120239258e-05
#47,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[2100, 4]], 'tensor1': [[2100, 4]], 'tensor2': [[2100, 4]]}",1.9288063049316408e-05
#48,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[546, 4]], 'tensor1': [[546, 4]], 'tensor2': [[546, 4]]}",1.93023681640625e-05
#49,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'condition': [[154, 4]], 'tensor1': [[154, 4]], 'tensor2': [[154, 4]]}",1.6951560974121092e-05
#50,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'condition': [[5, 50, 4]], 'tensor1': [[5, 50, 4]], 'tensor2': [[5, 50, 4]]}",1.65557861328125e-05
#51,retinanet_free_anchor_r50_fpn_1x_coco,1,"{'condition': [[6, 50, 4]], 'tensor1': [[6, 50, 4]], 'tensor2': [[6, 50, 4]]}",1.6875267028808594e-05
#52,retinanet_free_anchor_r50_fpn_1x_coco,1,"{'condition': [[12, 50, 4]], 'tensor1': [[12, 50, 4]], 'tensor2': [[12, 50, 4]]}",1.661062240600586e-05
#53,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'condition': [[1, 50, 4]], 'tensor1': [[1, 50, 4]], 'tensor2': [[1, 50, 4]]}",1.743793487548828e-05
#54,retinanet_free_anchor_r50_fpn_1x_coco,1,"{'condition': [[7, 50, 4]], 'tensor1': [[7, 50, 4]], 'tensor2': [[7, 50, 4]]}",1.683235168457031e-05
#55,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'condition': [[11, 50, 4]], 'tensor1': [[11, 50, 4]], 'tensor2': [[11, 50, 4]]}",1.692056655883789e-05
#56,detectors_htc_r50_1x_coco,1,"{'condition': [[326400, 4]], 'tensor1': [[326400, 4]], 'tensor2': [[326400, 4]]}",2.030611038208008e-05
#57,detectors_htc_r50_1x_coco,1,"{'condition': [[81600, 4]], 'tensor1': [[81600, 4]], 'tensor2': [[81600, 4]]}",1.8126964569091797e-05
#58,detectors_htc_r50_1x_coco,1,"{'condition': [[20400, 4]], 'tensor1': [[20400, 4]], 'tensor2': [[20400, 4]]}",1.962423324584961e-05
#59,detectors_htc_r50_1x_coco,1,"{'condition': [[5100, 4]], 'tensor1': [[5100, 4]], 'tensor2': [[5100, 4]]}",1.809120178222656e-05
#60,detectors_htc_r50_1x_coco,1,"{'condition': [[1326, 4]], 'tensor1': [[1326, 4]], 'tensor2': [[1326, 4]]}",1.755952835083008e-05
#61,detectors_htc_r50_1x_coco,1,"{'condition': [[50, 4]], 'tensor1': [[50, 4]], 'tensor2': [[50, 4]]}",1.587867736816406e-05
#62,detectors_htc_r50_1x_coco,1,"{'condition': [[28, 4]], 'tensor1': [[28, 4]], 'tensor2': [[28, 4]]}",1.5916824340820314e-05
#63,detectors_htc_r50_1x_coco,1,"{'condition': [[25, 4]], 'tensor1': [[25, 4]], 'tensor2': [[25, 4]]}",1.5733242034912108e-05
#64,detectors_htc_r50_1x_coco,1,"{'condition': [[403200, 4]], 'tensor1': [[403200, 4]], 'tensor2': [[403200, 4]]}",2.489328384399414e-05
#65,detectors_htc_r50_1x_coco,1,"{'condition': [[100800, 4]], 'tensor1': [[100800, 4]], 'tensor2': [[100800, 4]]}",2.5029182434082032e-05
#66,detectors_htc_r50_1x_coco,1,"{'condition': [[25200, 4]], 'tensor1': [[25200, 4]], 'tensor2': [[25200, 4]]}",2.352714538574219e-05
#67,detectors_htc_r50_1x_coco,1,"{'condition': [[6300, 4]], 'tensor1': [[6300, 4]], 'tensor2': [[6300, 4]]}",2.4003982543945314e-05
#68,detectors_htc_r50_1x_coco,1,"{'condition': [[1638, 4]], 'tensor1': [[1638, 4]], 'tensor2': [[1638, 4]]}",2.398967742919922e-05
#69,detectors_htc_r50_1x_coco,1,"{'condition': [[26, 4]], 'tensor1': [[26, 4]], 'tensor2': [[26, 4]]}",2.3832321166992186e-05
#70,detectors_htc_r50_1x_coco,1,"{'condition': [[23, 4]], 'tensor1': [[23, 4]], 'tensor2': [[23, 4]]}",2.3555755615234374e-05
#71,detectors_htc_r50_1x_coco,1,"{'condition': [[19, 4]], 'tensor1': [[19, 4]], 'tensor2': [[19, 4]]}",2.3539066314697267e-05
#72,detectors_htc_r50_1x_coco,2,"{'condition': [[364800, 4]], 'tensor1': [[364800, 4]], 'tensor2': [[364800, 4]]}",2.0618438720703126e-05
#73,detectors_htc_r50_1x_coco,2,"{'condition': [[91200, 4]], 'tensor1': [[91200, 4]], 'tensor2': [[91200, 4]]}",2.0196437835693358e-05
#74,detectors_htc_r50_1x_coco,2,"{'condition': [[22800, 4]], 'tensor1': [[22800, 4]], 'tensor2': [[22800, 4]]}",2.057313919067383e-05
#75,detectors_htc_r50_1x_coco,2,"{'condition': [[5700, 4]], 'tensor1': [[5700, 4]], 'tensor2': [[5700, 4]]}",1.8982887268066407e-05
#76,detectors_htc_r50_1x_coco,2,"{'condition': [[1482, 4]], 'tensor1': [[1482, 4]], 'tensor2': [[1482, 4]]}",1.977205276489258e-05
#77,detectors_htc_r50_1x_coco,1,"{'condition': [[6, 4]], 'tensor1': [[6, 4]], 'tensor2': [[6, 4]]}",1.7459392547607423e-05
#78,detectors_htc_r50_1x_coco,1,"{'condition': [[4, 4]], 'tensor1': [[4, 4]], 'tensor2': [[4, 4]]}",1.7709732055664063e-05
#79,detectors_htc_r50_1x_coco,1,"{'condition': [[3, 4]], 'tensor1': [[3, 4]], 'tensor2': [[3, 4]]}",1.7795562744140625e-05
#80,detectors_htc_r50_1x_coco,1,"{'condition': [[374400, 4]], 'tensor1': [[374400, 4]], 'tensor2': [[374400, 4]]}",1.8444061279296875e-05
#81,detectors_htc_r50_1x_coco,1,"{'condition': [[93600, 4]], 'tensor1': [[93600, 4]], 'tensor2': [[93600, 4]]}",1.6069412231445314e-05
#82,detectors_htc_r50_1x_coco,1,"{'condition': [[23400, 4]], 'tensor1': [[23400, 4]], 'tensor2': [[23400, 4]]}",1.5764236450195314e-05
#83,detectors_htc_r50_1x_coco,1,"{'condition': [[5850, 4]], 'tensor1': [[5850, 4]], 'tensor2': [[5850, 4]]}",1.6872882843017577e-05
#84,detectors_htc_r50_1x_coco,1,"{'condition': [[1560, 4]], 'tensor1': [[1560, 4]], 'tensor2': [[1560, 4]]}",1.6400814056396486e-05
#85,detectors_htc_r50_1x_coco,1,"{'condition': [[14, 4]], 'tensor1': [[14, 4]], 'tensor2': [[14, 4]]}",1.6353130340576173e-05
#86,detectors_htc_r50_1x_coco,2,"{'condition': [[13, 4]], 'tensor1': [[13, 4]], 'tensor2': [[13, 4]]}",1.6498565673828126e-05
#87,detectors_htc_r50_1x_coco,1,"{'condition': [[56, 4]], 'tensor1': [[56, 4]], 'tensor2': [[56, 4]]}",1.5871524810791014e-05
#88,detectors_htc_r50_1x_coco,1,"{'condition': [[45, 4]], 'tensor1': [[45, 4]], 'tensor2': [[45, 4]]}",1.5575885772705078e-05
#89,detectors_htc_r50_1x_coco,1,"{'condition': [[44, 4]], 'tensor1': [[44, 4]], 'tensor2': [[44, 4]]}",1.5916824340820314e-05
#90,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[257, 4]], 'tensor1': [[257, 4]], 'tensor2': [[257, 4]]}",1.5916824340820314e-05
#91,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[233, 4]], 'tensor1': [[233, 4]], 'tensor2': [[233, 4]]}",1.5904903411865233e-05
#92,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[207, 4]], 'tensor1': [[207, 4]], 'tensor2': [[207, 4]]}",1.5850067138671876e-05
#93,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[115, 4]], 'tensor1': [[115, 4]], 'tensor2': [[115, 4]]}",1.5900135040283203e-05
#94,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,"{'condition': [[99, 4]], 'tensor1': [[99, 4]], 'tensor2': [[99, 4]]}",1.596689224243164e-05
#95,sabl_faster_rcnn_r50_fpn_1x_coco,5,"{'condition': [[1024, 28]], 'tensor1': [[1024, 28]], 'tensor2': [[1024, 28]]}",1.5671253204345704e-05
#96,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'condition': [[29, 4]], 'tensor1': [[29, 4]], 'tensor2': [[29, 4]]}",1.5931129455566405e-05
#97,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'condition': [[18, 4]], 'tensor1': [[18, 4]], 'tensor2': [[18, 4]]}",1.600503921508789e-05
#98,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'condition': [[14, 4]], 'tensor1': [[14, 4]], 'tensor2': [[14, 4]]}",1.5861988067626953e-05
#99,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'condition': [[58, 4]], 'tensor1': [[58, 4]], 'tensor2': [[58, 4]]}",1.57928466796875e-05
#100,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[338688, 4]], 'tensor1': [[338688, 4]], 'tensor2': [[338688, 4]]}",1.8486976623535158e-05
#101,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[84672, 4]], 'tensor1': [[84672, 4]], 'tensor2': [[84672, 4]]}",1.7309188842773436e-05
#102,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[21168, 4]], 'tensor1': [[21168, 4]], 'tensor2': [[21168, 4]]}",1.6927719116210938e-05
#103,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5292, 4]], 'tensor1': [[5292, 4]], 'tensor2': [[5292, 4]]}",1.6412734985351563e-05
#104,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[1386, 4]], 'tensor1': [[1386, 4]], 'tensor2': [[1386, 4]]}",1.6663074493408203e-05
#105,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[44, 4]], 'tensor1': [[44, 4]], 'tensor2': [[44, 4]]}",1.6751289367675782e-05
#106,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,10,"{'condition': [[1024]], 'tensor1': [[1024]], 'tensor2': [[1024]]}",1.6663074493408203e-05
#107,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[24, 4]], 'tensor1': [[24, 4]], 'tensor2': [[24, 4]]}",1.6813278198242187e-05
#108,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[20, 4]], 'tensor1': [[20, 4]], 'tensor2': [[20, 4]]}",1.663684844970703e-05
#109,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[374400, 4]], 'tensor1': [[374400, 4]], 'tensor2': [[374400, 4]]}",1.6520023345947267e-05
#110,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[93600, 4]], 'tensor1': [[93600, 4]], 'tensor2': [[93600, 4]]}",1.6629695892333984e-05
#111,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[23400, 4]], 'tensor1': [[23400, 4]], 'tensor2': [[23400, 4]]}",1.6932487487792968e-05
#112,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5850, 4]], 'tensor1': [[5850, 4]], 'tensor2': [[5850, 4]]}",1.689910888671875e-05
#113,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[1560, 4]], 'tensor1': [[1560, 4]], 'tensor2': [[1560, 4]]}",1.7337799072265625e-05
#114,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[33, 4]], 'tensor1': [[33, 4]], 'tensor2': [[33, 4]]}",1.723051071166992e-05
#115,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[21, 4]], 'tensor1': [[21, 4]], 'tensor2': [[21, 4]]}",1.705169677734375e-05
#116,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[16, 4]], 'tensor1': [[16, 4]], 'tensor2': [[16, 4]]}",1.7015933990478517e-05
#117,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[326400, 4]], 'tensor1': [[326400, 4]], 'tensor2': [[326400, 4]]}",2.4306774139404298e-05
#118,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[81600, 4]], 'tensor1': [[81600, 4]], 'tensor2': [[81600, 4]]}",2.42161750793457e-05
#119,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[20400, 4]], 'tensor1': [[20400, 4]], 'tensor2': [[20400, 4]]}",2.3827552795410156e-05
#120,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5100, 4]], 'tensor1': [[5100, 4]], 'tensor2': [[5100, 4]]}",2.4116039276123048e-05
#121,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[1326, 4]], 'tensor1': [[1326, 4]], 'tensor2': [[1326, 4]]}",2.366065979003906e-05
#122,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[15, 4]], 'tensor1': [[15, 4]], 'tensor2': [[15, 4]]}",1.9516944885253906e-05
#123,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[10, 4]], 'tensor1': [[10, 4]], 'tensor2': [[10, 4]]}",1.787424087524414e-05
#124,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[316800, 4]], 'tensor1': [[316800, 4]], 'tensor2': [[316800, 4]]}",2.132415771484375e-05
#125,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[79200, 4]], 'tensor1': [[79200, 4]], 'tensor2': [[79200, 4]]}",2.169370651245117e-05
#126,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[19800, 4]], 'tensor1': [[19800, 4]], 'tensor2': [[19800, 4]]}",1.8987655639648438e-05
#127,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[4950, 4]], 'tensor1': [[4950, 4]], 'tensor2': [[4950, 4]]}",1.9090175628662108e-05
#128,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[22, 4]], 'tensor1': [[22, 4]], 'tensor2': [[22, 4]]}",1.9059181213378906e-05
#129,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,"{'condition': [[11, 4]], 'tensor1': [[11, 4]], 'tensor2': [[11, 4]]}",1.682281494140625e-05
#130,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[322560, 4]], 'tensor1': [[322560, 4]], 'tensor2': [[322560, 4]]}",1.9924640655517576e-05
#131,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[80640, 4]], 'tensor1': [[80640, 4]], 'tensor2': [[80640, 4]]}",2.134084701538086e-05
#132,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[20160, 4]], 'tensor1': [[20160, 4]], 'tensor2': [[20160, 4]]}",1.9402503967285155e-05
#133,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[5040, 4]], 'tensor1': [[5040, 4]], 'tensor2': [[5040, 4]]}",1.947641372680664e-05
#134,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[1296, 4]], 'tensor1': [[1296, 4]], 'tensor2': [[1296, 4]]}",1.9030570983886717e-05
#135,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[49, 4]], 'tensor1': [[49, 4]], 'tensor2': [[49, 4]]}",1.735210418701172e-05
#136,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,"{'condition': [[26, 4]], 'tensor1': [[26, 4]], 'tensor2': [[26, 4]]}",1.6751289367675782e-05
#137,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[261120, 4]], 'tensor1': [[261120, 4]], 'tensor2': [[261120, 4]]}",1.714468002319336e-05
#138,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[65280, 4]], 'tensor1': [[65280, 4]], 'tensor2': [[65280, 4]]}",1.677274703979492e-05
#139,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[16320, 4]], 'tensor1': [[16320, 4]], 'tensor2': [[16320, 4]]}",1.6307830810546876e-05
#140,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,"{'condition': [[4080, 4]], 'tensor1': [[4080, 4]], 'tensor2': [[4080, 4]]}",1.5714168548583984e-05
#141,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,3,"{'condition': [[1020, 4]], 'tensor1': [[1020, 4]], 'tensor2': [[1020, 4]]}",1.6255378723144533e-05
#142,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[248064, 4]], 'tensor1': [[248064, 4]], 'tensor2': [[248064, 4]]}",1.6510486602783203e-05
#143,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[62016, 4]], 'tensor1': [[62016, 4]], 'tensor2': [[62016, 4]]}",1.652240753173828e-05
#144,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[15504, 4]], 'tensor1': [[15504, 4]], 'tensor2': [[15504, 4]]}",1.596212387084961e-05
#145,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,2,"{'condition': [[3876, 4]], 'tensor1': [[3876, 4]], 'tensor2': [[3876, 4]]}",1.5919208526611327e-05
