id,source_neural_network,num_of_calls,parameters,running_time
#49,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[15808]], 'tensor1': [[15808]]}",1.2915134429931641e-05
#50,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[15808]], 'tensor1': [[15808]], 'tensor2': [[15808]], 'tensor3': [[15808]]}",1.3990402221679687e-05
#51,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[1976]], 'tensor1': [[1976]], 'tensor2': [[1976]], 'tensor3': [[1976]]}",1.311779022216797e-05
#52,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[3952]], 'tensor1': [[3952]]}",1.2900829315185547e-05
#53,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[3952]], 'tensor1': [[3952]], 'tensor2': [[3952]], 'tensor3': [[3952]]}",1.3897418975830078e-05
#54,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[494]], 'tensor1': [[494]], 'tensor2': [[494]], 'tensor3': [[494]]}",1.2657642364501954e-05
#55,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[988]], 'tensor1': [[988]]}",1.3000965118408203e-05
#56,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[988]], 'tensor1': [[988]], 'tensor2': [[988]], 'tensor3': [[988]]}",1.38092041015625e-05
#57,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[130]], 'tensor1': [[130]], 'tensor2': [[130]], 'tensor3': [[130]]}",1.3163089752197266e-05
#58,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[260]], 'tensor1': [[260]]}",1.3060569763183594e-05
#59,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[260]], 'tensor1': [[260]], 'tensor2': [[260]], 'tensor3': [[260]]}",1.3945102691650391e-05
#60,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[35]], 'tensor1': [[35]], 'tensor2': [[35]], 'tensor3': [[35]]}",1.5060901641845704e-05
#61,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[70]], 'tensor1': [[70]]}",1.6229152679443358e-05
#62,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[70]], 'tensor1': [[70]], 'tensor2': [[70]], 'tensor3': [[70]]}",1.4390945434570312e-05
#63,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'dim': [[False]], 'tensor0': [[9]], 'tensor1': [[9]]}",1.5654563903808593e-05
#64,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[9980]], 'tensor1': [[9980]]}",1.2972354888916015e-05
#65,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[45, 9]], 'tensor1': [[45, 9]], 'tensor2': [[45, 9]], 'tensor3': [[45, 9]]}",1.319408416748047e-05
#66,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[10140]], 'tensor1': [[10140]]}",1.2979507446289062e-05
#67,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[0]], 'tensor0': [[10539, 4]], 'tensor1': [[10539, 4]]}",1.6579627990722658e-05
#68,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'dim': [[0]], 'tensor0': [[10539]], 'tensor1': [[10539]]}",1.639842987060547e-05
#69,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[43]], 'tensor1': [[43]]}",1.5769004821777344e-05
#70,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'dim': [[False]], 'tensor0': [[25]], 'tensor1': [[25]]}",1.2824535369873047e-05
#71,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[11520]], 'tensor1': [[11520]], 'tensor2': [[11520]], 'tensor3': [[11520]]}",1.3134479522705079e-05
#72,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[23040]], 'tensor1': [[23040]]}",1.28936767578125e-05
#73,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[23040]], 'tensor1': [[23040]], 'tensor2': [[23040]], 'tensor3': [[23040]]}",1.3880729675292968e-05
#74,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[2880]], 'tensor1': [[2880]], 'tensor2': [[2880]], 'tensor3': [[2880]]}",1.3005733489990234e-05
#75,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[5760]], 'tensor1': [[5760]]}",1.2843608856201171e-05
#76,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[5760]], 'tensor1': [[5760]], 'tensor2': [[5760]], 'tensor3': [[5760]]}",1.3885498046875e-05
#77,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[720]], 'tensor1': [[720]], 'tensor2': [[720]], 'tensor3': [[720]]}",1.3072490692138671e-05
#78,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[1440]], 'tensor1': [[1440]]}",1.28173828125e-05
#79,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[1440]], 'tensor1': [[1440]], 'tensor2': [[1440]], 'tensor3': [[1440]]}",1.3790130615234376e-05
#80,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[180]], 'tensor1': [[180]], 'tensor2': [[180]], 'tensor3': [[180]]}",1.2929439544677734e-05
#81,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[360]], 'tensor1': [[360]]}",1.28936767578125e-05
#82,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[360]], 'tensor1': [[360]], 'tensor2': [[360]], 'tensor3': [[360]]}",1.3742446899414063e-05
#83,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[45]], 'tensor1': [[45]], 'tensor2': [[45]], 'tensor3': [[45]]}",1.3017654418945313e-05
#84,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[90]], 'tensor1': [[90]]}",1.2452602386474609e-05
#85,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[90]], 'tensor1': [[90]], 'tensor2': [[90]], 'tensor3': [[90]]}",1.3818740844726563e-05
#86,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[12]], 'tensor1': [[12]]}",1.2764930725097656e-05
#87,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[15345]], 'tensor1': [[15345]]}",1.2900829315185547e-05
#88,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[45, 12]], 'tensor1': [[45, 12]], 'tensor2': [[45, 12]], 'tensor3': [[45, 12]]}",1.3220310211181641e-05
#89,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[5]], 'tensor1': [[5]]}",1.2769699096679688e-05
#90,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[11085]], 'tensor1': [[11085]]}",1.287698745727539e-05
#91,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[45, 5]], 'tensor1': [[45, 5]], 'tensor2': [[45, 5]], 'tensor3': [[45, 5]]}",1.2750625610351562e-05
#92,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[0]], 'tensor0': [[15345, 4]], 'tensor1': [[15345, 4]]}",1.654624938964844e-05
#93,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'dim': [[0]], 'tensor0': [[15345]], 'tensor1': [[15345]]}",1.627206802368164e-05
#94,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[76]], 'tensor1': [[76]]}",1.53350830078125e-05
#95,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[50]], 'tensor1': [[50]]}",1.28173828125e-05
#96,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[9408]], 'tensor1': [[9408]], 'tensor2': [[9408]], 'tensor3': [[9408]]}",1.3167858123779296e-05
#97,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[18816]], 'tensor1': [[18816]]}",1.31988525390625e-05
#98,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[18816]], 'tensor1': [[18816]], 'tensor2': [[18816]], 'tensor3': [[18816]]}",1.3928413391113282e-05
#99,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[2352]], 'tensor1': [[2352]], 'tensor2': [[2352]], 'tensor3': [[2352]]}",1.3148784637451172e-05
#100,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[4704]], 'tensor1': [[4704]]}",1.2905597686767579e-05
#101,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[4704]], 'tensor1': [[4704]], 'tensor2': [[4704]], 'tensor3': [[4704]]}",1.3873577117919921e-05
#102,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[588]], 'tensor1': [[588]], 'tensor2': [[588]], 'tensor3': [[588]]}",1.2958049774169922e-05
#103,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[1176]], 'tensor1': [[1176]]}",1.2879371643066407e-05
#104,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[1176]], 'tensor1': [[1176]], 'tensor2': [[1176]], 'tensor3': [[1176]]}",1.3916492462158203e-05
#105,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[154]], 'tensor1': [[154]], 'tensor2': [[154]], 'tensor3': [[154]]}",1.3072490692138671e-05
#106,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[308]], 'tensor1': [[308]]}",1.28173828125e-05
#107,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[308]], 'tensor1': [[308]], 'tensor2': [[308]], 'tensor3': [[308]]}",1.3833045959472657e-05
#108,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[42]], 'tensor1': [[42]], 'tensor2': [[42]], 'tensor3': [[42]]}",1.3074874877929688e-05
#109,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[84]], 'tensor1': [[84]]}",1.2488365173339844e-05
#110,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[-1]], 'tensor0': [[84]], 'tensor1': [[84]], 'tensor2': [[84]], 'tensor3': [[84]]}",1.3780593872070312e-05
#111,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[10311]], 'tensor1': [[10311]]}",1.2967586517333985e-05
#112,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[45, 25]], 'tensor1': [[45, 25]], 'tensor2': [[45, 25]], 'tensor3': [[45, 25]]}",1.2786388397216797e-05
#113,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[4]], 'tensor1': [[4]]}",1.2791156768798828e-05
#114,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[12544]], 'tensor1': [[12544]]}",1.2843608856201171e-05
#115,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'dim': [[False]], 'tensor0': [[45, 4]], 'tensor1': [[45, 4]], 'tensor2': [[45, 4]], 'tensor3': [[45, 4]]}",1.311779022216797e-05
#116,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[0]], 'tensor0': [[12544, 4]], 'tensor1': [[12544, 4]]}",1.6629695892333984e-05
#117,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'dim': [[0]], 'tensor0': [[12544]], 'tensor1': [[12544]]}",1.6443729400634765e-05
#118,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[144]], 'tensor1': [[144]]}",1.5723705291748048e-05
#119,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[28]], 'tensor1': [[28]]}",1.2829303741455079e-05
#120,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[15]], 'tensor1': [[15]]}",1.2865066528320313e-05
#121,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'dim': [[False]], 'tensor0': [[26]], 'tensor1': [[26]]}",1.2760162353515626e-05
#122,master_toy_dataset,5,"{'dim': [[0]], 'tensor0': [[30]]}",1.5311241149902343e-05
#123,attention-rpn_r50_c4_voc-split1_base-training,2,"{'dim': [[False]], 'tensor0': [[15]], 'tensor1': [[15]], 'tensor2': [[15]], 'tensor3': [[15]]}",1.2955665588378907e-05
#124,attention-rpn_r50_c4_voc-split1_base-training,2,"{'dim': [[False]], 'tensor0': [[1632]], 'tensor1': [[1632]], 'tensor2': [[1632]], 'tensor3': [[1632]]}",1.3227462768554687e-05
#125,attention-rpn_r50_c4_voc-split1_base-training,2,"{'dim': [[False]], 'tensor0': [[10]], 'tensor1': [[10]], 'tensor2': [[10]], 'tensor3': [[10]]}",1.3027191162109375e-05
#126,attention-rpn_r50_c4_voc-split1_base-training,2,"{'dim': [[0]], 'tensor0': [[24480]], 'tensor1': [[24480]]}",1.3060569763183594e-05
#127,attention-rpn_r50_c4_voc-split1_base-training,3,"{'dim': [[0]], 'tensor0': [[24480, 4]], 'tensor1': [[24480, 4]]}",1.6694068908691405e-05
#128,attention-rpn_r50_c4_voc-split1_base-training,1,"{'dim': [[False]], 'tensor0': [[9]], 'tensor1': [[9]], 'tensor2': [[9]], 'tensor3': [[9]]}",1.667499542236328e-05
#129,attention-rpn_r50_c4_voc-split1_base-training,1,"{'dim': [[False]], 'tensor0': [[7]], 'tensor1': [[7]], 'tensor2': [[7]], 'tensor3': [[7]]}",1.5974044799804688e-05
#130,attention-rpn_r50_c4_voc-split1_base-training,2,"{'dim': [[False]], 'tensor0': [[1092]], 'tensor1': [[1092]], 'tensor2': [[1092]], 'tensor3': [[1092]]}",1.3153553009033204e-05
#131,attention-rpn_r50_c4_voc-split1_base-training,2,"{'dim': [[False]], 'tensor0': [[16]], 'tensor1': [[16]], 'tensor2': [[16]], 'tensor3': [[16]]}",1.310586929321289e-05
#132,attention-rpn_r50_c4_voc-split1_base-training,2,"{'dim': [[0]], 'tensor0': [[16380]], 'tensor1': [[16380]]}",1.2927055358886718e-05
#133,attention-rpn_r50_c4_voc-split1_base-training,3,"{'dim': [[0]], 'tensor0': [[16380, 4]], 'tensor1': [[16380, 4]]}",1.669883728027344e-05
#134,attention-rpn_r50_c4_voc-split1_base-training,1,"{'dim': [[False]], 'tensor0': [[23]], 'tensor1': [[23]], 'tensor2': [[23]], 'tensor3': [[23]]}",1.6658306121826173e-05
#135,attention-rpn_r50_c4_voc-split1_base-training,1,"{'dim': [[False]], 'tensor0': [[20]], 'tensor1': [[20]], 'tensor2': [[20]], 'tensor3': [[20]]}",1.6002655029296876e-05
