item_0,item_1,item_2,time_cost
"[19800, 4]","[19800, 4]","[19800, 4]",3.62396240234375e-05
"[4950, 4]","[4950, 4]","[4950, 4]",2.4080276489257812e-05
"[22, 4]","[22, 4]","[22, 4]",2.384185791015625e-05
"[11, 4]","[11, 4]","[11, 4]",2.384185791015625e-05
"[322560, 4]","[322560, 4]","[322560, 4]",2.6702880859375e-05
"[80640, 4]","[80640, 4]","[80640, 4]",2.5033950805664062e-05
"[20160, 4]","[20160, 4]","[20160, 4]",2.4557113647460938e-05
"[5040, 4]","[5040, 4]","[5040, 4]",2.4080276489257812e-05
"[1296, 4]","[1296, 4]","[1296, 4]",2.47955322265625e-05
"[49, 4]","[49, 4]","[49, 4]",3.337860107421875e-05
"[26, 4]","[26, 4]","[26, 4]",2.3365020751953125e-05
"[261120, 4]","[261120, 4]","[261120, 4]",2.5510787963867188e-05
"[65280, 4]","[65280, 4]","[65280, 4]",2.5510787963867188e-05
"[16320, 4]","[16320, 4]","[16320, 4]",2.47955322265625e-05
"[4080, 4]","[4080, 4]","[4080, 4]",2.5272369384765625e-05
"[1020, 4]","[1020, 4]","[1020, 4]",2.3603439331054688e-05
"[248064, 4]","[248064, 4]","[248064, 4]",2.6226043701171875e-05
"[62016, 4]","[62016, 4]","[62016, 4]",2.5510787963867188e-05
"[15504, 4]","[15504, 4]","[15504, 4]",2.47955322265625e-05
"[3876, 4]","[3876, 4]","[3876, 4]",2.4318695068359375e-05
"[300288, 4]","[300288, 4]","[300288, 4]",2.574920654296875e-05
"[75072, 4]","[75072, 4]","[75072, 4]",2.5033950805664062e-05
"[18768, 4]","[18768, 4]","[18768, 4]",2.5033950805664062e-05
"[4692, 4]","[4692, 4]","[4692, 4]",2.4318695068359375e-05
"[1224, 4]","[1224, 4]","[1224, 4]",2.3603439331054688e-05
"[6, 2, 128, 128]","[6, 2, 128, 128]","[6, 2, 128, 128]",2.6226043701171875e-05
"[8732, 4]","[8732, 4]","[8732, 4]",2.4318695068359375e-05
"[13, 4]","[13, 4]","[13, 4]",2.4557113647460938e-05
"[11, 4]","[11, 4]","[11, 4]",2.4080276489257812e-05
"[3, 4]","[3, 4]","[3, 4]",2.3365020751953125e-05
"[10, 4]","[10, 4]","[10, 4]",2.3365020751953125e-05
"[32, 4]","[32, 4]","[32, 4]",2.2649765014648438e-05
"[5, 4]","[5, 4]","[5, 4]",3.147125244140625e-05
"[54, 4]","[54, 4]","[54, 4]",2.384185791015625e-05
"[23, 4]","[23, 4]","[23, 4]",2.3365020751953125e-05
"[15, 4]","[15, 4]","[15, 4]",2.2411346435546875e-05
"[8, 4]","[8, 4]","[8, 4]",2.3365020751953125e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.6464462280273438e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.574920654296875e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.4557113647460938e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.4318695068359375e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.4080276489257812e-05
"[4, 4]","[4, 4]","[4, 4]",2.384185791015625e-05
[1024],[1024],[1024],2.47955322265625e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.7179718017578125e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.5987625122070312e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.4557113647460938e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.384185791015625e-05
"[13, 4]","[13, 4]","[13, 4]",2.384185791015625e-05
"[11, 4]","[11, 4]","[11, 4]",2.3365020751953125e-05
"[10, 4]","[10, 4]","[10, 4]",2.3126602172851562e-05
"[21, 4]","[21, 4]","[21, 4]",2.3603439331054688e-05
"[9, 4]","[9, 4]","[9, 4]",2.3365020751953125e-05
"[16, 4]","[16, 4]","[16, 4]",2.3603439331054688e-05
"[12, 4]","[12, 4]","[12, 4]",2.3365020751953125e-05
"[28, 4]","[28, 4]","[28, 4]",2.2649765014648438e-05
"[23, 4]","[23, 4]","[23, 4]",2.288818359375e-05
"[3, 2, 128, 128]","[3, 2, 128, 128]","[3, 2, 128, 128]",2.574920654296875e-05
"[345600, 4]","[345600, 4]","[345600, 4]",2.765655517578125e-05
"[86400, 4]","[86400, 4]","[86400, 4]",2.5510787963867188e-05
"[21600, 4]","[21600, 4]","[21600, 4]",2.5272369384765625e-05
"[5400, 4]","[5400, 4]","[5400, 4]",2.4080276489257812e-05
"[1404, 4]","[1404, 4]","[1404, 4]",2.4557113647460938e-05
"[18, 4]","[18, 4]","[18, 4]",2.384185791015625e-05
[1024],[1024],[1024],2.4318695068359375e-05
"[13, 4]","[13, 4]","[13, 4]",2.3365020751953125e-05
"[12, 4]","[12, 4]","[12, 4]",2.3126602172851562e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.6464462280273438e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.5510787963867188e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.4557113647460938e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.3603439331054688e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.384185791015625e-05
"[6, 4]","[6, 4]","[6, 4]",2.3365020751953125e-05
"[4, 4]","[4, 4]","[4, 4]",2.288818359375e-05
"[11, 4]","[11, 4]","[11, 4]",2.2411346435546875e-05
"[24, 4]","[24, 4]","[24, 4]",2.2172927856445312e-05
"[16, 4]","[16, 4]","[16, 4]",2.3126602172851562e-05
"[15, 4]","[15, 4]","[15, 4]",2.3365020751953125e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.8848648071289062e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.6226043701171875e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.6702880859375e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.4080276489257812e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.4318695068359375e-05
"[17, 4]","[17, 4]","[17, 4]",2.3365020751953125e-05
"[10, 4]","[10, 4]","[10, 4]",2.2649765014648438e-05
"[403200, 4]","[403200, 4]","[403200, 4]",2.9325485229492188e-05
"[100800, 4]","[100800, 4]","[100800, 4]",2.574920654296875e-05
"[25200, 4]","[25200, 4]","[25200, 4]",2.4557113647460938e-05
"[6300, 4]","[6300, 4]","[6300, 4]",2.5272369384765625e-05
"[1638, 4]","[1638, 4]","[1638, 4]",2.4557113647460938e-05
"[49, 4]","[49, 4]","[49, 4]",2.4318695068359375e-05
"[31, 4]","[31, 4]","[31, 4]",2.3365020751953125e-05
"[25, 4]","[25, 4]","[25, 4]",2.3126602172851562e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.956390380859375e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.5510787963867188e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.4080276489257812e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.4318695068359375e-05
"[13, 4]","[13, 4]","[13, 4]",2.3365020751953125e-05
"[11, 4]","[11, 4]","[11, 4]",2.288818359375e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.6941299438476562e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.574920654296875e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.47955322265625e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.47955322265625e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.3603439331054688e-05
"[36, 4]","[36, 4]","[36, 4]",2.3365020751953125e-05
"[22, 4]","[22, 4]","[22, 4]",2.3603439331054688e-05
"[15, 4]","[15, 4]","[15, 4]",2.3126602172851562e-05
"[55, 4]","[55, 4]","[55, 4]",2.2649765014648438e-05
"[34, 4]","[34, 4]","[34, 4]",2.3365020751953125e-05
"[21, 4]","[21, 4]","[21, 4]",2.3126602172851562e-05
"[30, 4]","[30, 4]","[30, 4]",2.3365020751953125e-05
"[19, 4]","[19, 4]","[19, 4]",2.288818359375e-05
"[17, 4]","[17, 4]","[17, 4]",2.2649765014648438e-05
"[364800, 4]","[364800, 4]","[364800, 4]",3.6716461181640625e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.6941299438476562e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.47955322265625e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.4318695068359375e-05
"[345600, 4]","[345600, 4]","[345600, 4]",3.337860107421875e-05
"[86400, 4]","[86400, 4]","[86400, 4]",2.7179718017578125e-05
"[21600, 4]","[21600, 4]","[21600, 4]",2.5510787963867188e-05
"[5400, 4]","[5400, 4]","[5400, 4]",2.5033950805664062e-05
"[1404, 4]","[1404, 4]","[1404, 4]",2.4318695068359375e-05
"[326400, 4]","[326400, 4]","[326400, 4]",3.218650817871094e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.5987625122070312e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.5033950805664062e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.4080276489257812e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.4080276489257812e-05
"[182400, 4]","[182400, 4]","[182400, 4]",2.6226043701171875e-05
"[45600, 4]","[45600, 4]","[45600, 4]",2.5510787963867188e-05
"[11400, 4]","[11400, 4]","[11400, 4]",2.47955322265625e-05
"[2850, 4]","[2850, 4]","[2850, 4]",2.5033950805664062e-05
"[741, 4]","[741, 4]","[741, 4]",2.384185791015625e-05
"[2, 4]","[2, 4]","[2, 4]",2.47955322265625e-05
"[6, 4]","[6, 4]","[6, 4]",2.288818359375e-05
"[5, 4]","[5, 4]","[5, 4]",2.3365020751953125e-05
"[3, 4]","[3, 4]","[3, 4]",2.288818359375e-05
"[172800, 4]","[172800, 4]","[172800, 4]",2.5272369384765625e-05
"[43200, 4]","[43200, 4]","[43200, 4]",2.574920654296875e-05
"[10800, 4]","[10800, 4]","[10800, 4]",2.5510787963867188e-05
"[2700, 4]","[2700, 4]","[2700, 4]",2.4318695068359375e-05
"[702, 4]","[702, 4]","[702, 4]",2.384185791015625e-05
"[1, 4]","[1, 4]","[1, 4]",2.4318695068359375e-05
"[7, 4]","[7, 4]","[7, 4]",2.3126602172851562e-05
"[4, 4]","[4, 4]","[4, 4]",2.3126602172851562e-05
"[403200, 4]","[403200, 4]","[403200, 4]",2.86102294921875e-05
"[100800, 4]","[100800, 4]","[100800, 4]",2.5987625122070312e-05
"[25200, 4]","[25200, 4]","[25200, 4]",2.5033950805664062e-05
"[6300, 4]","[6300, 4]","[6300, 4]",2.47955322265625e-05
"[1638, 4]","[1638, 4]","[1638, 4]",2.4080276489257812e-05
"[27, 4]","[27, 4]","[27, 4]",2.4318695068359375e-05
"[18, 4]","[18, 4]","[18, 4]",2.3126602172851562e-05
"[16, 4]","[16, 4]","[16, 4]",2.3365020751953125e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.7894973754882812e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.5510787963867188e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.4557113647460938e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.4557113647460938e-05
"[19, 4]","[19, 4]","[19, 4]",2.4318695068359375e-05
"[15, 4]","[15, 4]","[15, 4]",2.3365020751953125e-05
"[13, 4]","[13, 4]","[13, 4]",2.3603439331054688e-05
"[336000, 4]","[336000, 4]","[336000, 4]",2.7894973754882812e-05
"[84000, 4]","[84000, 4]","[84000, 4]",2.574920654296875e-05
"[21000, 4]","[21000, 4]","[21000, 4]",2.5033950805664062e-05
"[5250, 4]","[5250, 4]","[5250, 4]",2.47955322265625e-05
"[1404, 4]","[1404, 4]","[1404, 4]",2.4318695068359375e-05
"[20, 4]","[20, 4]","[20, 4]",2.4318695068359375e-05
"[14, 4]","[14, 4]","[14, 4]",2.3126602172851562e-05
"[17, 4]","[17, 4]","[17, 4]",2.3603439331054688e-05
"[24, 4]","[24, 4]","[24, 4]",2.2649765014648438e-05
"[27216, 4]","[27216, 4]","[27216, 4]",2.5272369384765625e-05
"[2, 4]","[2, 4]","[2, 4]",2.4080276489257812e-05
"[25992, 4]","[25992, 4]","[25992, 4]",2.5272369384765625e-05
"[6, 4]","[6, 4]","[6, 4]",2.3365020751953125e-05
"[3, 4]","[3, 4]","[3, 4]",2.288818359375e-05
"[11, 4]","[11, 4]","[11, 4]",2.3126602172851562e-05
[2],[2],[2],2.4080276489257812e-05
"[2, 1, 1]","[2, 1, 1]","[2, 1, 1]",2.4080276489257812e-05
"[2, 98, 2]","[2, 98, 2]","[2, 98, 2]",2.3365020751953125e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5033950805664062e-05
"[13, 4]","[13, 4]","[13, 4]",2.4080276489257812e-05
"[20064, 4]","[20064, 4]","[20064, 4]",2.5272369384765625e-05
"[12, 4]","[12, 4]","[12, 4]",2.384185791015625e-05
"[25992, 4]","[25992, 4]","[25992, 4]",2.5033950805664062e-05
"[14, 4]","[14, 4]","[14, 4]",2.3365020751953125e-05
"[27216, 4]","[27216, 4]","[27216, 4]",2.5033950805664062e-05
"[6, 4]","[6, 4]","[6, 4]",3.170967102050781e-05
"[5, 4]","[5, 4]","[5, 4]",2.384185791015625e-05
"[214272, 4]","[214272, 4]","[214272, 4]",2.574920654296875e-05
"[53568, 4]","[53568, 4]","[53568, 4]",2.5272369384765625e-05
"[13392, 4]","[13392, 4]","[13392, 4]",2.5272369384765625e-05
"[3348, 4]","[3348, 4]","[3348, 4]",2.47955322265625e-05
"[864, 4]","[864, 4]","[864, 4]",2.47955322265625e-05
"[252, 4]","[252, 4]","[252, 4]",2.4080276489257812e-05
"[391680, 4]","[391680, 4]","[391680, 4]",2.7179718017578125e-05
"[97920, 4]","[97920, 4]","[97920, 4]",2.5510787963867188e-05
"[24480, 4]","[24480, 4]","[24480, 4]",2.5272369384765625e-05
"[6120, 4]","[6120, 4]","[6120, 4]",2.4080276489257812e-05
"[1530, 4]","[1530, 4]","[1530, 4]",2.4318695068359375e-05
"[167, 4]","[167, 4]","[167, 4]",2.384185791015625e-05
"[261120, 4]","[261120, 4]","[261120, 4]",2.47955322265625e-05
"[65280, 4]","[65280, 4]","[65280, 4]",2.5987625122070312e-05
"[16320, 4]","[16320, 4]","[16320, 4]",2.5033950805664062e-05
"[4080, 4]","[4080, 4]","[4080, 4]",2.4318695068359375e-05
"[1020, 4]","[1020, 4]","[1020, 4]",2.3603439331054688e-05
"[256, 4]","[256, 4]","[256, 4]",2.3126602172851562e-05
"[189312, 4]","[189312, 4]","[189312, 4]",2.6464462280273438e-05
"[47328, 4]","[47328, 4]","[47328, 4]",2.5987625122070312e-05
"[11832, 4]","[11832, 4]","[11832, 4]",2.5272369384765625e-05
"[2958, 4]","[2958, 4]","[2958, 4]",2.5272369384765625e-05
"[810, 4]","[810, 4]","[810, 4]",2.4080276489257812e-05
"[300288, 4]","[300288, 4]","[300288, 4]",2.574920654296875e-05
"[75072, 4]","[75072, 4]","[75072, 4]",3.170967102050781e-05
"[18768, 4]","[18768, 4]","[18768, 4]",2.47955322265625e-05
"[4692, 4]","[4692, 4]","[4692, 4]",2.4318695068359375e-05
"[1224, 4]","[1224, 4]","[1224, 4]",2.4557113647460938e-05
"[223, 4]","[223, 4]","[223, 4]",2.4080276489257812e-05
"[13, 4]","[13, 4]","[13, 4]",2.4080276489257812e-05
"[3, 4]","[3, 4]","[3, 4]",2.3603439331054688e-05
"[6, 4]","[6, 4]","[6, 4]",2.288818359375e-05
"[5, 4]","[5, 4]","[5, 4]",2.3126602172851562e-05
"[32, 4]","[32, 4]","[32, 4]",2.3365020751953125e-05
"[27216, 4]","[27216, 4]","[27216, 4]",2.5510787963867188e-05
"[6, 4]","[6, 4]","[6, 4]",2.3603439331054688e-05
"[25992, 4]","[25992, 4]","[25992, 4]",2.5510787963867188e-05
"[4, 4]","[4, 4]","[4, 4]",2.4080276489257812e-05
"[11, 4]","[11, 4]","[11, 4]",2.384185791015625e-05
"[17328, 4]","[17328, 4]","[17328, 4]",3.314018249511719e-05
"[9, 4]","[9, 4]","[9, 4]",2.4080276489257812e-05
"[3, 4]","[3, 4]","[3, 4]",2.3126602172851562e-05
"[326400, 4]","[326400, 4]","[326400, 4]",2.6226043701171875e-05
"[81600, 4]","[81600, 4]","[81600, 4]",2.5987625122070312e-05
"[20400, 4]","[20400, 4]","[20400, 4]",2.5510787963867188e-05
"[5100, 4]","[5100, 4]","[5100, 4]",2.4080276489257812e-05
"[1326, 4]","[1326, 4]","[1326, 4]",2.384185791015625e-05
"[8, 4]","[8, 4]","[8, 4]",2.3365020751953125e-05
[1024],[1024],[1024],2.384185791015625e-05
"[7, 4]","[7, 4]","[7, 4]",2.3126602172851562e-05
"[6, 4]","[6, 4]","[6, 4]",2.3365020751953125e-05
"[364800, 4]","[364800, 4]","[364800, 4]",2.7179718017578125e-05
"[91200, 4]","[91200, 4]","[91200, 4]",2.574920654296875e-05
"[22800, 4]","[22800, 4]","[22800, 4]",2.5272369384765625e-05
"[5700, 4]","[5700, 4]","[5700, 4]",2.5033950805664062e-05
"[1482, 4]","[1482, 4]","[1482, 4]",2.4080276489257812e-05
"[97, 4]","[97, 4]","[97, 4]",3.600120544433594e-05
"[62, 4]","[62, 4]","[62, 4]",2.3365020751953125e-05
"[45, 4]","[45, 4]","[45, 4]",2.3126602172851562e-05
"[24, 4]","[24, 4]","[24, 4]",2.2649765014648438e-05
"[21, 4]","[21, 4]","[21, 4]",2.288818359375e-05
"[17, 4]","[17, 4]","[17, 4]",2.3126602172851562e-05
"[4, 4]","[4, 4]","[4, 4]",2.3126602172851562e-05
"[20, 4]","[20, 4]","[20, 4]",2.3126602172851562e-05
"[12, 4]","[12, 4]","[12, 4]",2.288818359375e-05
