item_0,item_1,time_cost
"[48, 197, 64]","[48, 64, 197]",3.719329833984375e-05
"[8, 4096, 256]","[8, 256, 64]",9.560585021972656e-05
"[2, 256, 1536]","[2, 1536, 130]",3.790855407714844e-05
"[24, 1025, 1025]","[24, 1025, 64]",0.00016760826110839844
"[16, 100, 100]","[16, 100, 32]",3.6716461181640625e-05
"[2, 256, 1536]","[2, 1536, 9408]",0.00015425682067871094
"[1, 64, 16384]","[1, 16384, 64]",0.00017118453979492188
"[10, 192, 48]","[10, 48, 64]",5.698204040527344e-05
"[16, 48, 64]","[16, 64, 48]",5.14984130859375e-05
"[8, 100, 32]","[8, 32, 100]",4.9114227294921875e-05
"[4, 13600, 64]","[4, 64, 850]",6.961822509765625e-05
"[4, 512, 1024]","[4, 1024, 1024]",0.000102996826171875
"[10, 3800, 950]","[10, 950, 64]",0.00013566017150878906
"[4, 196, 64]","[4, 64, 256]",3.886222839355469e-05
"[4, 15200, 64]","[4, 64, 950]",6.937980651855469e-05
"[16, 150, 150]","[16, 150, 64]",3.886222839355469e-05
"[16, 100, 32]","[16, 32, 100]",4.553794860839844e-05
"[16, 100, 4096]","[16, 4096, 32]",8.916854858398438e-05
"[128, 528, 32]","[128, 32, 528]",8.058547973632812e-05
"[2, 256, 1536]","[2, 1536, 2852]",8.749961853027344e-05
"[128, 1, 32]","[128, 32, 528]",6.556510925292969e-05
"[10, 192, 64]","[10, 64, 48]",3.886222839355469e-05
"[16, 100, 840]","[16, 840, 32]",3.886222839355469e-05
"[64, 64, 64]","[64, 64, 256]",3.719329833984375e-05
"[18, 17, 17]","[18, 17, 256]",3.600120544433594e-05
"[42, 196, 256]","[42, 256, 64]",4.00543212890625e-05
"[2, 256, 1536]","[2, 1536, 494]",4.00543212890625e-05
"[2, 256, 1536]","[2, 1536, 588]",4.291534423828125e-05
"[16, 1750, 1750]","[16, 1750, 64]",0.0001087188720703125
"[4, 13600, 850]","[4, 850, 64]",9.250640869140625e-05
"[2, 256, 1536]","[2, 1536, 7904]",0.0001399517059326172
"[2, 65600, 64]","[2, 64, 1025]",9.322166442871094e-05
"[8, 30, 30]","[8, 30, 64]",3.743171691894531e-05
"[10, 4000, 1000]","[10, 1000, 64]",0.00013780593872070312
"[2, 256, 1536]","[2, 1536, 35]",4.076957702636719e-05
"[2, 256, 1536]","[2, 1536, 3072]",8.96453857421875e-05
"[2, 256, 1536]","[2, 1536, 180]",4.792213439941406e-05
"[2, 256, 1536]","[2, 1536, 45]",9.131431579589844e-05
"[2, 256, 1536]","[2, 1536, 720]",4.6253204345703125e-05
"[18, 196, 64]","[18, 64, 256]",3.7670135498046875e-05
"[64, 23, 23]","[64, 23, 2]",3.504753112792969e-05
"[2, 256, 1536]","[2, 1536, 192]",3.647804260253906e-05
"[16, 1025, 1025]","[16, 1025, 64]",9.989738464355469e-05
"[29, 14, 14]","[29, 14, 576]",5.435943603515625e-05
"[4, 512, 512]","[4, 512, 4096]",9.989738464355469e-05
"[128, 1, 32]","[128, 32, 1]",6.341934204101562e-05
"[128, 528, 528]","[128, 528, 32]",9.846687316894531e-05
"[32, 32, 512]","[32, 512, 32]",4.38690185546875e-05
"[10, 3400, 850]","[10, 850, 64]",9.083747863769531e-05
"[2, 65600, 1025]","[2, 1025, 64]",0.00013780593872070312
"[16, 150, 64]","[16, 64, 150]",4.7206878662109375e-05
"[2, 512, 2401]","[2, 2401, 2401]",0.00010609626770019531
"[8, 768, 768]","[8, 768, 32]",0.000110626220703125
"[2, 256, 1536]","[2, 1536, 11520]",9.489059448242188e-05
"[8, 30, 64]","[8, 64, 240]",4.482269287109375e-05
"[8, 256, 256]","[8, 256, 64]",4.38690185546875e-05
"[16, 100, 1024]","[16, 1024, 32]",4.7206878662109375e-05
"[8, 100, 100]","[8, 100, 32]",4.3392181396484375e-05
"[16, 805, 805]","[16, 805, 32]",0.00015974044799804688
"[2, 60800, 64]","[2, 64, 950]",0.00012731552124023438
"[4, 768, 64]","[4, 64, 48]",5.054473876953125e-05
"[8, 196, 256]","[8, 256, 64]",4.863739013671875e-05
"[10, 4000, 64]","[10, 64, 1000]",8.034706115722656e-05
"[18, 17, 17]","[18, 17, 512]",4.76837158203125e-05
"[29, 14, 14]","[29, 14, 512]",0.000164031982421875
"[8, 399, 399]","[8, 399, 32]",4.601478576660156e-05
"[2, 256, 1536]","[2, 1536, 42]",4.506111145019531e-05
"[16, 1750, 64]","[16, 64, 1750]",6.318092346191406e-05
"[16, 950, 64]","[16, 64, 950]",5.316734313964844e-05
"[64, 3200, 23]","[64, 23, 2]",0.00011229515075683594
"[16, 300, 32]","[16, 32, 300]",4.601478576660156e-05
"[2, 256, 1536]","[2, 1536, 2352]",0.00011372566223144531
"[200, 49, 256]","[200, 256, 64]",0.00010156631469726562
"[16, 48, 48]","[16, 48, 64]",4.696846008300781e-05
"[4, 16000, 64]","[4, 64, 1000]",0.00010061264038085938
"[2, 256, 1536]","[2, 1536, 768]",9.369850158691406e-05
"[18, 17, 17]","[18, 17, 128]",4.4345855712890625e-05
"[9, 1600, 2304]","[9, 2304, 1600]",0.00010371208190917969
"[16, 100, 600]","[16, 600, 32]",6.365776062011719e-05
"[2, 3072, 48]","[2, 48, 64]",4.57763671875e-05
"[16, 950, 950]","[16, 950, 64]",0.00011301040649414062
"[32, 65536, 128]","[32, 128, 1]",0.0001068115234375
"[20, 16, 16]","[20, 16, 512]",0.00015163421630859375
"[2, 256, 1536]","[2, 1536, 48]",6.699562072753906e-05
"[600, 49, 64]","[600, 64, 256]",9.036064147949219e-05
"[22, 12, 12]","[22, 12, 512]",5.984306335449219e-05
"[8, 30, 64]","[8, 64, 30]",4.172325134277344e-05
"[3, 1025, 64]","[3, 64, 1025]",4.3392181396484375e-05
"[16, 256, 600]","[16, 600, 64]",5.269050598144531e-05
"[8, 100, 768]","[8, 768, 32]",4.482269287109375e-05
"[10, 3400, 64]","[10, 64, 850]",4.3392181396484375e-05
"[16, 14, 14]","[16, 14, 576]",3.838539123535156e-05
"[8, 100, 399]","[8, 399, 32]",3.62396240234375e-05
"[4, 16400, 1025]","[4, 1025, 64]",9.512901306152344e-05
"[2, 256, 1536]","[2, 1536, 11408]",9.608268737792969e-05
"[8, 330, 330]","[8, 330, 32]",4.076957702636719e-05
"[2, 54400, 850]","[2, 850, 64]",9.465217590332031e-05
"[10, 4100, 64]","[10, 64, 1025]",8.368492126464844e-05
"[2, 64000, 1000]","[2, 1000, 64]",9.393692016601562e-05
"[4, 16000, 1000]","[4, 1000, 64]",9.775161743164062e-05
"[20, 16, 16]","[20, 16, 256]",4.076957702636719e-05
"[3, 1025, 1025]","[3, 1025, 64]",5.459785461425781e-05
"[20, 1024, 256]","[20, 256, 64]",0.00012731552124023438
"[6272, 16, 16]","[6272, 16, 6]",6.341934204101562e-05
"[2, 256, 1536]","[2, 1536, 2880]",8.988380432128906e-05
"[128, 1, 1]","[128, 1, 32]",4.220008850097656e-05
"[8, 4096, 64]","[8, 64, 256]",4.2438507080078125e-05
"[16, 100, 16384]","[16, 16384, 32]",9.465217590332031e-05
"[8, 460, 460]","[8, 460, 32]",6.008148193359375e-05
"[16, 1000, 64]","[16, 64, 1000]",3.9577484130859375e-05
"[16, 100, 391]","[16, 391, 32]",3.719329833984375e-05
"[4, 512, 4096]","[4, 4096, 512]",9.560585021972656e-05
"[18, 196, 256]","[18, 256, 64]",4.410743713378906e-05
"[8, 196, 64]","[8, 64, 256]",5.459785461425781e-05
"[16, 14, 14]","[16, 14, 256]",3.7670135498046875e-05
"[16, 1025, 64]","[16, 64, 1025]",3.7670135498046875e-05
"[1, 26, 256]","[1, 256, 512]",8.606910705566406e-05
"[2, 512, 9409]","[2, 9409, 512]",9.298324584960938e-05
"[2, 3072, 64]","[2, 64, 48]",3.814697265625e-05
"[24, 1025, 64]","[24, 64, 1025]",4.315376281738281e-05
"[200, 49, 64]","[200, 64, 256]",5.221366882324219e-05
"[16, 1601, 1601]","[16, 1601, 64]",9.679794311523438e-05
"[2, 256, 1536]","[2, 1536, 12288]",9.512901306152344e-05
"[2, 512, 8192]","[2, 8192, 512]",9.131431579589844e-05
