item_0,item_1,item_2,time_cost
"[1276, 49, 49]","[1276, 49, 49]",-100.0,7.200241088867188e-05
"[1276, 49, 49]","[1276, 49, 49]",0.0,7.748603820800781e-05
"[330, 49, 49]","[330, 49, 49]",-100.0,5.936622619628906e-05
"[330, 49, 49]","[330, 49, 49]",0.0,3.838539123535156e-05
"[88, 49, 49]","[88, 49, 49]",-100.0,4.6253204345703125e-05
"[88, 49, 49]","[88, 49, 49]",0.0,7.081031799316406e-05
"[24, 49, 49]","[24, 49, 49]",-100.0,3.5762786865234375e-05
"[24, 49, 49]","[24, 49, 49]",0.0,3.552436828613281e-05
"[1131, 49, 49]","[1131, 49, 49]",-100.0,0.00011038780212402344
"[1131, 49, 49]","[1131, 49, 49]",0.0,7.271766662597656e-05
"[300, 49, 49]","[300, 49, 49]",-100.0,5.435943603515625e-05
"[300, 49, 49]","[300, 49, 49]",0.0,3.886222839355469e-05
"[80, 49, 49]","[80, 49, 49]",-100.0,3.743171691894531e-05
"[80, 49, 49]","[80, 49, 49]",0.0,3.719329833984375e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.3855438232421875e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.814697265625e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,5.316734313964844e-05
"[70, 49, 49]","[70, 49, 49]",0.0,3.743171691894531e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.4809112548828125e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.528594970703125e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,3.4332275390625e-05
"[6, 49, 49]","[6, 49, 49]",0.0,3.409385681152344e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,3.3855438232421875e-05
"[2, 49, 49]","[2, 49, 49]",0.0,3.886222839355469e-05
"[8, 31, 6, 40, 1]","[8, 31, 6, 40, 1]",-inf,6.532669067382812e-05
"[16, 8, 528, 528]","[16, 1, 1, 528]",-inf,0.00010251998901367188
"[16, 8, 1, 528]","[16, 1, 1, 528]",-inf,5.125999450683594e-05
"[2, 21504, 256]","[2, 21504, 1]",0.0,0.00010943412780761719
"[64, 8, 200, 200]","[64, 1, 1, 200]",-inf,9.465217590332031e-05
"[64, 8, 25, 25]","[64, 1, 25, 25]",-inf,5.412101745605469e-05
"[64, 8, 25, 200]","[64, 1, 1, 200]",-inf,8.940696716308594e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,4.220008850097656e-05
"[70, 49, 49]","[70, 49, 49]",0.0,3.814697265625e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.600120544433594e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.528594970703125e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,3.4809112548828125e-05
"[6, 49, 49]","[6, 49, 49]",0.0,3.504753112792969e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,3.3855438232421875e-05
"[2, 49, 49]","[2, 49, 49]",0.0,3.361701965332031e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,3.743171691894531e-05
"[70, 49, 49]","[70, 49, 49]",0.0,3.695487976074219e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.552436828613281e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.528594970703125e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,3.4809112548828125e-05
"[6, 49, 49]","[6, 49, 49]",0.0,3.457069396972656e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,3.361701965332031e-05
"[2, 49, 49]","[2, 49, 49]",0.0,3.3855438232421875e-05
"[64, 30, 240]","[64, 1, 240]",-inf,4.9114227294921875e-05
"[48, 144, 144]","[48, 144, 144]",-100.0,3.790855407714844e-05
"[48, 144, 144]","[48, 144, 144]",0.0,3.62396240234375e-05
"[12, 144, 144]","[12, 144, 144]",-100.0,3.647804260253906e-05
"[12, 144, 144]","[12, 144, 144]",0.0,3.62396240234375e-05
"[4, 144, 144]","[4, 144, 144]",-100.0,3.5762786865234375e-05
"[4, 144, 144]","[4, 144, 144]",0.0,3.409385681152344e-05
"[1, 144, 144]","[1, 144, 144]",-100.0,3.4332275390625e-05
"[1, 144, 144]","[1, 144, 144]",0.0,3.314018249511719e-05
"[26, 26]","[26, 26]",-inf,3.528594970703125e-05
"[1, 26, 26]","[8, 1, 26]",-inf,6.341934204101562e-05
"[2, 12540, 256]","[2, 12540, 1]",0.0,8.96453857421875e-05
"[2, 20097, 256]","[2, 20097, 1]",0.0,9.083747863769531e-05
"[2, 12714, 256]","[2, 12714, 1]",0.0,9.012222290039062e-05
"[2, 17271, 256]","[2, 17271, 1]",0.0,9.202957153320312e-05
"[2, 11903, 256]","[2, 11903, 1]",0.0,8.869171142578125e-05
"[64, 49, 49]","[64, 49, 49]",-100.0,0.00015306472778320312
"[64, 49, 49]","[64, 49, 49]",0.0,3.838539123535156e-05
"[16, 49, 49]","[16, 49, 49]",-100.0,3.600120544433594e-05
"[16, 49, 49]","[16, 49, 49]",0.0,3.457069396972656e-05
"[4, 49, 49]","[4, 49, 49]",-100.0,3.4809112548828125e-05
"[4, 49, 49]","[4, 49, 49]",0.0,3.4809112548828125e-05
"[1, 49, 49]","[1, 49, 49]",-100.0,3.337860107421875e-05
"[1, 49, 49]","[1, 49, 49]",0.0,3.409385681152344e-05
"[2, 8, 40, 40]","[2, 1, 1, 40]",-inf,4.8160552978515625e-05
"[2, 8, 40, 40]","[2, 1, 40, 40]",-inf,4.315376281738281e-05
