id,source_neural_network,num_of_calls,parameters,running_time
#13,attention-rpn_r50_c4_voc-split1_base-training,10,"{'dim': [[0]], 'tensor0': [[1, 5]], 'tensor1': [[1, 5]], 'tensor2': [[1, 5]], 'tensor3': [[1, 5]], 'tensor4': [[1, 5]], 'tensor5': [[1, 5]], 'tensor6': [[1, 5]], 'tensor7': [[1, 5]], 'tensor8': [[1, 5]], 'tensor9': [[1, 5]], 'tensor10': [[1, 5]], 'tensor11': [[1, 5]], 'tensor12': [[1, 5]], 'tensor13': [[1, 5]], 'tensor14': [[1, 5]], 'tensor15': [[1, 5]], 'tensor16': [[1, 5]], 'tensor17': [[1, 5]], 'tensor18': [[1, 5]], 'tensor19': [[1, 5]]}",1.4717578887939452e-05
#14,attention-rpn_r50_c4_voc-split1_base-training,20,"{'dim': [[False]], 'tensor0': [[12000]]}",1.541614532470703e-05
#15,attention-rpn_r50_c4_voc-split1_base-training,20,"{'dim': [[False]], 'tensor0': [[12000, 4]]}",1.873970031738281e-05
#16,attention-rpn_r50_c4_voc-split1_base-training,10,"{'dim': [[False]], 'tensor0': [[12000, 2]], 'tensor1': [[12000, 2]]}",1.583099365234375e-05
#17,attention-rpn_r50_c4_voc-split1_base-training,8,"{'dim': [[False]], 'tensor0': [[3]], 'tensor1': [[2000]]}",1.4984607696533203e-05
#18,attention-rpn_r50_c4_voc-split1_base-training,10,"{'dim': [[False]], 'tensor0': [[128, 1]], 'tensor1': [[128, 4]]}",1.2481212615966797e-05
#19,attention-rpn_r50_c4_voc-split1_base-training,10,"{'dim': [[1]], 'tensor0': [[128, 2048]], 'tensor1': [[128, 2048]]}",1.2760162353515626e-05
#20,attention-rpn_r50_c4_voc-split1_base-training,10,"{'dim': [[1]], 'tensor0': [[128, 2048, 7, 7]], 'tensor1': [[128, 2048, 7, 7]]}",0.00015598773956298828
#21,attention-rpn_r50_c4_voc-split1_base-training,10,"{'dim': [[0]], 'tensor0': [[128]], 'tensor1': [[128]]}",1.5611648559570313e-05
#22,attention-rpn_r50_c4_voc-split1_base-training,10,"{'dim': [[0]], 'tensor0': [[128, 4]], 'tensor1': [[128, 4]]}",1.626729965209961e-05
#23,attention-rpn_r50_c4_voc-split1_base-training,6,"{'dim': [[False]], 'tensor0': [[1, 4]], 'tensor1': [[2000, 4]]}",1.595735549926758e-05
#24,attention-rpn_r50_c4_voc-split1_base-training,24,"{'dim': [[False]], 'tensor0': [[1]], 'tensor1': [[2000]]}",1.578807830810547e-05
#25,attention-rpn_r50_c4_voc-split1_base-training,8,"{'dim': [[False]], 'tensor0': [[2]], 'tensor1': [[2000]]}",1.5826225280761718e-05
#26,ann_r50-d8_769x769_40k_cityscapes,20,"{'dim': [[False]], 'tensor0': [[2, 256, 1]], 'tensor1': [[2, 256, 9]], 'tensor2': [[2, 256, 36]], 'tensor3': [[2, 256, 64]]}",1.6579627990722658e-05
#27,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,20,"{'dim': [[False]], 'tensor0': [[16, 256, 4, 4]], 'tensor1': [[16, 256, 4, 4]]}",1.613616943359375e-05
#28,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,20,"{'dim': [[False]], 'tensor0': [[16, 256, 8, 8]], 'tensor1': [[16, 256, 8, 8]]}",4.6715736389160156e-05
#29,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,15,"{'dim': [[False]], 'tensor0': [[16, 256, 16, 16]], 'tensor1': [[16, 256, 16, 16]]}",1.6324520111083984e-05
#30,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,15,"{'dim': [[False]], 'tensor0': [[16, 128, 32, 32]], 'tensor1': [[16, 128, 32, 32]]}",2.995729446411133e-05
#31,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,10,"{'dim': [[False]], 'tensor0': [[16]]}",2.734661102294922e-05
#32,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,60,"{'dim': [[False]], 'tensor0': [[16, 3, 32, 32]]}",2.445697784423828e-05
#33,ddpm_cosine_hybird_timestep-4k_drop0.3_cifar10_32x32_b8x16_500k,10,"{'dim': [[False]], 'tensor0': [[16, 1, 1, 1]]}",2.15601921081543e-05
#34,dmnet_r50-d8_512x512_160k_ade20k,1620,"{'dim': [[False]], 'tensor0': [[3]], 'tensor1': [[3]]}",1.8482208251953124e-05
#35,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvt-s_coco_256x192.py,6,"{'dim': [[False]], 'tensor0': [[320, 320]], 'tensor1': [[640, 320]]}",1.8057823181152343e-05
#36,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvt-s_coco_256x192.py,6,"{'dim': [[False]], 'tensor0': [[320]], 'tensor1': [[640]]}",1.845359802246094e-05
#37,raft_8x2_100k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 46, 62, 81]], 'tensor1': [[2, 46, 62, 81]], 'tensor2': [[2, 46, 62, 81]], 'tensor3': [[2, 46, 62, 81]]}",1.6543865203857422e-05
#38,raft_8x2_100k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 192, 46, 62]], 'tensor1': [[2, 64, 46, 62]]}",1.6286373138427735e-05
#39,raft_8x2_100k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 126, 46, 62]], 'tensor1': [[2, 2, 46, 62]]}",1.6198158264160156e-05
#40,raft_8x2_100k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 128, 46, 62]], 'tensor1': [[2, 128, 46, 62]]}",1.6565322875976563e-05
#41,raft_8x2_100k_flyingchairs_368x496,40,"{'dim': [[False]], 'tensor0': [[2, 128, 46, 62]], 'tensor1': [[2, 256, 46, 62]]}",1.6422271728515624e-05
#42,yolact_r50_8x8_coco,80,"{'dim': [[False]], 'tensor0': [[14283, 4]], 'tensor1': [[3675, 4]], 'tensor2': [[972, 4]], 'tensor3': [[243, 4]], 'tensor4': [[75, 4]]}",1.640796661376953e-05
#43,yolact_r50_8x8_coco,40,"{'dim': [[False]], 'tensor0': [[14283]], 'tensor1': [[3675]], 'tensor2': [[972]], 'tensor3': [[243]], 'tensor4': [[75]]}",1.596689224243164e-05
#44,yolact_r50_8x8_coco,10,"{'dim': [[-1]], 'tensor0': [[8, 14283]], 'tensor1': [[8, 3675]], 'tensor2': [[8, 972]], 'tensor3': [[8, 243]], 'tensor4': [[8, 75]]}",2.0766258239746092e-05
#45,yolact_r50_8x8_coco,15,"{'dim': [[-2]], 'tensor0': [[8, 14283, 4]], 'tensor1': [[8, 3675, 4]], 'tensor2': [[8, 972, 4]], 'tensor3': [[8, 243, 4]], 'tensor4': [[8, 75, 4]]}",1.7066001892089843e-05
#46,ann_r50-d8_512x512_80k_ade20k,20,"{'dim': [[False]], 'tensor0': [[4, 256, 1]], 'tensor1': [[4, 256, 9]], 'tensor2': [[4, 256, 36]], 'tensor3': [[4, 256, 64]]}",1.9578933715820314e-05
#47,ann_r101-d8_512x512_20k_voc12aug,20,"{'dim': [[False]], 'tensor0': [[4, 256, 1]], 'tensor1': [[4, 256, 9]], 'tensor2': [[4, 256, 36]], 'tensor3': [[4, 256, 64]]}",2.340078353881836e-05
#48,dh_faster_rcnn_r50_fpn_1x_coco,12,"{'dim': [[False]], 'tensor0': [[163200, 4]], 'tensor1': [[40800, 4]], 'tensor2': [[10200, 4]], 'tensor3': [[2550, 4]], 'tensor4': [[663, 4]]}",2.1071434020996093e-05
#49,dh_faster_rcnn_r50_fpn_1x_coco,6,"{'dim': [[False]], 'tensor0': [[163200]], 'tensor1': [[40800]], 'tensor2': [[10200]], 'tensor3': [[2550]], 'tensor4': [[663]]}",1.9490718841552734e-05
#50,dh_faster_rcnn_r50_fpn_1x_coco,12,"{'dim': [[False]], 'tensor0': [[2000]], 'tensor1': [[2000]], 'tensor2': [[2000]], 'tensor3': [[2000]], 'tensor4': [[663]]}",1.8992424011230468e-05
#51,dh_faster_rcnn_r50_fpn_1x_coco,12,"{'dim': [[False]], 'tensor0': [[2000, 4]], 'tensor1': [[2000, 4]], 'tensor2': [[2000, 4]], 'tensor3': [[2000, 4]], 'tensor4': [[663, 4]]}",1.9674301147460937e-05
#52,dh_faster_rcnn_r50_fpn_1x_coco,6,"{'dim': [[False]], 'tensor0': [[8663, 2]], 'tensor1': [[8663, 2]]}",1.8792152404785155e-05
#53,dh_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[1]], 'tensor1': [[1000]]}",1.8372535705566407e-05
#54,dh_faster_rcnn_r50_fpn_1x_coco,10,"{'dim': [[False]], 'tensor0': [[512, 1]], 'tensor1': [[512, 4]]}",2.025604248046875e-05
#55,dh_faster_rcnn_r50_fpn_1x_coco,10,"{'dim': [[0]], 'tensor0': [[512]], 'tensor1': [[512]]}",2.1028518676757813e-05
#56,dh_faster_rcnn_r50_fpn_1x_coco,10,"{'dim': [[0]], 'tensor0': [[512, 4]], 'tensor1': [[512, 4]]}",2.1240711212158204e-05
#57,dh_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[182400, 4]], 'tensor1': [[45600, 4]], 'tensor2': [[11400, 4]], 'tensor3': [[2850, 4]], 'tensor4': [[741, 4]]}",2.285957336425781e-05
#58,dh_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[2000]], 'tensor1': [[2000]], 'tensor2': [[2000]], 'tensor3': [[2000]], 'tensor4': [[741]]}",2.3162364959716798e-05
#59,dh_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[2000, 4]], 'tensor1': [[2000, 4]], 'tensor2': [[2000, 4]], 'tensor3': [[2000, 4]], 'tensor4': [[741, 4]]}",2.2876262664794923e-05
#60,drrg_r50_fpn_unet_1200e_ctw1500,10,"{'dim': [[False]], 'tensor0': [[9, 456]], 'tensor1': [[9, 120]]}",2.1615028381347655e-05
#61,drrg_r50_fpn_unet_1200e_ctw1500,11,"{'dim': [[False]], 'tensor0': [[9, 576]], 'tensor1': [[7, 576]]}",2.134561538696289e-05
#62,drrg_r50_fpn_unet_1200e_ctw1500,18,"{'dim': [[False]], 'tensor0': [[9, 576]], 'tensor1': [[3, 576]]}",1.846790313720703e-05
#63,drrg_r50_fpn_unet_1200e_ctw1500,7,"{'dim': [[False]], 'tensor0': [[12, 576]], 'tensor1': [[2, 576]]}",1.855134963989258e-05
#64,drrg_r50_fpn_unet_1200e_ctw1500,32,"{'dim': [[False]], 'tensor0': [[9, 576]], 'tensor1': [[5, 576]]}",1.8777847290039064e-05
#65,drrg_r50_fpn_unet_1200e_ctw1500,7,"{'dim': [[False]], 'tensor0': [[9, 576]], 'tensor1': [[8, 576]]}",1.843452453613281e-05
#66,faster_rcnn_r50_fpn_groie_1x_coco,16,"{'dim': [[False]], 'tensor0': [[2000]], 'tensor1': [[2000]], 'tensor2': [[2000]], 'tensor3': [[2000]], 'tensor4': [[741]]}",1.883268356323242e-05
#67,faster_rcnn_r50_fpn_groie_1x_coco,16,"{'dim': [[False]], 'tensor0': [[2000, 4]], 'tensor1': [[2000, 4]], 'tensor2': [[2000, 4]], 'tensor3': [[2000, 4]], 'tensor4': [[741, 4]]}",2.0356178283691405e-05
#68,faster_rcnn_r50_fpn_groie_1x_coco,8,"{'dim': [[False]], 'tensor0': [[8741, 2]], 'tensor1': [[8741, 2]]}",1.9316673278808593e-05
#69,faster_rcnn_r50_fpn_groie_1x_coco,10,"{'dim': [[False]], 'tensor0': [[512, 1]], 'tensor1': [[512, 4]]}",1.848459243774414e-05
#70,faster_rcnn_r50_fpn_groie_1x_coco,10,"{'dim': [[False]], 'tensor0': [[7, 4, 64]], 'tensor1': [[7, 4, 64]]}",1.8188953399658205e-05
#71,faster_rcnn_r50_fpn_groie_1x_coco,10,"{'dim': [[0]], 'tensor0': [[512]], 'tensor1': [[512]]}",1.8608570098876952e-05
#72,faster_rcnn_r50_fpn_groie_1x_coco,10,"{'dim': [[0]], 'tensor0': [[512, 4]], 'tensor1': [[512, 4]]}",1.8353462219238282e-05
#73,faster_rcnn_r50_fpn_groie_1x_coco,12,"{'dim': [[False]], 'tensor0': [[182400, 4]], 'tensor1': [[45600, 4]], 'tensor2': [[11400, 4]], 'tensor3': [[2850, 4]], 'tensor4': [[741, 4]]}",1.878499984741211e-05
#74,faster_rcnn_r50_fpn_groie_1x_coco,6,"{'dim': [[False]], 'tensor0': [[182400]], 'tensor1': [[45600]], 'tensor2': [[11400]], 'tensor3': [[2850]], 'tensor4': [[741]]}",1.2946128845214843e-05
#75,faster_rcnn_r50_fpn_groie_1x_coco,8,"{'dim': [[False]], 'tensor0': [[7]], 'tensor1': [[1000]]}",1.2655258178710937e-05
#76,faster_rcnn_r50_fpn_groie_1x_coco,8,"{'dim': [[False]], 'tensor0': [[2]], 'tensor1': [[1000]]}",1.2364387512207031e-05
#77,ddod_r50_fpn_1x_coco,10,"{'dim': [[False]], 'tensor0': [[18134, 2]], 'tensor1': [[18134, 2]]}",1.2764930725097656e-05
#78,ddod_r50_fpn_1x_coco,6,"{'dim': [[False]], 'tensor0': [[9, 3]], 'tensor1': [[9, 3]], 'tensor2': [[9, 3]], 'tensor3': [[9, 3]], 'tensor4': [[9, 3]]}",1.3010501861572266e-05
#79,ddod_r50_fpn_1x_coco,6,"{'dim': [[False]], 'tensor0': [[34, 2]], 'tensor1': [[34, 2]]}",1.253366470336914e-05
#80,ddod_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[9, 2]], 'tensor1': [[9, 2]], 'tensor2': [[9, 2]], 'tensor3': [[9, 2]], 'tensor4': [[9, 2]]}",1.3031959533691405e-05
#81,fcenet_r50dcnv2_fpn_1500e_ctw1500,20,"{'dim': [[False]], 'tensor0': [[6, 18, 100, 100]], 'tensor1': [[6, 18, 100, 100]]}",1.5969276428222657e-05
#82,fcenet_r50dcnv2_fpn_1500e_ctw1500,30,"{'dim': [[False]], 'tensor0': [[6, 18, 50, 50]], 'tensor1': [[6, 18, 50, 50]]}",1.2917518615722656e-05
#83,fcenet_r50dcnv2_fpn_1500e_ctw1500,15,"{'dim': [[False]], 'tensor0': [[6, 18, 25, 25]], 'tensor1': [[6, 18, 25, 25]]}",1.2912750244140624e-05
#84,ocrnet_hr18s_512x512_40k_voc12aug,15,"{'dim': [[False]], 'tensor0': [[4, 18, 128, 128]], 'tensor1': [[4, 36, 128, 128]], 'tensor2': [[4, 72, 128, 128]], 'tensor3': [[4, 144, 128, 128]]}",0.00011953592300415039
#85,deepfillv1_256x256_4x4_celeba,10,"{'dim': [[False]], 'tensor0': [[1, 3, 128, 128]], 'tensor1': [[1, 3, 128, 128]], 'tensor2': [[1, 3, 128, 128]], 'tensor3': [[1, 3, 128, 128]]}",1.24359130859375e-05
#86,pointrend_r50_512x512_160k_ade20k,20,"{'dim': [[False]], 'tensor0': [[4, 256, 2048]], 'tensor1': [[4, 150, 2048]]}",1.833677291870117e-05
#87,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_384x288.py,30,"{'dim': [[False]], 'tensor0': [[2, 20, 48, 36]], 'tensor1': [[2, 40, 48, 36]]}",1.7676353454589844e-05
#88,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_384x288.py,140,"{'dim': [[False]], 'tensor0': [[2, 20, 96, 72]], 'tensor1': [[2, 20, 96, 72]]}",1.8167495727539063e-05
#89,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_384x288.py,140,"{'dim': [[False]], 'tensor0': [[2, 40, 48, 36]], 'tensor1': [[2, 40, 48, 36]]}",1.7724037170410157e-05
#90,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_384x288.py,80,"{'dim': [[False]], 'tensor0': [[2, 20, 24, 18]], 'tensor1': [[2, 40, 24, 18]], 'tensor2': [[2, 80, 24, 18]]}",1.7774105072021484e-05
#91,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_384x288.py,110,"{'dim': [[False]], 'tensor0': [[2, 80, 24, 18]], 'tensor1': [[2, 80, 24, 18]]}",1.722574234008789e-05
#92,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_384x288.py,30,"{'dim': [[False]], 'tensor0': [[2, 20, 12, 9]], 'tensor1': [[2, 40, 12, 9]], 'tensor2': [[2, 80, 12, 9]], 'tensor3': [[2, 160, 12, 9]]}",1.806020736694336e-05
#93,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_384x288.py,30,"{'dim': [[False]], 'tensor0': [[2, 160, 12, 9]], 'tensor1': [[2, 160, 12, 9]]}",1.2359619140625e-05
#94,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,10,"{'dim': [[False]], 'tensor0': [[128000, 1]], 'tensor1': [[128000, 1]], 'tensor2': [[128000, 1]]}",1.2009143829345703e-05
#95,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,66,"{'dim': [[False]], 'tensor0': [[2, 2]], 'tensor1': [[2, 1]]}",1.1737346649169921e-05
#96,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,30,"{'dim': [[False]], 'tensor0': [[128000, 2]], 'tensor1': [[128000, 1]]}",1.1644363403320313e-05
#97,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,12,"{'dim': [[False]], 'tensor0': [[32768, 1]], 'tensor1': [[32768, 1]], 'tensor2': [[32768, 1]]}",1.2090206146240235e-05
#98,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,36,"{'dim': [[False]], 'tensor0': [[32768, 2]], 'tensor1': [[32768, 1]]}",1.1868476867675782e-05
#99,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,24,"{'dim': [[False]], 'tensor0': [[2, 20, 32, 32]], 'tensor1': [[2, 40, 32, 32]]}",1.2142658233642578e-05
#100,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,112,"{'dim': [[False]], 'tensor0': [[2, 20, 64, 64]], 'tensor1': [[2, 20, 64, 64]]}",1.1734962463378906e-05
#101,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,112,"{'dim': [[False]], 'tensor0': [[2, 40, 32, 32]], 'tensor1': [[2, 40, 32, 32]]}",1.2047290802001953e-05
#102,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,64,"{'dim': [[False]], 'tensor0': [[2, 20, 16, 16]], 'tensor1': [[2, 40, 16, 16]], 'tensor2': [[2, 80, 16, 16]]}",1.2347698211669922e-05
#103,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,88,"{'dim': [[False]], 'tensor0': [[2, 80, 16, 16]], 'tensor1': [[2, 80, 16, 16]]}",1.2273788452148437e-05
#104,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,24,"{'dim': [[False]], 'tensor0': [[2, 20, 8, 8]], 'tensor1': [[2, 40, 8, 8]], 'tensor2': [[2, 80, 8, 8]], 'tensor3': [[2, 160, 8, 8]]}",1.2402534484863282e-05
#105,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,24,"{'dim': [[False]], 'tensor0': [[2, 160, 8, 8]], 'tensor1': [[2, 160, 8, 8]]}",1.201629638671875e-05
#106,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,6,"{'dim': [[False]], 'tensor0': [[1, 20, 32, 32]], 'tensor1': [[1, 40, 32, 32]]}",1.1916160583496093e-05
#107,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,28,"{'dim': [[False]], 'tensor0': [[1, 20, 64, 64]], 'tensor1': [[1, 20, 64, 64]]}",1.1987686157226563e-05
#108,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,28,"{'dim': [[False]], 'tensor0': [[1, 40, 32, 32]], 'tensor1': [[1, 40, 32, 32]]}",1.1997222900390625e-05
#109,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,16,"{'dim': [[False]], 'tensor0': [[1, 20, 16, 16]], 'tensor1': [[1, 40, 16, 16]], 'tensor2': [[1, 80, 16, 16]]}",1.226186752319336e-05
#110,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,22,"{'dim': [[False]], 'tensor0': [[1, 80, 16, 16]], 'tensor1': [[1, 80, 16, 16]]}",1.2369155883789063e-05
#111,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,6,"{'dim': [[False]], 'tensor0': [[1, 20, 8, 8]], 'tensor1': [[1, 40, 8, 8]], 'tensor2': [[1, 80, 8, 8]], 'tensor3': [[1, 160, 8, 8]]}",1.2531280517578126e-05
#112,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--litehrnet_30_mpii_256x256.py,6,"{'dim': [[False]], 'tensor0': [[1, 160, 8, 8]], 'tensor1': [[1, 160, 8, 8]]}",1.224517822265625e-05
#113,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'dim': [[False]], 'tensor0': [[15200, 2]], 'tensor1': [[15200, 2]]}",1.2145042419433593e-05
#114,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'dim': [[False]], 'tensor0': [[3800, 2]], 'tensor1': [[3800, 2]]}",1.2061595916748048e-05
#115,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'dim': [[False]], 'tensor0': [[950, 2]], 'tensor1': [[950, 2]]}",1.183032989501953e-05
#116,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'dim': [[False]], 'tensor0': [[247, 2]], 'tensor1': [[247, 2]]}",1.1756420135498047e-05
#117,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'dim': [[False]], 'tensor0': [[70, 2]], 'tensor1': [[70, 2]]}",1.169443130493164e-05
#118,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'dim': [[False]], 'tensor0': [[15200, 4]], 'tensor1': [[3800, 4]], 'tensor2': [[950, 4]], 'tensor3': [[247, 4]], 'tensor4': [[70, 4]]}",1.2197494506835937e-05
#119,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'dim': [[False]], 'tensor0': [[15200]], 'tensor1': [[3800]], 'tensor2': [[950]], 'tensor3': [[247]], 'tensor4': [[70]]}",1.230478286743164e-05
#120,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[30400, 1]], 'tensor1': [[30400, 1]], 'tensor2': [[30400, 1]], 'tensor3': [[30400, 1]]}",1.2340545654296875e-05
#121,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[7600, 1]], 'tensor1': [[7600, 1]], 'tensor2': [[7600, 1]], 'tensor3': [[7600, 1]]}",1.2280941009521484e-05
#122,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[1900, 1]], 'tensor1': [[1900, 1]], 'tensor2': [[1900, 1]], 'tensor3': [[1900, 1]]}",1.2192726135253906e-05
#123,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[494, 1]], 'tensor1': [[494, 1]], 'tensor2': [[494, 1]], 'tensor3': [[494, 1]]}",1.2259483337402344e-05
#124,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[140, 1]], 'tensor1': [[140, 1]], 'tensor2': [[140, 1]], 'tensor3': [[140, 1]]}",1.201629638671875e-05
#125,faster_rcnn_r50_pafpn_1x_coco,16,"{'dim': [[False]], 'tensor0': [[182400, 4]], 'tensor1': [[45600, 4]], 'tensor2': [[11400, 4]], 'tensor3': [[2850, 4]], 'tensor4': [[741, 4]]}",1.1911392211914063e-05
#126,faster_rcnn_r50_pafpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[182400]], 'tensor1': [[45600]], 'tensor2': [[11400]], 'tensor3': [[2850]], 'tensor4': [[741]]}",1.7232894897460938e-05
