id,source_neural_network,num_of_calls,parameters,running_time
#42,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input': [[80, 49, 49]], 'masked': [[80, 49, 49]], 'value': [-100.0]}",2.0732879638671874e-05
#43,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input': [[80, 49, 49]], 'masked': [[80, 49, 49]], 'value': [0.0]}",2.0599365234375e-05
#44,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [-100.0]}",1.8727779388427734e-05
#45,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [0.0]}",1.839876174926758e-05
#46,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,5,"{'input': [[70, 49, 49]], 'masked': [[70, 49, 49]], 'value': [-100.0]}",2.054452896118164e-05
#47,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,5,"{'input': [[70, 49, 49]], 'masked': [[70, 49, 49]], 'value': [0.0]}",2.0437240600585937e-05
#48,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,5,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [-100.0]}",2.2556781768798828e-05
#49,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,5,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [0.0]}",2.876758575439453e-05
#50,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,45,"{'input': [[6, 49, 49]], 'masked': [[6, 49, 49]], 'value': [-100.0]}",2.8727054595947264e-05
#51,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,45,"{'input': [[6, 49, 49]], 'masked': [[6, 49, 49]], 'value': [0.0]}",2.8657913208007813e-05
#52,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,5,"{'input': [[2, 49, 49]], 'masked': [[2, 49, 49]], 'value': [-100.0]}",2.8154850006103516e-05
#53,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,5,"{'input': [[2, 49, 49]], 'masked': [[2, 49, 49]], 'value': [0.0]}",2.8519630432128907e-05
#54,sar_r31_parallel_decoder_toy_dataset,5,"{'input': [[8, 31, 6, 40, 1]], 'masked': [[8, 31, 6, 40, 1]], 'value': ['-inf']}",2.8464794158935547e-05
#55,stark_st1_r50_500e_lasot,30,"{'input': [[16, 8, 528, 528]], 'masked': [[16, 1, 1, 528]], 'value': ['-inf']}",0.000391089916229248
#56,stark_st1_r50_500e_lasot,30,"{'input': [[16, 8, 1, 528]], 'masked': [[16, 1, 1, 528]], 'value': ['-inf']}",2.7034282684326172e-05
#57,mask2former_r50_lsj_8x2_50e_coco,30,"{'input': [[2, 21504, 256]], 'masked': [[2, 21504, 1]], 'value': [0.0]}",0.00022735595703125
#58,satrn_small,30,"{'input': [[64, 8, 200, 200]], 'masked': [[64, 1, 1, 200]], 'value': ['-inf']}",0.00023014545440673827
#59,satrn_small,30,"{'input': [[64, 8, 25, 25]], 'masked': [[64, 1, 25, 25]], 'value': ['-inf']}",3.2973289489746096e-05
#60,satrn_small,30,"{'input': [[64, 8, 25, 200]], 'masked': [[64, 1, 1, 200]], 'value': ['-inf']}",2.9728412628173828e-05
#61,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input': [[70, 49, 49]], 'masked': [[70, 49, 49]], 'value': [-100.0]}",2.3515224456787108e-05
#62,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input': [[70, 49, 49]], 'masked': [[70, 49, 49]], 'value': [0.0]}",2.3107528686523438e-05
#63,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [-100.0]}",2.0377635955810547e-05
#64,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [0.0]}",2.0411014556884765e-05
#65,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,45,"{'input': [[6, 49, 49]], 'masked': [[6, 49, 49]], 'value': [-100.0]}",2.0537376403808594e-05
#66,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,45,"{'input': [[6, 49, 49]], 'masked': [[6, 49, 49]], 'value': [0.0]}",2.077341079711914e-05
#67,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input': [[2, 49, 49]], 'masked': [[2, 49, 49]], 'value': [-100.0]}",2.045392990112305e-05
#68,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input': [[2, 49, 49]], 'masked': [[2, 49, 49]], 'value': [0.0]}",2.054452896118164e-05
#69,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,5,"{'input': [[70, 49, 49]], 'masked': [[70, 49, 49]], 'value': [-100.0]}",2.3386478424072266e-05
#70,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,5,"{'input': [[70, 49, 49]], 'masked': [[70, 49, 49]], 'value': [0.0]}",2.3152828216552734e-05
#71,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,5,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [-100.0]}",2.0339488983154297e-05
#72,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,5,"{'input': [[20, 49, 49]], 'masked': [[20, 49, 49]], 'value': [0.0]}",2.0418167114257813e-05
#73,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,15,"{'input': [[6, 49, 49]], 'masked': [[6, 49, 49]], 'value': [-100.0]}",2.0406246185302735e-05
#74,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,15,"{'input': [[6, 49, 49]], 'masked': [[6, 49, 49]], 'value': [0.0]}",2.1126270294189453e-05
#75,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,5,"{'input': [[2, 49, 49]], 'masked': [[2, 49, 49]], 'value': [-100.0]}",2.0265579223632812e-05
#76,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_t_p4_w7_coco_256x192.py,5,"{'input': [[2, 49, 49]], 'masked': [[2, 49, 49]], 'value': [0.0]}",2.017498016357422e-05
#77,robustscanner_r31_academic,10,"{'input': [[64, 30, 240]], 'masked': [[64, 1, 240]], 'value': ['-inf']}",2.8891563415527345e-05
#78,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,5,"{'input': [[48, 144, 144]], 'masked': [[48, 144, 144]], 'value': [-100.0]}",2.6483535766601562e-05
#79,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,5,"{'input': [[48, 144, 144]], 'masked': [[48, 144, 144]], 'value': [0.0]}",2.794504165649414e-05
#80,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,5,"{'input': [[12, 144, 144]], 'masked': [[12, 144, 144]], 'value': [-100.0]}",2.7387142181396485e-05
#81,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,5,"{'input': [[12, 144, 144]], 'masked': [[12, 144, 144]], 'value': [0.0]}",2.5801658630371093e-05
#82,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,45,"{'input': [[4, 144, 144]], 'masked': [[4, 144, 144]], 'value': [-100.0]}",2.5975704193115235e-05
#83,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,45,"{'input': [[4, 144, 144]], 'masked': [[4, 144, 144]], 'value': [0.0]}",2.8378963470458985e-05
#84,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,5,"{'input': [[1, 144, 144]], 'masked': [[1, 144, 144]], 'value': [-100.0]}",2.5932788848876952e-05
#85,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_384x288.py,5,"{'input': [[1, 144, 144]], 'masked': [[1, 144, 144]], 'value': [0.0]}",2.6047229766845703e-05
#86,abinet_academic,15,"{'input': [[26, 26]], 'masked': [[26, 26]], 'value': ['-inf']}",2.5620460510253905e-05
#87,abinet_academic,60,"{'input': [[1, 26, 26]], 'masked': [[8, 1, 26]], 'value': ['-inf']}",2.9788017272949218e-05
#88,deformable_detr_refine_r50_16x2_50e_coco,12,"{'input': [[2, 12540, 256]], 'masked': [[2, 12540, 1]], 'value': [0.0]}",0.00013776302337646486
#89,deformable_detr_refine_r50_16x2_50e_coco,12,"{'input': [[2, 20097, 256]], 'masked': [[2, 20097, 1]], 'value': [0.0]}",0.0002132534980773926
#90,deformable_detr_refine_r50_16x2_50e_coco,12,"{'input': [[2, 12714, 256]], 'masked': [[2, 12714, 1]], 'value': [0.0]}",0.00013906240463256836
#91,deformable_detr_refine_r50_16x2_50e_coco,12,"{'input': [[2, 17271, 256]], 'masked': [[2, 17271, 1]], 'value': [0.0]}",0.0001850438117980957
#92,deformable_detr_refine_r50_16x2_50e_coco,12,"{'input': [[2, 11903, 256]], 'masked': [[2, 11903, 1]], 'value': [0.0]}",0.00013091087341308595
#93,swin-base_16xb64_cifar10,5,"{'input': [[64, 49, 49]], 'masked': [[64, 49, 49]], 'value': [-100.0]}",2.476692199707031e-05
#94,swin-base_16xb64_cifar10,5,"{'input': [[64, 49, 49]], 'masked': [[64, 49, 49]], 'value': [0.0]}",2.040386199951172e-05
#95,swin-base_16xb64_cifar10,5,"{'input': [[16, 49, 49]], 'masked': [[16, 49, 49]], 'value': [-100.0]}",1.8644332885742188e-05
#96,swin-base_16xb64_cifar10,5,"{'input': [[16, 49, 49]], 'masked': [[16, 49, 49]], 'value': [0.0]}",1.8470287322998047e-05
#97,swin-base_16xb64_cifar10,45,"{'input': [[4, 49, 49]], 'masked': [[4, 49, 49]], 'value': [-100.0]}",1.8515586853027343e-05
#98,swin-base_16xb64_cifar10,45,"{'input': [[4, 49, 49]], 'masked': [[4, 49, 49]], 'value': [0.0]}",1.8639564514160158e-05
#99,swin-base_16xb64_cifar10,5,"{'input': [[1, 49, 49]], 'masked': [[1, 49, 49]], 'value': [-100.0]}",1.837491989135742e-05
#100,swin-base_16xb64_cifar10,5,"{'input': [[1, 49, 49]], 'masked': [[1, 49, 49]], 'value': [0.0]}",1.8596649169921875e-05
#101,nrtr_modality_transform_toy_dataset,90,"{'input': [[2, 8, 40, 40]], 'masked': [[2, 1, 1, 40]], 'value': ['-inf']}",3.2980442047119144e-05
#102,nrtr_modality_transform_toy_dataset,30,"{'input': [[2, 8, 40, 40]], 'masked': [[2, 1, 40, 40]], 'value': ['-inf']}",3.27301025390625e-05
