id,source_neural_network,num_of_calls,parameters,running_time
#18,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 128, 96]], 'dims': [[0, 2, 3, 1]]}",4.646778106689453e-06
#19,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 128, 96, 4]], 'dims': [[0, 3, 1, 2]]}",4.5275688171386715e-06
#20,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 64, 48]], 'dims': [[0, 2, 3, 1]]}",4.4918060302734375e-06
#21,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 64, 48, 4]], 'dims': [[0, 3, 1, 2]]}",4.327297210693359e-06
#22,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 32, 24]], 'dims': [[0, 2, 3, 1]]}",4.374980926513672e-06
#23,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 32, 24, 4]], 'dims': [[0, 3, 1, 2]]}",4.360675811767578e-06
#24,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 16, 12]], 'dims': [[0, 2, 3, 1]]}",4.367828369140625e-06
#25,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 16, 12, 4]], 'dims': [[0, 3, 1, 2]]}",4.391670227050782e-06
#26,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 8, 6]], 'dims': [[0, 2, 3, 1]]}",4.38690185546875e-06
#27,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 8, 6, 4]], 'dims': [[0, 3, 1, 2]]}",4.379749298095703e-06
#28,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 128, 96]], 'dims': [[0, 2, 3, 1]]}",5.095005035400391e-06
#29,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 64, 48]], 'dims': [[0, 2, 3, 1]]}",4.9304962158203124e-06
#30,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 32, 24]], 'dims': [[0, 2, 3, 1]]}",4.7159194946289065e-06
#31,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 16, 12]], 'dims': [[0, 2, 3, 1]]}",4.52280044555664e-06
#32,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 8, 6]], 'dims': [[0, 2, 3, 1]]}",4.401206970214844e-06
#33,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 76, 104]], 'dims': [[0, 2, 3, 1]]}",4.498958587646485e-06
#34,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 76, 104, 4]], 'dims': [[0, 3, 1, 2]]}",4.434585571289063e-06
#35,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 38, 52]], 'dims': [[0, 2, 3, 1]]}",4.436969757080078e-06
#36,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 38, 52, 4]], 'dims': [[0, 3, 1, 2]]}",4.329681396484375e-06
#37,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 19, 26]], 'dims': [[0, 2, 3, 1]]}",4.40835952758789e-06
#38,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 19, 26, 4]], 'dims': [[0, 3, 1, 2]]}",4.293918609619141e-06
#39,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 10, 13]], 'dims': [[0, 2, 3, 1]]}",4.441738128662109e-06
#40,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 10, 13, 4]], 'dims': [[0, 3, 1, 2]]}",4.322528839111328e-06
#41,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 5, 7]], 'dims': [[0, 2, 3, 1]]}",4.441738128662109e-06
#42,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 5, 7, 4]], 'dims': [[0, 3, 1, 2]]}",4.3058395385742184e-06
#43,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 76, 104]], 'dims': [[0, 2, 3, 1]]}",4.763603210449219e-06
#44,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 38, 52]], 'dims': [[0, 2, 3, 1]]}",4.6038627624511716e-06
#45,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 19, 26]], 'dims': [[0, 2, 3, 1]]}",4.4941902160644535e-06
#46,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 10, 13]], 'dims': [[0, 2, 3, 1]]}",4.417896270751953e-06
#47,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 5, 7]], 'dims': [[0, 2, 3, 1]]}",4.44650650024414e-06
#48,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 80, 144]], 'dims': [[0, 2, 3, 1]]}",4.503726959228516e-06
#49,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 80, 144, 4]], 'dims': [[0, 3, 1, 2]]}",4.451274871826172e-06
#50,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 40, 72]], 'dims': [[0, 2, 3, 1]]}",4.413127899169922e-06
#51,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 40, 72, 4]], 'dims': [[0, 3, 1, 2]]}",4.31060791015625e-06
#52,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 20, 36]], 'dims': [[0, 2, 3, 1]]}",4.458427429199219e-06
#53,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 20, 36, 4]], 'dims': [[0, 3, 1, 2]]}",4.327297210693359e-06
#54,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 10, 18]], 'dims': [[0, 2, 3, 1]]}",4.396438598632813e-06
#55,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 10, 18, 4]], 'dims': [[0, 3, 1, 2]]}",4.3463706970214845e-06
#56,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 5, 9]], 'dims': [[0, 2, 3, 1]]}",4.38690185546875e-06
#57,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 5, 9, 4]], 'dims': [[0, 3, 1, 2]]}",4.3821334838867185e-06
#58,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 80, 144]], 'dims': [[0, 2, 3, 1]]}",4.878044128417969e-06
#59,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 40, 72]], 'dims': [[0, 2, 3, 1]]}",4.777908325195312e-06
#60,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 20, 36]], 'dims': [[0, 2, 3, 1]]}",4.5323371887207035e-06
#61,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 10, 18]], 'dims': [[0, 2, 3, 1]]}",4.425048828125e-06
#62,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 5, 9]], 'dims': [[0, 2, 3, 1]]}",4.465579986572266e-06
#63,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 84, 112]], 'dims': [[0, 2, 3, 1]]}",4.59909439086914e-06
#64,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 84, 112, 4]], 'dims': [[0, 3, 1, 2]]}",4.410743713378906e-06
#65,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 42, 56]], 'dims': [[0, 2, 3, 1]]}",4.475116729736328e-06
#66,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 42, 56, 4]], 'dims': [[0, 3, 1, 2]]}",4.389286041259766e-06
#67,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 21, 28]], 'dims': [[0, 2, 3, 1]]}",4.394054412841797e-06
#68,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 21, 28, 4]], 'dims': [[0, 3, 1, 2]]}",4.367828369140625e-06
#69,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 11, 14]], 'dims': [[0, 2, 3, 1]]}",4.396438598632813e-06
#70,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 11, 14, 4]], 'dims': [[0, 3, 1, 2]]}",4.3439865112304685e-06
#71,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,3,"{'input_tensor': [[2, 4, 6, 7]], 'dims': [[0, 2, 3, 1]]}",4.398822784423828e-06
#72,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,1,"{'input_tensor': [[2, 6, 7, 4]], 'dims': [[0, 3, 1, 2]]}",4.3487548828125e-06
#73,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 84, 112]], 'dims': [[0, 2, 3, 1]]}",4.6372413635253905e-06
#74,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 42, 56]], 'dims': [[0, 2, 3, 1]]}",4.591941833496094e-06
#75,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 21, 28]], 'dims': [[0, 2, 3, 1]]}",4.56094741821289e-06
#76,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 11, 14]], 'dims': [[0, 2, 3, 1]]}",4.432201385498047e-06
#77,tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco,2,"{'input_tensor': [[2, 80, 6, 7]], 'dims': [[0, 2, 3, 1]]}",4.410743713378906e-06
#78,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 1]], 'dims': [[0, 2, 1]]}",4.327297210693359e-06
#79,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 1, 64, 128]], 'dims': [[0, 2, 3, 1]]}",4.336833953857422e-06
#80,apcnet_r101-d8_512x1024_40k_cityscapes,20,"{'input_tensor': [[2, 8192, 512]], 'dims': [[0, 2, 1]]}",4.0555000305175785e-06
#81,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 4]], 'dims': [[0, 2, 1]]}",3.1328201293945314e-06
#82,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 4, 64, 128]], 'dims': [[0, 2, 3, 1]]}",4.742145538330078e-06
#83,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 9]], 'dims': [[0, 2, 1]]}",4.458427429199219e-06
#84,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 9, 64, 128]], 'dims': [[0, 2, 3, 1]]}",4.794597625732422e-06
#85,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 36]], 'dims': [[0, 2, 1]]}",4.434585571289063e-06
#86,apcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 36, 64, 128]], 'dims': [[0, 2, 3, 1]]}",4.649162292480469e-06
#87,stylegan3_t_noaug_fp16_gamma2.0_ffhq_256_b4x8,100,"{'input_tensor': [[2, 128, 2]], 'dims': [[0, 2, 1]]}",4.403591156005859e-06
#88,stylegan3_t_noaug_fp16_gamma2.0_ffhq_256_b4x8,100,"{'input_tensor': [[2, 36, 36, 128]], 'dims': [[0, 3, 1, 2]]}",4.53948974609375e-06
#89,stylegan3_t_noaug_fp16_gamma2.0_ffhq_256_b4x8,150,"{'input_tensor': [[1, 2, 16, 1024]], 'dims': [[1, 2, 0, 3]]}",4.341602325439453e-06
#90,stylegan3_t_noaug_fp16_gamma2.0_ffhq_256_b4x8,100,"{'input_tensor': [[1, 2, 3, 1024]], 'dims': [[1, 2, 0, 3]]}",4.3845176696777345e-06
#91,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 512, 1]], 'dims': [[0, 2, 1]]}",4.279613494873047e-06
#92,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 1, 97, 97]], 'dims': [[0, 2, 3, 1]]}",4.3463706970214845e-06
#93,apcnet_r50-d8_769x769_40k_cityscapes,20,"{'input_tensor': [[2, 9409, 512]], 'dims': [[0, 2, 1]]}",4.0149688720703125e-06
#94,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 512, 4]], 'dims': [[0, 2, 1]]}",3.1423568725585937e-06
#95,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 4, 97, 97]], 'dims': [[0, 2, 3, 1]]}",4.6777725219726565e-06
#96,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 512, 9]], 'dims': [[0, 2, 1]]}",4.367828369140625e-06
#97,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 9, 97, 97]], 'dims': [[0, 2, 3, 1]]}",4.813671112060547e-06
#98,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 512, 36]], 'dims': [[0, 2, 1]]}",4.415512084960937e-06
#99,apcnet_r50-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 36, 97, 97]], 'dims': [[0, 2, 3, 1]]}",4.830360412597657e-06
#100,master_toy_dataset,5,"{'input_tensor': [[1, 512, 240]], 'dims': [[0, 2, 1]]}",4.546642303466797e-06
#101,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 8, 8, 16, 8]], 'dims': [[0, 3, 5, 1, 2, 4]]}",4.315376281738282e-06
#102,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[128, 256, 128]], 'dims': [[0, 2, 1]]}",5.440711975097656e-06
#103,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[128, 512, 128]], 'dims': [[0, 2, 1]]}",4.065036773681641e-06
#104,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[128, 128, 512]], 'dims': [[0, 2, 1]]}",4.1627883911132815e-06
#105,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 8, 8, 512, 8, 16]], 'dims': [[0, 4, 5, 3, 1, 2]]}",6.136894226074218e-06
#106,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[256, 256, 64]], 'dims': [[0, 2, 1]]}",6.6208839416503905e-06
#107,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[256, 512, 64]], 'dims': [[0, 2, 1]]}",6.577968597412109e-06
#108,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[256, 64, 512]], 'dims': [[0, 2, 1]]}",6.499290466308594e-06
#109,isanet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 8, 16, 512, 8, 8]], 'dims': [[0, 3, 1, 4, 2, 5]]}",4.208087921142578e-06
#110,nonlocal_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 256, 8192]], 'dims': [[0, 2, 1]]}",5.137920379638672e-06
#111,nonlocal_r101-d8_512x1024_80k_cityscapes,5,"{'input_tensor': [[2, 8192, 256]], 'dims': [[0, 2, 1]]}",5.054473876953125e-06
#112,attention-rpn_r50_c4_voc-split1_base-training,10,"{'input_tensor': [[1, 1024, 1, 1]], 'dims': [[1, 0, 2, 3]]}",4.5657157897949215e-06
#113,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 15, 34, 48]], 'dims': [[0, 2, 3, 1]]}",4.613399505615235e-06
#114,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 60, 34, 48]], 'dims': [[0, 2, 3, 1]]}",4.773139953613281e-06
#115,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[15, 34, 48]], 'dims': [[1, 2, 0]]}",4.487037658691406e-06
#116,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[60, 34, 48]], 'dims': [[1, 2, 0]]}",4.513263702392578e-06
#117,attention-rpn_r50_c4_voc-split1_base-training,10,"{'input_tensor': [[1, 2048, 7, 7]], 'dims': [[1, 0, 2, 3]]}",4.4202804565429685e-06
#118,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 15, 39, 28]], 'dims': [[0, 2, 3, 1]]}",4.4560432434082034e-06
#119,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 60, 39, 28]], 'dims': [[0, 2, 3, 1]]}",4.482269287109375e-06
#120,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[15, 39, 28]], 'dims': [[1, 2, 0]]}",4.417896270751953e-06
#121,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[60, 39, 28]], 'dims': [[1, 2, 0]]}",4.448890686035156e-06
#122,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 15, 42, 30]], 'dims': [[0, 2, 3, 1]]}",4.682540893554688e-06
#123,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 60, 42, 30]], 'dims': [[0, 2, 3, 1]]}",4.5680999755859375e-06
#124,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[15, 42, 30]], 'dims': [[1, 2, 0]]}",4.3439865112304685e-06
#125,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[60, 42, 30]], 'dims': [[1, 2, 0]]}",4.432201385498047e-06
#126,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 15, 30, 59]], 'dims': [[0, 2, 3, 1]]}",4.479885101318359e-06
#127,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 60, 30, 59]], 'dims': [[0, 2, 3, 1]]}",4.551410675048828e-06
#128,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[15, 30, 59]], 'dims': [[1, 2, 0]]}",4.396438598632813e-06
#129,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[60, 30, 59]], 'dims': [[1, 2, 0]]}",4.513263702392578e-06
#130,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 15, 35, 30]], 'dims': [[0, 2, 3, 1]]}",4.458427429199219e-06
#131,attention-rpn_r50_c4_voc-split1_base-training,1,"{'input_tensor': [[2, 60, 35, 30]], 'dims': [[0, 2, 3, 1]]}",4.553794860839844e-06
#132,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[15, 35, 30]], 'dims': [[1, 2, 0]]}",4.341602325439453e-06
#133,attention-rpn_r50_c4_voc-split1_base-training,2,"{'input_tensor': [[60, 35, 30]], 'dims': [[1, 2, 0]]}",4.396438598632813e-06
#134,ann_r50-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 256, 9409]], 'dims': [[0, 2, 1]]}",3.7837028503417967e-06
#135,ann_r50-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 256, 110]], 'dims': [[0, 2, 1]]}",3.31878662109375e-06
#136,ann_r50-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 9409, 256]], 'dims': [[0, 2, 1]]}",3.781318664550781e-06
#137,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvt-s_coco_256x192.py,5,"{'input_tensor': [[1, 56, 56, 64]], 'dims': [[0, 3, 1, 2]]}",3.604888916015625e-06
#138,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvt-s_coco_256x192.py,5,"{'input_tensor': [[1, 28, 28, 128]], 'dims': [[0, 3, 1, 2]]}",3.4379959106445312e-06
#139,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvt-s_coco_256x192.py,5,"{'input_tensor': [[1, 14, 14, 320]], 'dims': [[0, 3, 1, 2]]}",3.24249267578125e-06
#140,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--pvt-s_coco_256x192.py,5,"{'input_tensor': [[1, 7, 7, 512]], 'dims': [[0, 3, 1, 2]]}",3.2210350036621093e-06
#141,raft_8x2_100k_flyingchairs_368x496,5,"{'input_tensor': [[2, 256, 2852]], 'dims': [[0, 2, 1]]}",3.7479400634765627e-06
#142,raft_8x2_100k_flyingchairs_368x496,10,"{'input_tensor': [[2, 2, 46, 62]], 'dims': [[0, 2, 3, 1]]}",3.197193145751953e-06
#143,raft_8x2_100k_flyingchairs_368x496,10,"{'input_tensor': [[2, 46, 62, 324]], 'dims': [[0, 3, 1, 2]]}",4.17470932006836e-06
#144,raft_8x2_100k_flyingchairs_368x496,10,"{'input_tensor': [[2, 2, 8, 8, 46, 62]], 'dims': [[0, 1, 4, 2, 5, 3]]}",4.069805145263672e-06
#145,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 243, 69, 69]], 'dims': [[0, 2, 3, 1]]}",3.886222839355469e-06
#146,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 243, 35, 35]], 'dims': [[0, 2, 3, 1]]}",3.969669342041015e-06
#147,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 243, 18, 18]], 'dims': [[0, 2, 3, 1]]}",3.850460052490234e-06
#148,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 243, 9, 9]], 'dims': [[0, 2, 3, 1]]}",3.5381317138671875e-06
#149,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 243, 5, 5]], 'dims': [[0, 2, 3, 1]]}",3.2734870910644532e-06
#150,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 12, 69, 69]], 'dims': [[0, 2, 3, 1]]}",3.4880638122558596e-06
#151,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 12, 35, 35]], 'dims': [[0, 2, 3, 1]]}",3.3831596374511718e-06
#152,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 12, 18, 18]], 'dims': [[0, 2, 3, 1]]}",3.275871276855469e-06
#153,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 12, 9, 9]], 'dims': [[0, 2, 3, 1]]}",3.197193145751953e-06
#154,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 12, 5, 5]], 'dims': [[0, 2, 3, 1]]}",3.2377243041992188e-06
#155,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 32, 138, 138]], 'dims': [[0, 2, 3, 1]]}",3.864765167236328e-06
#156,yolact_r50_8x8_coco,5,"{'input_tensor': [[8, 96, 69, 69]], 'dims': [[0, 2, 3, 1]]}",3.914833068847657e-06
