id,source_neural_network,num_of_calls,parameters,running_time
#53,yolact_r50_8x8_coco,4,{'input_tensor': [[19241]]},0.00010656118392944336
#54,yolact_r50_8x8_coco,4,{'input_tensor': [[26]]},5.129814147949219e-05
#55,yolact_r50_8x8_coco,4,{'input_tensor': [[19145]]},0.00011161088943481445
#56,yolact_r50_8x8_coco,4,{'input_tensor': [[36]]},5.1500797271728513e-05
#57,yolact_r50_8x8_coco,2,{'input_tensor': [[19146]]},0.0001056528091430664
#58,yolact_r50_8x8_coco,6,{'input_tensor': [[7]]},5.111455917358398e-05
#59,yolact_r50_8x8_coco,4,{'input_tensor': [[19229]]},0.00010558128356933593
#60,yolact_r50_8x8_coco,6,{'input_tensor': [[10]]},5.096435546875e-05
#61,yolact_r50_8x8_coco,2,{'input_tensor': [[19214]]},0.0001058053970336914
#62,yolact_r50_8x8_coco,2,{'input_tensor': [[12]]},5.097866058349609e-05
#63,yolact_r50_8x8_coco,2,{'input_tensor': [[19226]]},0.00010605573654174804
#64,yolact_r50_8x8_coco,4,{'input_tensor': [[19228]]},0.00010573148727416993
#65,yolact_r50_8x8_coco,2,{'input_tensor': [[18]]},5.1562786102294924e-05
#66,yolact_r50_8x8_coco,4,{'input_tensor': [[19194]]},0.00010588407516479493
#67,yolact_r50_8x8_coco,2,{'input_tensor': [[19240]]},0.00010613679885864258
#68,yolact_r50_8x8_coco,2,{'input_tensor': [[29]]},5.140066146850586e-05
#69,yolact_r50_8x8_coco,6,{'input_tensor': [[4]]},5.0961971282958984e-05
#70,yolact_r50_8x8_coco,4,{'input_tensor': [[19237]]},0.00010562658309936523
#71,yolact_r50_8x8_coco,6,{'input_tensor': [[9]]},5.105495452880859e-05
#72,yolact_r50_8x8_coco,2,{'input_tensor': [[19231]]},0.0001061558723449707
#73,yolact_r50_8x8_coco,4,{'input_tensor': [[13]]},5.103588104248047e-05
#74,yolact_r50_8x8_coco,2,{'input_tensor': [[19196]]},0.00010800600051879883
#75,yolact_r50_8x8_coco,6,{'input_tensor': [[11]]},5.087852478027344e-05
#76,yolact_r50_8x8_coco,2,{'input_tensor': [[19232]]},0.00010608911514282227
#77,yolact_r50_8x8_coco,2,{'input_tensor': [[22]]},5.129098892211914e-05
#78,yolact_r50_8x8_coco,2,{'input_tensor': [[19180]]},0.0001060628890991211
#79,yolact_r50_8x8_coco,2,{'input_tensor': [[6]]},5.123615264892578e-05
#80,yolact_r50_8x8_coco,2,{'input_tensor': [[19239]]},0.00010612964630126953
#81,yolact_r50_8x8_coco,2,{'input_tensor': [[42]]},5.1157474517822264e-05
#82,yolact_r50_8x8_coco,2,{'input_tensor': [[19150]]},0.00010558366775512696
#83,yolact_r50_8x8_coco,4,{'input_tensor': [[19234]]},0.00010582685470581055
#84,yolact_r50_8x8_coco,2,{'input_tensor': [[37]]},5.112409591674805e-05
#85,yolact_r50_8x8_coco,2,{'input_tensor': [[19143]]},0.00010564565658569336
#86,yolact_r50_8x8_coco,2,{'input_tensor': [[19236]]},0.00010599851608276367
#87,yolact_r50_8x8_coco,2,{'input_tensor': [[19169]]},0.0001062941551208496
#88,yolact_r50_8x8_coco,2,{'input_tensor': [[19219]]},0.00010617494583129882
#89,yolact_r50_8x8_coco,2,{'input_tensor': [[16]]},5.115270614624024e-05
#90,yolact_r50_8x8_coco,2,{'input_tensor': [[19225]]},0.00010623931884765626
#91,yolact_r50_8x8_coco,2,{'input_tensor': [[19216]]},0.00012427091598510743
#92,yolact_r50_8x8_coco,2,{'input_tensor': [[19244]]},0.00010589599609375
#93,yolact_r50_8x8_coco,2,{'input_tensor': [[19158]]},0.00010589838027954102
#94,yolact_r50_8x8_coco,2,{'input_tensor': [[8]]},5.1119327545166015e-05
#95,yolact_r50_8x8_coco,2,{'input_tensor': [[19233]]},0.00010609149932861329
#96,yolact_r50_8x8_coco,2,{'input_tensor': [[19190]]},0.000106201171875
#97,yolact_r50_8x8_coco,2,{'input_tensor': [[5]]},5.4602622985839846e-05
#98,yolact_r50_8x8_coco,2,{'input_tensor': [[23]]},5.274772644042969e-05
#99,yolact_r50_8x8_coco,2,{'input_tensor': [[19182]]},0.00010653734207153321
#100,yolact_r50_8x8_coco,2,{'input_tensor': [[25]]},5.1660537719726564e-05
#101,yolact_r50_8x8_coco,2,{'input_tensor': [[19192]]},0.00010648250579833984
#102,yolact_r50_8x8_coco,4,{'input_tensor': [[1]]},5.171298980712891e-05
#103,yolact_r50_8x8_coco,2,{'input_tensor': [[19230]]},0.00010653972625732422
#104,yolact_r50_8x8_coco,2,{'input_tensor': [[19222]]},0.00010616064071655273
#105,yolact_r50_8x8_coco,2,{'input_tensor': [[58]]},5.4874420166015624e-05
#106,yolact_r50_8x8_coco,2,{'input_tensor': [[19108]]},0.00010660171508789063
#107,yolact_r50_8x8_coco,2,{'input_tensor': [[27]]},5.11622428894043e-05
#108,yolact_r50_8x8_coco,2,{'input_tensor': [[19184]]},0.00010640621185302735
#109,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[46]]},5.140066146850586e-05
#110,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[210]]},5.13005256652832e-05
#111,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[4]]},5.169391632080078e-05
#112,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[252]]},5.143165588378906e-05
#113,dh_faster_rcnn_r50_fpn_1x_coco,4,{'input_tensor': [[16]]},5.1422119140625e-05
#114,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[496]]},5.1472187042236325e-05
#115,dh_faster_rcnn_r50_fpn_1x_coco,4,{'input_tensor': [[1]]},5.113363265991211e-05
#116,dh_faster_rcnn_r50_fpn_1x_coco,4,{'input_tensor': [[511]]},5.47337532043457e-05
#117,dh_faster_rcnn_r50_fpn_1x_coco,4,{'input_tensor': [[26]]},5.2998065948486326e-05
#118,dh_faster_rcnn_r50_fpn_1x_coco,4,{'input_tensor': [[230]]},5.121469497680664e-05
#119,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[240]]},5.097627639770508e-05
#120,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[7]]},5.1059722900390624e-05
#121,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[505]]},5.0854682922363284e-05
#122,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[15]]},5.065202713012695e-05
#123,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[497]]},5.0609111785888674e-05
#124,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[86]]},5.1100254058837894e-05
#125,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[170]]},5.079030990600586e-05
#126,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[18]]},5.1033496856689456e-05
#127,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[494]]},5.117416381835937e-05
#128,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[3]]},5.1679611206054685e-05
#129,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[509]]},5.4697990417480466e-05
#130,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[34]]},5.260944366455078e-05
#131,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[222]]},5.112648010253906e-05
#132,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[12]]},5.109786987304687e-05
#133,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[244]]},5.125284194946289e-05
#134,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[31]]},5.179405212402344e-05
#135,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[481]]},5.132198333740234e-05
#136,dh_faster_rcnn_r50_fpn_1x_coco,4,{'input_tensor': [[25]]},5.120992660522461e-05
#137,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[231]]},5.1317214965820315e-05
#138,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[104]]},5.174636840820312e-05
#139,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[152]]},5.1403045654296874e-05
#140,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[2]]},5.172252655029297e-05
#141,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[510]]},5.1198005676269533e-05
#142,dh_faster_rcnn_r50_fpn_1x_coco,2,{'input_tensor': [[487]]},5.127191543579102e-05
#143,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[45]]},5.474567413330078e-05
#144,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[211]]},5.094051361083984e-05
#145,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[66]]},5.3055286407470703e-05
#146,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[190]]},5.128145217895508e-05
#147,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[4]]},5.140066146850586e-05
#148,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[508]]},5.113840103149414e-05
#149,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[33]]},5.092859268188477e-05
#150,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[479]]},5.111217498779297e-05
#151,faster_rcnn_r50_fpn_groie_1x_coco,4,{'input_tensor': [[28]]},5.153894424438476e-05
#152,faster_rcnn_r50_fpn_groie_1x_coco,4,{'input_tensor': [[228]]},5.113840103149414e-05
#153,faster_rcnn_r50_fpn_groie_1x_coco,4,{'input_tensor': [[8]]},5.1352977752685544e-05
#154,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[504]]},5.1157474517822264e-05
#155,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[7]]},5.163669586181641e-05
#156,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[505]]},5.272626876831055e-05
#157,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[248]]},5.2525997161865235e-05
#158,faster_rcnn_r50_fpn_groie_1x_coco,4,{'input_tensor': [[12]]},5.318164825439453e-05
#159,faster_rcnn_r50_fpn_groie_1x_coco,4,{'input_tensor': [[244]]},5.1584243774414066e-05
#160,faster_rcnn_r50_fpn_groie_1x_coco,4,{'input_tensor': [[2]]},5.151987075805664e-05
#161,faster_rcnn_r50_fpn_groie_1x_coco,4,{'input_tensor': [[510]]},5.114555358886719e-05
#162,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[1]]},5.0883293151855466e-05
#163,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[511]]},5.087852478027344e-05
#164,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[9]]},5.108833312988281e-05
#165,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[247]]},5.107402801513672e-05
#166,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[3]]},5.120515823364258e-05
#167,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[509]]},5.10406494140625e-05
#168,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[48]]},5.1436424255371096e-05
#169,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[208]]},5.124330520629883e-05
#170,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[24]]},5.1422119140625e-05
#171,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[232]]},5.108356475830078e-05
#172,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[22]]},5.134820938110352e-05
#173,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[490]]},5.097866058349609e-05
#174,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[10]]},5.118131637573242e-05
#175,faster_rcnn_r50_fpn_groie_1x_coco,2,{'input_tensor': [[502]]},5.1178932189941405e-05
#176,ddod_r50_fpn_1x_coco,4,{'input_tensor': [[28]]},5.185365676879883e-05
#177,ddod_r50_fpn_1x_coco,4,{'input_tensor': [[18106]]},0.00010692596435546875
#178,ddod_r50_fpn_1x_coco,4,{'input_tensor': [[24]]},5.1836967468261716e-05
#179,ddod_r50_fpn_1x_coco,4,{'input_tensor': [[18110]]},0.00010699987411499024
#180,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[9]]},5.176544189453125e-05
#181,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[18125]]},0.00010625600814819336
#182,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[61]]},5.199193954467773e-05
#183,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[19681]]},0.00010663032531738281
#184,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[6]]},5.170583724975586e-05
#185,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[18128]]},0.0001064157485961914
#186,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[53]]},5.1729679107666015e-05
#187,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[19689]]},0.00010632753372192383
#188,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[37]]},5.148649215698242e-05
#189,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[20230]]},0.00010630130767822266
#190,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[101]]},5.176067352294922e-05
#191,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[18033]]},0.00010639429092407227
#192,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[29]]},5.1808357238769534e-05
#193,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[20238]]},0.00010636806488037109
#194,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[97]]},5.167245864868164e-05
#195,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[18037]]},0.0001066112518310547
#196,ddod_r50_fpn_1x_coco,4,{'input_tensor': [[16]]},5.18035888671875e-05
#197,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[21859]]},0.00010596513748168945
#198,ddod_r50_fpn_1x_coco,4,{'input_tensor': [[22]]},5.1522254943847655e-05
#199,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[18112]]},0.00010612249374389649
#200,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[13]]},5.186319351196289e-05
#201,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[21862]]},0.0001060938835144043
#202,ddod_r50_fpn_1x_coco,4,{'input_tensor': [[19]]},5.186080932617188e-05
#203,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[18115]]},0.00010564088821411132
#204,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[20248]]},0.0001059722900390625
#205,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[23]]},5.129814147949219e-05
#206,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[21463]]},0.00010621070861816407
#207,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[20245]]},0.00010567188262939454
#208,ddod_r50_fpn_1x_coco,2,{'input_tensor': [[21470]]},0.00010608673095703125
#209,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[2]]},5.154848098754883e-05
#210,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[5730]]},0.00010540962219238281
#211,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[5]]},5.146026611328125e-05
#212,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[8168]]},0.00010495185852050781
#213,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[1]]},5.1279067993164065e-05
#214,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[9827]]},0.00010575294494628906
#215,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[16]]},5.125045776367188e-05
#216,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[8174]]},0.00010610103607177734
#217,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[6]]},5.1326751708984375e-05
#218,yolov3_mobilenetv2_mstrain-416_300e_coco,2,{'input_tensor': [[6040]]},0.0001049494743347168
#219,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,{'input_tensor': [[8]]},5.114316940307617e-05
#220,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,{'input_tensor': [[20252]]},0.00010533809661865234
#221,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,{'input_tensor': [[5]]},5.079746246337891e-05
#222,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[18654]]},0.00010609626770019531
#223,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[6]]},5.136966705322266e-05
#224,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[18658]]},0.00010599613189697265
#225,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,{'input_tensor': [[7]]},5.1434040069580076e-05
#226,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[18121]]},0.00010588884353637695
#227,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[22]]},5.138397216796875e-05
#228,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[20239]]},0.0001057744026184082
#229,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[18124]]},0.00010647296905517578
#230,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[20248]]},0.00010579824447631836
#231,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[41]]},5.1009654998779294e-05
#232,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[13300]]},0.00010595321655273437
#233,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[54]]},5.162954330444336e-05
#234,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[13251]]},0.00010682344436645508
#235,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[13333]]},0.0001087331771850586
#236,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[28]]},5.226612091064453e-05
#237,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[13263]]},0.0001067805290222168
#238,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[18]]},5.236148834228516e-05
#239,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[22360]]},0.00010711908340454102
#240,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,{'input_tensor': [[4]]},5.2034854888916016e-05
#241,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[20261]]},0.00010658740997314453
#242,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[19]]},5.229949951171875e-05
#243,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[22354]]},0.00010600566864013672
#244,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[20260]]},0.00010640382766723633
#245,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[3]]},5.115270614624024e-05
#246,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,{'input_tensor': [[20262]]},0.00010773420333862305
#247,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,{'input_tensor': [[20263]]},0.00010559320449829101
#248,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,{'input_tensor': [[1]]},5.123376846313476e-05
#249,faster_rcnn_r50_pafpn_1x_coco,4,{'input_tensor': [[16]]},5.058526992797851e-05
#250,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[240]]},5.339860916137695e-05
#251,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[25]]},5.156755447387695e-05
#252,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[231]]},5.258083343505859e-05
#253,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[496]]},5.075931549072266e-05
#254,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[11]]},5.092859268188477e-05
#255,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[501]]},5.0706863403320314e-05
#256,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[8]]},5.047798156738281e-05
#257,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[248]]},5.067110061645508e-05
#258,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[70]]},5.107402801513672e-05
#259,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[186]]},5.074501037597656e-05
#260,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[3]]},5.101919174194336e-05
#261,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[509]]},5.060195922851563e-05
#262,faster_rcnn_r50_pafpn_1x_coco,4,{'input_tensor': [[12]]},5.0284862518310546e-05
#263,faster_rcnn_r50_pafpn_1x_coco,4,{'input_tensor': [[500]]},5.059480667114258e-05
#264,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[49]]},5.0942897796630856e-05
#265,faster_rcnn_r50_pafpn_1x_coco,2,{'input_tensor': [[207]]},5.4080486297607425e-05
