item_0,item_1,item_2,time_cost
lbqc/bchw->lbqhw,"[6, 1, 100, 256]","[1, 256, 182, 160]",0.00016880035400390625
bnd/df->bnf,"[22, 12, 512]","[512, 128]",0.00011849403381347656
bcn/bnk->bck,"[2, 512, 8192]","[2, 8192, 64]",0.0001361370086669922
bchw/bchj->bhwj,"[4, 64, 64, 64]","[4, 64, 64, 64]",0.00014400482177734375
bnd/df->bnf,"[16, 14, 512]","[512, 128]",0.00011730194091796875
ijkl/ ikl->ijkl,"[1, 96, 24, 28]","[1, 24, 28]",6.079673767089844e-05
bnd/df->bnf,"[29, 14, 1152]","[1152, 512]",9.679794311523438e-05
bnd/df->bnf,"[18, 17, 1024]","[1024, 256]",8.988380432128906e-05
ak/ kn-> an,"[15000, 11]","[11, 50]",7.104873657226562e-05
bnd/df->bnf,"[29, 14, 1024]","[1024, 256]",8.058547973632812e-05
nc/mc->nm,"[100, 21000]","[19, 21000]",9.655952453613281e-05
nc/mc->nm,"[100, 25080]","[21, 25080]",0.00010395050048828125
nkctv/kvw->nctw,"[32, 3, 256, 75, 17]","[3, 17, 17]",0.00019550323486328125
bchj/bhwj->bchw,"[4, 512, 64, 64]","[4, 64, 64, 64]",0.00016617774963378906
bciw/bhwi->bchw,"[2, 512, 97, 97]","[2, 97, 97, 97]",0.00017380714416503906
bnd/df->bnf,"[18, 17, 256]","[256, 64]",0.00013065338134765625
lbqc/bchw->lbqhw,"[6, 1, 100, 256]","[1, 256, 192, 256]",0.21423673629760742
b c h w/ c -> b c h w,"[1, 2, 48, 96]",[2],0.0007987022399902344
bct/bcs->bts,"[64, 64, 16]","[64, 64, 16]",0.00010061264038085938
ijkl/ ikl->ijkl,"[1, 64, 48, 56]","[1, 48, 56]",4.2438507080078125e-05
lbqc/bchw->lbqhw,"[6, 1, 100, 256]","[1, 256, 184, 244]",0.00016999244689941406
m/d->md,[196],[192],5.412101745605469e-05
bqc/bchw->bqhw,"[2, 100, 256]","[2, 256, 256, 256]",0.00015401840209960938
bciw/bhwi->bchw,"[4, 512, 64, 64]","[4, 64, 64, 64]",0.0010228157043457031
bct/bcs->bts,"[64, 64, 256]","[64, 64, 256]",0.00011777877807617188
bck/bnk->bcn,"[2, 512, 64]","[2, 9409, 64]",8.368492126464844e-05
bnd/df->bnf,"[22, 12, 1024]","[1024, 256]",0.0001475811004638672
nc/nc->n,"[32, 128]","[32, 128]",7.224082946777344e-05
b c h w/ c -> b c h w,"[1, 2, 12, 14]",[2],4.601478576660156e-05
bnd/df->bnf,"[29, 14, 512]","[512, 128]",9.703636169433594e-05
nc/mc->nm,"[100, 12544]","[6, 12544]",8.559226989746094e-05
bnd/df->bnf,"[22, 12, 256]","[256, 64]",8.320808410644531e-05
b c h w/ c -> b c h w,"[1, 2, 192, 384]",[2],4.673004150390625e-05
bnd/df->bnf,"[22, 12, 1152]","[1152, 512]",8.487701416015625e-05
bnd/df->bnf,"[20, 16, 1024]","[1024, 256]",8.273124694824219e-05
bchw/bchj->bhwj,"[2, 64, 64, 128]","[2, 64, 64, 128]",9.393692016601562e-05
bnd/df->bnf,"[20, 16, 256]","[256, 64]",8.20159912109375e-05
b c h w/ c -> b c h w,"[1, 2, 384, 448]",[2],4.363059997558594e-05
bchw/bchj->bhwj,"[2, 64, 97, 97]","[2, 64, 97, 97]",9.1552734375e-05
nc/ck->nk,"[1568, 128]","[128, 65536]",0.000148773193359375
bts/bcs->bct,"[64, 64, 64]","[64, 64, 64]",0.00010895729064941406
bct/bcs->bts,"[64, 64, 64]","[64, 64, 64]",7.390975952148438e-05
bnd/df->bnf,"[16, 14, 1152]","[1152, 512]",9.822845458984375e-05
ijkl/ ikl->ijkl,"[1, 32, 96, 112]","[1, 96, 112]",5.14984130859375e-05
bnd/df->bnf,"[18, 17, 1152]","[1152, 512]",7.987022399902344e-05
b c h w/ c -> b c h w,"[1, 2, 6, 7]",[2],4.1484832763671875e-05
bcn/bck->bnk,"[2, 512, 9409]","[2, 512, 64]",0.00013256072998046875
nc/ck->nk,"[32, 128]","[128, 65536]",0.0001480579376220703
bcn/bnk->bck,"[2, 512, 9409]","[2, 9409, 64]",0.00013875961303710938
b c h w/ c -> b c h w,"[1, 2, 12, 24]",[2],5.5789947509765625e-05
bchw/bciw->bwhi,"[2, 64, 64, 128]","[2, 64, 64, 128]",0.00013780593872070312
lbqc/bchw->lbqhw,"[6, 1, 100, 256]","[1, 256, 152, 165]",0.00015306472778320312
bnhw/bchw->bnc,"[2, 150, 128, 128]","[2, 512, 128, 128]",0.0001437664031982422
bchj/bhwj->bchw,"[2, 512, 64, 128]","[2, 64, 128, 128]",0.00016379356384277344
nkctv/kvw->nctw,"[32, 3, 128, 300, 17]","[3, 17, 17]",0.0003910064697265625
bck/bnk->bcn,"[2, 512, 64]","[2, 8192, 64]",0.00013566017150878906
b c h w/ c -> b c h w,"[1, 2, 48, 56]",[2],5.53131103515625e-05
b c h w/ c -> b c h w,"[1, 2, 24, 48]",[2],3.5762786865234375e-05
bnd/df->bnf,"[29, 14, 256]","[256, 64]",0.00011181831359863281
bchj/bhwj->bchw,"[2, 512, 97, 97]","[2, 97, 97, 97]",0.00016546249389648438
ak/ kn-> an,"[60000, 11]","[11, 50]",0.00012874603271484375
nc/mc->nm,"[100, 44896]","[20, 44896]",0.00015115737915039062
nc/mc->nm,"[100, 12544]","[2, 12544]",0.00012445449829101562
b c h w/ c -> b c h w,"[1, 2, 384, 768]",[2],6.29425048828125e-05
bchw/bciw->bwhi,"[2, 64, 97, 97]","[2, 64, 97, 97]",0.00013947486877441406
lbqc/bchw->lbqhw,"[6, 1, 100, 256]","[1, 256, 120, 175]",0.00015497207641601562
bnd/df->bnf,"[16, 14, 1024]","[1024, 256]",0.0001308917999267578
nc/mc->nm,"[128, 256]","[128, 256]",8.344650268554688e-05
m/d->md,[196],[96],4.4345855712890625e-05
b c h w/ c -> b c h w,"[1, 2, 96, 192]",[2],4.267692565917969e-05
bts/bcs->bct,"[64, 256, 256]","[64, 64, 256]",0.00014495849609375
